spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
1684,1684,0,0,1,1,13,21,4,4,13,21,4,4
1684,1685,0.159,0.125,0.8734894855672121,0.9021342841478318,13,21,4,4,14,21,4,4
1684,1686,0.328,0.25,0.7309363007072516,0.7967033847619258,13,21,4,4,15,21,4,4
1684,1687,0.503,0.375,0.5822806040097448,0.6927609968369425,13,21,4,4,16,21,4,4
1684,1688,0.674,0.5,0.4428781598582304,0.6009690173452757,13,21,4,4,17,21,4,4
1684,1689,0.826,0.625,0.33389227593865645,0.5295410785972676,13,21,4,4,18,21,4,4
1684,1690,0.939,0.75,0.28279163967393595,0.49091354530108167,13,21,4,4,19,21,4,4
1684,1691,0.993,0.876,0.2757107066325064,0.48579483197807904,13,21,4,4,20,21,4,4
1684,1692,0.232,0.333,0.8032352148371873,0.8399557355984435,13,21,4,4,10,22,4,4
1684,1693,0.154,0.273,0.8650418427824565,0.8865391374118035,13,21,4,4,11,22,4,4
1684,1694,0.1,0.2,0.9120505564518073,0.9234538760749681,13,21,4,4,12,22,4,4
1684,1695,0.141,0.111,0.8743132059740812,0.9024369108344281,13,21,4,4,13,22,4,4
1684,1696,0.301,0.222,0.7691191113984736,0.8257909567434106,13,21,4,4,14,22,4,4
1684,1697,0.464,0.333,0.6426300175707869,0.7311907200864359,13,21,4,4,15,22,4,4
1684,1698,0.624,0.444,0.50854826809774345,0.6358120240635086,13,21,4,4,16,22,4,4
1684,1699,0.771,0.556,0.384673736220437,0.5520991241233336,13,21,4,4,17,22,4,4
1684,1700,0.89,0.667,0.29694946597001226,0.4902527940506708,13,21,4,4,18,22,4,4
1684,1701,0.967,0.778,0.26208271177452924,0.45844777974057516,13,21,4,4,19,22,4,4
1684,1702,0.997,0.889,0.26127960316474175,0.45488207122047863,13,21,4,4,20,22,4,4
1684,1703,1,1,0.2721611408859421,0.47443567796817554,13,21,4,4,21,22,4,4
1684,1704,0.198,0.385,0.8131237632979373,0.8448569866329612,13,21,4,4,10,23,4,4
1684,1705,0.167,0.333,0.8397291928592865,0.8645196485749477,13,21,4,4,11,23,4,4
1684,1706,0.154,0.273,0.8316567366578939,0.8593970241433143,13,21,4,4,12,23,4,4
1684,1707,0.26,0.2,0.7611462250907228,0.8186643289855942,13,21,4,4,13,23,4,4
1684,1708,0.415,0.3,0.6617542563508062,0.7491202843629692,13,21,4,4,14,23,4,4
1684,1709,0.567,0.4,0.5528771507749808,0.6654938000688105,13,21,4,4,15,23,4,4
1684,1710,0.709,0.5,0.4394018098646424,0.5815595348551563,13,21,4,4,16,23,4,4
1684,1711,0.832,0.6,0.3347342192349382,0.5098844402368694,13,21,4,4,17,23,4,4
1684,1712,0.925,0.7,0.26645941378096805,0.46007168928438047,13,21,4,4,18,23,4,4
1684,1713,0.98,0.8,0.23932842768901763,0.43608960810936537,13,21,4,4,19,23,4,4
1684,1714,0.999,0.9,0.24124596912944285,0.43333123769154724,13,21,4,4,20,23,4,4
1684,1715,1,1,0.2570053042952618,0.4471968000613368,13,21,4,4,21,23,4,4
1684,1717,0.214,0.428,0.7786961069206736,0.8185701761295736,13,21,4,4,10,24,4,4
1684,1718,0.198,0.385,0.7755369077350734,0.8163348313171266,13,21,4,4,11,24,4,4
1684,1719,0.232,0.333,0.7371047892476854,0.7938411086282459,13,21,4,4,12,24,4,4
1684,1720,0.36,0.273,0.6593214192409289,0.7486583494827608,13,21,4,4,13,24,4,4
1684,1721,0.506,0.364,0.565484811458095,0.6844493290437956,13,21,4,4,14,24,4,4
1684,1722,0.645,0.455,0.46596817493357656,0.610467314069167,13,21,4,4,15,24,4,4
1684,1723,0.77,0.546,0.37086225996553457,0.5381088045932607,13,21,4,4,16,24,4,4
1684,1724,0.873,0.637,0.2943647381565594,0.4786221903635334,13,21,4,4,17,24,4,4
1684,1725,0.947,0.728,0.24288577415284862,0.43964730803807406,13,21,4,4,18,24,4,4
1684,1726,0.987,0.819,0.22210243722750878,0.422502035244839,13,21,4,4,19,24,4,4
1684,1727,0.999,0.91,0.22461743462714,0.42243045684847713,13,21,4,4,20,24,4,4
1684,1728,1,1,0.24061363614985898,0.4348854610150885,13,21,4,4,21,24,4,4
1684,1731,0.236,0.466,0.7243832937786809,0.7808417794576596,13,21,4,4,10,25,4,4
1684,1732,0.244,0.428,0.7010768614458953,0.7668512687169801,13,21,4,4,11,25,4,4
1684,1733,0.313,0.384,0.6481872218707518,0.7375447350376619,13,21,4,4,12,25,4,4
1684,1734,0.445,0.333,0.5707539949977583,0.6921358552343498,13,21,4,4,13,25,4,4
1684,1735,0.581,0.417,0.48375260058001546,0.6332826034891241,13,21,4,4,14,25,4,4
1684,1736,0.707,0.5,0.39508756365816855,0.5681777543707226,13,21,4,4,15,25,4,4
1684,1737,0.816,0.583,0.31420707438087814,0.5064834686765383,13,21,4,4,16,25,4,4
1684,1738,0.902,0.667,0.25297775598785444,0.4577316802069227,13,21,4,4,17,25,4,4
1684,1739,0.961,0.75,0.22029896620100176,0.4276351365222768,13,21,4,4,18,25,4,4
1684,1740,0.991,0.833,0.21103166700946718,0.41612020849746467,13,21,4,4,19,25,4,4
1684,1741,0.999,0.917,0.21536546337694618,0.41884494221854784,13,21,4,4,20,25,4,4
1684,1742,1,1,0.23127606533813805,0.43164029790682823,13,21,4,4,21,25,4,4
1684,1746,0.266,0.5,0.6646073891233087,0.7431350767283533,13,21,4,4,10,26,4,4
1684,1747,0.299,0.467,0.6290659184438732,0.7233201863743446,13,21,4,4,11,26,4,4
1684,1748,0.388,0.429,0.5709991725767898,0.6916222256162742,13,21,4,4,12,26,4,4
1684,1749,0.516,0.385,0.49731695761939476,0.6478473837341723,13,21,4,4,13,26,4,4
1684,1750,0.642,0.461,0.41844276273685654,0.5943398654921213,13,21,4,4,14,26,4,4
1684,1751,0.755,0.539,0.3412349065184025,0.5371699281108553,13,21,4,4,15,26,4,4
1684,1752,0.85,0.616,0.27407371038332806,0.4845972055779372,13,21,4,4,16,26,4,4
1684,1753,0.923,0.692,0.22597005802108094,0.4445612362327198,13,21,4,4,17,26,4,4
1684,1754,0.97,0.769,0.20243745228888477,0.4213071313178859,13,21,4,4,18,26,4,4
1684,1755,0.993,0.847,0.2028031822668378,0.41409624959381863,13,21,4,4,19,26,4,4
1684,1756,1,0.923,0.2116270606355798,0.41907916939982703,13,21,4,4,20,26,4,4
1684,1757,1,1,0.22843588531504622,0.43246589020218096,13,21,4,4,21,26,4,4
1684,1762,0.304,0.529,0.6071669908557674,0.7095291249869089,13,21,4,4,10,27,4,4
1684,1763,0.356,0.5,0.5654300516275401,0.6870166305417345,13,21,4,4,11,27,4,4
1684,1764,0.455,0.467,0.507115989190351,0.6550250078963857,13,21,4,4,12,27,4,4
1684,1765,0.577,0.429,0.438778981799382,0.613684783663203,13,21,4,4,13,27,4,4
1684,1766,0.693,0.5,0.36841933260530735,0.5651927695684273,13,21,4,4,14,27,4,4
1684,1767,0.794,0.572,0.302079361365856,0.514837491761214,13,21,4,4,15,27,4,4
1684,1768,0.877,0.643,0.24677039927538091,0.4697441204271745,13,21,4,4,16,27,4,4
1684,1769,0.938,0.714,0.2092959891998616,0.4365625207825895,13,21,4,4,17,27,4,4
1684,1770,0.977,0.786,0.1931471107623055,0.4185083189969765,13,21,4,4,18,27,4,4
1684,1771,0.995,0.857,0.1980935156900565,0.4145273205821126,13,21,4,4,19,27,4,4
1684,1772,1,0.929,0.21087226698064299,0.42112473852945764,13,21,4,4,20,27,4,4
1684,1773,1,1,0.2280024218842418,0.43455138404723614,13,21,4,4,21,27,4,4
1684,1779,0.346,0.556,0.5557200308098518,0.680877102236364,13,21,4,4,10,28,4,4
1684,1780,0.413,0.529,0.5116496749421654,0.6573298235416465,13,21,4,4,11,28,4,4
1684,1781,0.514,0.5,0.45556846535238416,0.6260489585219067,13,21,4,4,12,28,4,4
1684,1782,0.63,0.467,0.39319771577654683,0.5873643633508182,13,21,4,4,13,28,4,4
1684,1783,0.735,0.533,0.3309304101898428,0.543360196170173,13,21,4,4,14,28,4,4
1684,1784,0.826,0.6,0.2740178741380618,0.4987253682256163,13,21,4,4,15,28,4,4
1684,1785,0.898,0.667,0.2283232372925904,0.45968338480772675,13,21,4,4,16,28,4,4
1684,1786,0.95,0.733,0.19901858826695373,0.4318781873138351,13,21,4,4,17,28,4,4
1684,1787,0.982,0.8,0.18856686790493016,0.41778258690435877,13,21,4,4,18,28,4,4
1684,1788,0.996,0.867,0.19699218289154474,0.41613401484701595,13,21,4,4,19,28,4,4
1684,1789,1,0.934,0.21097245717770396,0.42356280044519656,13,21,4,4,20,28,4,4
1684,1790,1,1,0.22729575097519772,0.4360762271980422,13,21,4,4,21,28,4,4
1684,1797,0.39,0.579,0.5111784099879793,0.6567901812826318,13,21,4,4,10,29,4,4
1684,1798,0.465,0.556,0.46703323410325737,0.6330861379854544,13,21,4,4,11,29,4,4
1684,1799,0.567,0.529,0.414170607640433,0.6029538327188364,13,21,4,4,12,29,4,4
1684,1800,0.674,0.5,0.35746736077612606,0.5668490551652337,13,21,4,4,13,29,4,4
1684,1801,0.77,0.563,0.30230778029524663,0.5267533252714272,13,21,4,4,14,29,4,4
1684,1802,0.851,0.625,0.2533804504223953,0.4868795516405966,13,21,4,4,15,29,4,4
1684,1803,0.915,0.688,0.21548648975918772,0.45273168344139625,13,21,4,4,16,29,4,4
1684,1804,0.959,0.75,0.19257549129017237,0.4291560012621718,13,21,4,4,17,29,4,4
1684,1805,0.986,0.813,0.18644255464580817,0.41804584090171326,13,21,4,4,18,29,4,4
1684,1806,0.997,0.875,0.19708074365749206,0.4179422519774776,13,21,4,4,19,29,4,4
1684,1807,1,0.938,0.21092288637244327,0.4254544666311406,13,21,4,4,20,29,4,4
1684,1808,1,1,0.2257361700844681,0.4363958057533599,13,21,4,4,21,29,4,4
1684,1816,0.434,0.6,0.47296585390492674,0.6365200542419913,13,21,4,4,10,30,4,4
1684,1817,0.514,0.579,0.4298834901551366,0.6131133431750555,13,21,4,4,11,30,4,4
