spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
4222,4222,0,0,1,1,31,35,1,10,31,35,1,10
4222,4223,0.827,0.25,0.6374979431988035,0.6980713909008638,31,35,1,10,32,35,1,10
4222,4224,0.995,0.5,0.5948711334945407,0.6590364331800429,31,35,1,10,33,35,1,10
4222,4225,1,0.75,0.6134437818071096,0.6842205622116024,31,35,1,10,34,35,1,10
4222,4436,1,1,0.22105140682894164,0.45789805155503716,31,35,1,10,10,31,4,10
4222,4437,1,1,0.22118765387540584,0.45876417299711014,31,35,1,10,11,31,4,10
4222,4438,1,1,0.22209460446181928,0.46003566771336757,31,35,1,10,12,31,4,10
4222,4439,1,1,0.22365976397811238,0.46153321396976443,31,35,1,10,13,31,4,10
4222,4440,1,1,0.2254057836489437,0.46287287117562836,31,35,1,10,14,31,4,10
4222,4441,1,1,0.22771108318988886,0.4637358837713127,31,35,1,10,15,31,4,10
4222,4442,1,1,0.22948350329638756,0.4642147540582692,31,35,1,10,16,31,4,10
4222,4443,1,1,0.2295779936689505,0.4653032051573819,31,35,1,10,17,31,4,10
4222,4444,1,1,0.2323965721879464,0.4690720565425386,31,35,1,10,18,31,4,10
4222,4445,1,1,0.24279371896294488,0.47763974202802695,31,35,1,10,19,31,4,10
4222,4446,1,1,0.2659655725286493,0.4927237579739372,31,35,1,10,20,31,4,10
4222,4447,1,1,0.3074437777362773,0.5155969981214721,31,35,1,10,21,31,4,10
4222,4448,1,1,0.36668025424846085,0.5421454513123455,31,35,1,10,22,31,4,10
4222,4449,1,1,0.4227985525106285,0.5615528823691718,31,35,1,10,23,31,4,10
4222,4450,1,1,0.4583999299085082,0.5715677106621088,31,35,1,10,24,31,4,10
4222,4451,1,1,0.49445809281991593,0.5807938638647436,31,35,1,10,25,31,4,10
4222,4452,1,1,0.5341793025696291,0.5900117158607877,31,35,1,10,26,31,4,10
4222,4453,1,1,0.5650698381231998,0.5982980634409678,31,35,1,10,27,31,4,10
4222,4454,1,1,0.5828553032204503,0.6140356524354045,31,35,1,10,28,31,4,10
4222,4455,1,1,0.595954719793921,0.6404962401371118,31,35,1,10,29,31,4,10
4222,4456,1,1,0.6068810173352963,0.6662735959134969,31,35,1,10,30,31,4,10
4222,4457,1,0.96,0.2173159339913847,0.45614709521875085,31,35,1,10,10,32,4,10
4222,4458,1,0.959,0.21782267520548226,0.4570987748321165,31,35,1,10,11,32,4,10
4222,4459,1,0.957,0.21887403673794437,0.4583695606122531,31,35,1,10,12,32,4,10
4222,4460,1,0.955,0.22033846355259845,0.4597817916806203,31,35,1,10,13,32,4,10
4222,4461,1,0.953,0.2222217597244267,0.46102043463700193,31,35,1,10,14,32,4,10
4222,4462,1,0.95,0.22461926628798867,0.46190895044140035,31,35,1,10,15,32,4,10
4222,4463,1,0.948,0.2259858754042564,0.46270969074771606,31,35,1,10,16,32,4,10
4222,4464,1,0.945,0.2267338052035428,0.4645417538649157,31,35,1,10,17,32,4,10
4222,4465,1,0.942,0.23111729921840607,0.46937666802544364,31,35,1,10,18,32,4,10
4222,4466,1,0.938,0.24336988258080483,0.4790695106915608,31,35,1,10,19,32,4,10
4222,4467,1,0.934,0.26749793899857677,0.49495001880366896,31,35,1,10,20,32,4,10
4222,4468,1,0.929,0.3079648921093563,0.5172259542850157,31,35,1,10,21,32,4,10
4222,4469,1,0.924,0.3600276301491202,0.5404592920224807,31,35,1,10,22,32,4,10
4222,4470,1,0.917,0.4035296506992997,0.5554091870386884,31,35,1,10,23,32,4,10
4222,4471,1,0.91,0.4307790409631428,0.563089105563097,31,35,1,10,24,32,4,10
4222,4472,1,0.9,0.4588069245875206,0.5700512559401409,31,35,1,10,25,32,4,10
4222,4473,1,0.889,0.4853661213263555,0.576077540583877,31,35,1,10,26,32,4,10
4222,4474,1,0.875,0.5097940742002278,0.5829935563899575,31,35,1,10,27,32,4,10
4222,4475,1,0.858,0.5607235319982526,0.5982793350792894,31,35,1,10,28,32,4,10
4222,4476,0.998,0.834,0.5832489389776012,0.6164563038539816,31,35,1,10,29,32,4,10
4222,4477,0.957,0.8,0.6095412635839028,0.6516071494078444,31,35,1,10,30,32,4,10
4222,4478,0.336,0.75,0.7753509874400267,0.819220979664022,31,35,1,10,31,32,4,10
4222,4479,1,0.92,0.2144414380839591,0.4547111169406006,31,35,1,10,10,33,4,10
4222,4480,1,0.917,0.2151473379814034,0.4557414038957035,31,35,1,10,11,33,4,10
4222,4481,1,0.913,0.21628893631705937,0.4570276116069564,31,35,1,10,12,33,4,10
4222,4482,1,0.909,0.21792946565762772,0.4584088124227299,31,35,1,10,13,33,4,10
4222,4483,1,0.905,0.22005686090107712,0.459645153921843,31,35,1,10,14,33,4,10
4222,4484,1,0.9,0.222520150102809,0.4606849436286644,31,35,1,10,15,33,4,10
4222,4485,1,0.895,0.223834236355426,0.4619191478375979,31,35,1,10,16,33,4,10
4222,4486,1,0.889,0.22551103495298708,0.464527267060857,31,35,1,10,17,33,4,10
4222,4487,1,0.883,0.2312411558281533,0.47034725346572537,31,35,1,10,18,33,4,10
4222,4488,1,0.875,0.24476794622732434,0.48096643765790803,31,35,1,10,19,33,4,10
4222,4489,1,0.867,0.26940011501810457,0.4972748060250419,31,35,1,10,20,33,4,10
4222,4490,1,0.858,0.30823207000878505,0.5184728984117317,31,35,1,10,21,33,4,10
4222,4491,1,0.847,0.3526742347956676,0.5384167740158073,31,35,1,10,22,33,4,10
4222,4492,1,0.834,0.3859352298237143,0.5499395727639942,31,35,1,10,23,33,4,10
4222,4493,1,0.819,0.40674465833064,0.5560012693993192,31,35,1,10,24,33,4,10
4222,4494,1,0.8,0.42784035816875543,0.5615186617598964,31,35,1,10,25,33,4,10
4222,4495,0.999,0.778,0.446506839675183,0.5669382719403839,31,35,1,10,26,33,4,10
4222,4496,0.997,0.75,0.4686229921849965,0.5761831624616333,31,35,1,10,27,33,4,10
4222,4497,0.988,0.715,0.5120067055478055,0.5956286887876059,31,35,1,10,28,33,4,10
4222,4498,0.936,0.667,0.5716450737917933,0.6287668759052907,31,35,1,10,29,33,4,10
4222,4499,0.669,0.6,0.7210434350711625,0.7260137557927062,31,35,1,10,30,33,4,10
4222,4500,0.22,0.5,0.8719242809192054,0.8890991125474628,31,35,1,10,31,33,4,10
4222,4501,0.796,0.751,0.636339393245421,0.7137238256706828,31,35,1,10,32,33,4,10
4222,4502,1,0.881,0.2121694899527108,0.4535800670767287,31,35,1,10,10,34,4,10
4222,4503,1,0.876,0.21306009036705575,0.45469368005590816,31,35,1,10,11,34,4,10
