spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
2799,2799,0,0,1,1,18,30,1,7,18,30,1,7
2799,2800,0.247,0.083,0.7982063351324545,0.8086437537790813,18,30,1,7,19,30,1,7
2799,2801,0.484,0.167,0.6076346238543902,0.6885538650760373,18,30,1,7,20,30,1,7
2799,2802,0.685,0.25,0.4372177122200783,0.5948520160725146,18,30,1,7,21,30,1,7
2799,2803,0.833,0.333,0.31136160748094066,0.5263259351680398,18,30,1,7,22,30,1,7
2799,2804,0.924,0.417,0.2520339747266108,0.4871181302970926,18,30,1,7,23,30,1,7
2799,2805,0.971,0.5,0.24359103328332676,0.4749212920236525,18,30,1,7,24,30,1,7
2799,2806,0.991,0.584,0.24597799639155205,0.47199630001835935,18,30,1,7,25,30,1,7
2799,2807,0.998,0.667,0.2513926760899542,0.4750064277644691,18,30,1,7,26,30,1,7
2799,2808,1,0.75,0.25719425057148926,0.4813152948318481,18,30,1,7,27,30,1,7
2799,2809,1,0.834,0.26138549827910196,0.48707590799937417,18,30,1,7,28,30,1,7
2799,2810,1,0.917,0.27099101512736423,0.5032071291708622,18,30,1,7,29,30,1,7
2799,2811,0.885,0.428,0.298352009404821,0.5111464436233598,18,30,1,7,10,31,1,7
2799,2812,0.847,0.4,0.3150869113905457,0.5242585627067777,18,30,1,7,11,31,1,7
2799,2813,0.796,0.368,0.34279753894429976,0.5430416006639913,18,30,1,7,12,31,1,7
2799,2814,0.727,0.333,0.38351799889629234,0.5678907536799122,18,30,1,7,13,31,1,7
2799,2815,0.634,0.294,0.44222745568501165,0.6014169901180662,18,30,1,7,14,31,1,7
2799,2816,0.513,0.25,0.5309682354165639,0.6504979807609172,18,30,1,7,15,31,1,7
2799,2817,0.358,0.2,0.655273142256688,0.7208462810815605,18,30,1,7,16,31,1,7
2799,2818,0.171,0.143,0.8203277600167467,0.8253265467382944,18,30,1,7,17,31,1,7
2799,2819,0.049,0.077,0.9598114916807678,0.973816704347984,18,30,1,7,18,31,1,7
2799,2820,0.288,0.153,0.7781595373274389,0.8003528707182995,18,30,1,7,19,31,1,7
2799,2821,0.516,0.231,0.5974850970393106,0.6822071718821825,18,30,1,7,20,31,1,7
2799,2822,0.706,0.308,0.43229326067170937,0.5901651273038666,18,30,1,7,21,31,1,7
2799,2823,0.845,0.384,0.308323864265896,0.5226212027142263,18,30,1,7,22,31,1,7
2799,2824,0.93,0.461,0.24899616581815942,0.48335197082013537,18,30,1,7,23,31,1,7
2799,2825,0.974,0.539,0.23917036842420447,0.4696788871687715,18,30,1,7,24,31,1,7
2799,2826,0.992,0.615,0.24097627060699833,0.4658427393123604,18,30,1,7,25,31,1,7
2799,2827,0.998,0.692,0.24593401091022404,0.46762405984621636,18,30,1,7,26,31,1,7
2799,2828,1,0.769,0.25055886800289484,0.4716762800551516,18,30,1,7,27,31,1,7
2799,2829,1,0.847,0.25402959359095423,0.4757759084439981,18,30,1,7,28,31,1,7
2799,2830,1,0.923,0.262748031050948,0.4892919642125233,18,30,1,7,29,31,1,7
2799,2831,1,1,0.26958503777186626,0.5006465786640164,18,30,1,7,30,31,1,7
2799,2832,0.858,0.454,0.312722166641354,0.5226951429870939,18,30,1,7,10,32,1,7
2799,2833,0.814,0.428,0.3319047885696216,0.5367415871950877,18,30,1,7,11,32,1,7
2799,2834,0.757,0.4,0.36287003817403507,0.556445446462928,18,30,1,7,12,32,1,7
2799,2835,0.681,0.368,0.406895257368843,0.5822051564517388,18,30,1,7,13,32,1,7
2799,2836,0.582,0.333,0.4687898737179189,0.6165751844159889,18,30,1,7,14,32,1,7
2799,2837,0.457,0.294,0.5596790464245938,0.6660757305398162,18,30,1,7,15,32,1,7
2799,2838,0.304,0.25,0.6835751387694237,0.7357911108094298,18,30,1,7,16,32,1,7
2799,2839,0.142,0.2,0.8396231349524153,0.8364715052587179,18,30,1,7,17,32,1,7
