spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
2375,2375,0,0,1,1,18,24,10,4,18,24,10,4
2375,2376,0.183,0.167,0.8530329991098216,0.8962175954268317,18,24,10,4,19,24,10,4
2375,2377,0.382,0.333,0.6874054087719931,0.7794102825756085,18,24,10,4,20,24,10,4
2375,2378,0.592,0.5,0.5176449032793118,0.6611499259518395,18,24,10,4,21,24,10,4
2375,2379,0.796,0.667,0.376991673440197,0.5662658891759307,18,24,10,4,22,24,10,4
2375,2380,0.954,0.834,0.31771427831877885,0.52940313611444,18,24,10,4,23,24,10,4
2375,2381,0.458,0.6,0.5387432255837457,0.6803923072517885,18,24,10,4,10,25,10,4
2375,2382,0.406,0.572,0.5866626896011723,0.7099065663518696,18,24,10,4,11,25,10,4
2375,2383,0.35,0.539,0.6396864268692506,0.7428885907841741,18,24,10,4,12,25,10,4
2375,2384,0.294,0.5,0.6967971070927454,0.7792541411877407,18,24,10,4,13,25,10,4
2375,2385,0.242,0.454,0.7557329511224086,0.8181025083761602,18,24,10,4,14,25,10,4
2375,2386,0.201,0.4,0.8112020448599808,0.8557917002381081,18,24,10,4,15,25,10,4
2375,2387,0.168,0.333,0.8492095373855022,0.8801464400958825,18,24,10,4,16,25,10,4
2375,2388,0.191,0.25,0.8365292729236599,0.8673911471654087,18,24,10,4,17,25,10,4
2375,2389,0.354,0.143,0.7543909971041425,0.811477707232428,18,24,10,4,18,25,10,4
2375,2390,0.533,0.286,0.632473533923156,0.7294455771216939,18,24,10,4,19,25,10,4
2375,2391,0.705,0.429,0.4994805048217702,0.6381300748182177,18,24,10,4,20,25,10,4
2375,2392,0.853,0.572,0.38609273355769247,0.5575164796113443,18,24,10,4,21,25,10,4
2375,2393,0.955,0.714,0.3210809574073369,0.5126172026082736,18,24,10,4,22,25,10,4
2375,2394,0.997,0.857,0.3085855783597016,0.5130003707339172,18,24,10,4,23,25,10,4
2375,2395,1,1,0.31530356053918973,0.5298883760665889,18,24,10,4,24,25,10,4
2375,2396,0.336,0.625,0.6229419864801147,0.7297302914199437,18,24,10,4,10,26,10,4
2375,2397,0.309,0.6,0.6620319865362833,0.7543796544577592,18,24,10,4,11,26,10,4
2375,2398,0.287,0.572,0.6996864663781381,0.7786645794132645,18,24,10,4,12,26,10,4
2375,2399,0.269,0.539,0.7326001542661784,0.8001691910772735,18,24,10,4,13,26,10,4
2375,2400,0.253,0.5,0.7556881191437405,0.8145178656794696,18,24,10,4,14,26,10,4
2375,2401,0.255,0.455,0.7606647484108684,0.8152204256407388,18,24,10,4,15,26,10,4
2375,2402,0.313,0.4,0.7356362108961665,0.7961762772526256,18,24,10,4,16,26,10,4
2375,2403,0.447,0.333,0.674548423236427,0.7558573260608041,18,24,10,4,17,26,10,4
2375,2404,0.604,0.25,0.5961758531670771,0.698022191577111,18,24,10,4,18,26,10,4
2375,2405,0.746,0.375,0.4898337736024957,0.630176037051648,18,24,10,4,19,26,10,4
2375,2406,0.864,0.5,0.395190336666854,0.5639945718449737,18,24,10,4,20,26,10,4
2375,2407,0.947,0.625,0.33037476827062773,0.5157438636928613,18,24,10,4,21,26,10,4
2375,2408,0.99,0.75,0.30448045600992957,0.4981697389526437,18,24,10,4,22,26,10,4
2375,2409,1,0.875,0.3044568292274126,0.5044661664835506,18,24,10,4,23,26,10,4
2375,2410,1,1,0.30998157611113286,0.5170007962318188,18,24,10,4,24,26,10,4
2375,2412,0.324,0.647,0.650173719156881,0.7465238893568098,18,24,10,4,10,27,10,4
2375,2413,0.313,0.625,0.6735971449280964,0.7613639834373456,18,24,10,4,11,27,10,4
2375,2414,0.303,0.6,0.6911005947695645,0.7721912440158318,18,24,10,4,12,27,10,4
2375,2415,0.305,0.572,0.6991738039451698,0.7763177726624864,18,24,10,4,13,27,10,4
2375,2416,0.33,0.539,0.6932228428923504,0.770689868183588,18,24,10,4,14,27,10,4
2375,2417,0.396,0.5,0.6679222619375864,0.752755013508444,18,24,10,4,15,27,10,4
2375,2418,0.508,0.455,0.6205106033999472,0.7214663521607025,18,24,10,4,16,27,10,4
2375,2419,0.641,0.4,0.5594116536639581,0.6778586820079244,18,24,10,4,17,27,10,4
2375,2420,0.764,0.333,0.4822470384603065,0.6253932815930616,18,24,10,4,18,27,10,4
2375,2421,0.865,0.444,0.40085259312598565,0.5705965908919918,18,24,10,4,19,27,10,4
2375,2422,0.938,0.556,0.3390131229264848,0.5235269085425402,18,24,10,4,20,27,10,4
2375,2423,0.981,0.667,0.30541023807138257,0.49521667437663675,18,24,10,4,21,27,10,4
2375,2424,0.997,0.778,0.29674910060052995,0.48883091772093334,18,24,10,4,22,27,10,4
2375,2425,1,0.889,0.29951548847854137,0.49481046166799936,18,24,10,4,23,27,10,4
2375,2426,1,1,0.3040479812823055,0.5042249691048697,18,24,10,4,24,27,10,4
2375,2429,0.337,0.667,0.6415150996108002,0.7413666195915807,18,24,10,4,10,28,10,4
2375,2430,0.339,0.647,0.6499186485158606,0.7463248872928696,18,24,10,4,11,28,10,4
2375,2431,0.354,0.625,0.6502876931772654,0.7458092175860085,18,24,10,4,12,28,10,4
2375,2432,0.391,0.6,0.6398760357557687,0.7381166237184893,18,24,10,4,13,28,10,4
2375,2433,0.456,0.571,0.6158476426835789,0.7218305113463322,18,24,10,4,14,28,10,4
2375,2434,0.551,0.539,0.5767547811363332,0.696204577556423,18,24,10,4,15,28,10,4
2375,2435,0.663,0.5,0.5260607223472383,0.6615252054059925,18,24,10,4,16,28,10,4
2375,2436,0.772,0.454,0.47418193019483923,0.6195275085449963,18,24,10,4,17,28,10,4
2375,2437,0.862,0.4,0.4032989846159647,0.5739464248208405,18,24,10,4,18,28,10,4
2375,2438,0.929,0.5,0.34596438687501496,0.5309454060191219,18,24,10,4,19,28,10,4
2375,2439,0.972,0.6,0.30911884470949236,0.4984460962222306,18,24,10,4,20,28,10,4
2375,2440,0.993,0.7,0.2935031361807242,0.4824150822651132,18,24,10,4,21,28,10,4
2375,2441,0.999,0.8,0.2921495924268954,0.4812350167980439,18,24,10,4,22,28,10,4
2375,2442,1,0.9,0.2958659429868744,0.487110753162895,18,24,10,4,23,28,10,4
2375,2443,1,1,0.3003210115352316,0.4951108899116984,18,24,10,4,24,28,10,4
2375,2447,0.374,0.684,0.6123659428462764,0.7237235216794105,18,24,10,4,10,29,10,4
2375,2448,0.398,0.667,0.6084701613896153,0.7208324843009496,18,24,10,4,11,29,10,4
2375,2449,0.439,0.647,0.5960139288459194,0.7124361833722519,18,24,10,4,12,29,10,4
2375,2450,0.501,0.625,0.5733727137035083,0.6976401203635837,18,24,10,4,13,29,10,4
2375,2451,0.584,0.6,0.5397745752303896,0.67592169052767,18,24,10,4,14,29,10,4
