spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
4609,4609,0,0,1,1,13,21,7,10,13,21,7,10
4609,4610,0.262,0.125,0.8112174144131696,0.8564924173793135,13,21,7,10,14,21,7,10
4609,4611,0.524,0.25,0.6167884793858203,0.7140867540140978,13,21,7,10,15,21,7,10
4609,4612,0.751,0.375,0.4527295193835912,0.596250552892015,13,21,7,10,16,21,7,10
4609,4613,0.907,0.5,0.3560823419706616,0.5225700338026174,13,21,7,10,17,21,7,10
4609,4614,0.981,0.625,0.3239175614646801,0.49157605660803516,13,21,7,10,18,21,7,10
4609,4615,0.999,0.75,0.3262618216088815,0.4916725350199428,13,21,7,10,19,21,7,10
4609,4616,1,0.876,0.3340356548090079,0.5098721888780307,13,21,7,10,20,21,7,10
4609,4617,0.416,0.333,0.6950362743031591,0.766753317028843,13,21,7,10,10,22,7,10
4609,4618,0.254,0.273,0.8030492154903588,0.8441766857687647,13,21,7,10,11,22,7,10
4609,4619,0.106,0.2,0.9110977844873803,0.9273833172140444,13,21,7,10,12,22,7,10
4609,4620,0.167,0.111,0.8616754317354072,0.9033489252930536,13,21,7,10,13,22,7,10
4609,4621,0.416,0.222,0.6983575075954449,0.7802182374161096,13,21,7,10,14,22,7,10
4609,4622,0.646,0.333,0.5401912599191032,0.6548972050728139,13,21,7,10,15,22,7,10
4609,4623,0.828,0.444,0.4069264734309781,0.5549066275859633,13,21,7,10,16,22,7,10
4609,4624,0.941,0.556,0.3317367957947305,0.4941658193634023,13,21,7,10,17,22,7,10
4609,4625,0.989,0.667,0.3077784185126793,0.46925864164009945,13,21,7,10,18,22,7,10
4609,4626,0.999,0.778,0.31148659815962243,0.46857954357433296,13,21,7,10,19,22,7,10
4609,4627,1,0.889,0.3232636407149081,0.48411847604932423,13,21,7,10,20,22,7,10
4609,4628,1,1,0.3326193502441852,0.505826847264272,13,21,7,10,21,22,7,10
4609,4629,0.281,0.385,0.7651029667246023,0.8127812972505719,13,21,7,10,10,23,7,10
4609,4630,0.177,0.333,0.8421905830355505,0.8730633383088596,13,21,7,10,11,23,7,10
4609,4631,0.142,0.273,0.85730474546652,0.8912053737827187,13,21,7,10,12,23,7,10
4609,4632,0.308,0.2,0.7431931972031294,0.8210416548831792,13,21,7,10,13,23,7,10
4609,4633,0.536,0.3,0.5970720998124679,0.7116709984558398,13,21,7,10,14,23,7,10
4609,4634,0.733,0.4,0.46688726615835485,0.6036087156765062,13,21,7,10,15,23,7,10
4609,4635,0.878,0.5,0.37014997066890587,0.5197692472094226,13,21,7,10,16,23,7,10
4609,4636,0.961,0.6,0.3102753834847548,0.4706481507249318,13,21,7,10,17,23,7,10
4609,4637,0.993,0.7,0.29241032458484817,0.4523006879463748,13,21,7,10,18,23,7,10
4609,4638,1,0.8,0.2964326625903623,0.4532112067285762,13,21,7,10,19,23,7,10
4609,4639,1,0.9,0.30633530055969205,0.462541465907899,13,21,7,10,20,23,7,10
4609,4640,1,1,0.3188981028762974,0.47685041538823403,13,21,7,10,21,23,7,10
4609,4642,0.228,0.428,0.7869323264886393,0.8311669195545129,13,21,7,10,10,24,7,10
4609,4643,0.192,0.385,0.8131699369734917,0.8559514674895452,13,21,7,10,11,24,7,10
4609,4644,0.223,0.333,0.7655832929931475,0.8286262703148745,13,21,7,10,12,24,7,10
4609,4645,0.424,0.273,0.6431691138839886,0.7517165510758884,13,21,7,10,13,24,7,10
4609,4646,0.629,0.364,0.5139613750679738,0.6539664500046839,13,21,7,10,14,24,7,10
4609,4647,0.796,0.455,0.4036971683369328,0.5609492134221676,13,21,7,10,15,24,7,10
4609,4648,0.911,0.546,0.3298163552899961,0.49127673026282936,13,21,7,10,16,24,7,10
4609,4649,0.973,0.637,0.291921880749897,0.4526309924718278,13,21,7,10,17,24,7,10
4609,4650,0.996,0.728,0.2788750178208138,0.43975791433636935,13,21,7,10,18,24,7,10
4609,4651,1,0.819,0.28235070950592145,0.4409837273721362,13,21,7,10,19,24,7,10
4609,4652,1,0.91,0.2902847695779296,0.447422844341297,13,21,7,10,20,24,7,10
4609,4653,1,1,0.30356335916217203,0.4607264957641387,13,21,7,10,21,24,7,10
4609,4656,0.233,0.466,0.7677493264654158,0.8211756855979085,13,21,7,10,10,25,7,10
4609,4657,0.225,0.428,0.7532852264427321,0.8147788612815401,13,21,7,10,11,25,7,10
4609,4658,0.321,0.384,0.675096065266101,0.7689712010254992,13,21,7,10,12,25,7,10
4609,4659,0.521,0.333,0.5585792980455454,0.6933402971273183,13,21,7,10,13,25,7,10
4609,4660,0.702,0.417,0.44470861629102887,0.6060465684599503,13,21,7,10,14,25,7,10
4609,4661,0.842,0.5,0.3513344306639884,0.5262509548808191,13,21,7,10,15,25,7,10
4609,4662,0.934,0.583,0.28938849613839424,0.46899033407145674,13,21,7,10,16,25,7,10
4609,4663,0.981,0.667,0.2598907883082985,0.43918563001196165,13,21,7,10,17,25,7,10
4609,4664,0.997,0.75,0.25741018152872586,0.430441087989309,13,21,7,10,18,25,7,10
4609,4665,1,0.833,0.2704090041716902,0.4323666035304211,13,21,7,10,19,25,7,10
4609,4666,1,0.917,0.2787326633368604,0.43947872193524673,13,21,7,10,20,25,7,10
4609,4667,1,1,0.2926257844692973,0.45370505726741805,13,21,7,10,21,25,7,10
4609,4671,0.251,0.5,0.7256577757574276,0.7933730308306365,13,21,7,10,10,26,7,10
4609,4672,0.278,0.467,0.6833409750999162,0.7685266073309173,13,21,7,10,11,26,7,10
4609,4673,0.414,0.429,0.5939792266856292,0.7160306420415763,13,21,7,10,12,26,7,10
4609,4674,0.6,0.385,0.486699007189329,0.6442681100135279,13,21,7,10,13,26,7,10
4609,4675,0.759,0.461,0.38699742727544884,0.5666919129546311,13,21,7,10,14,26,7,10
4609,4676,0.877,0.539,0.3080804298100679,0.4986928339447896,13,21,7,10,15,26,7,10
4609,4677,0.951,0.616,0.25692079334946627,0.45218798315455555,13,21,7,10,16,26,7,10
4609,4678,0.986,0.692,0.23407057409987964,0.42967270749559894,13,21,7,10,17,26,7,10
4609,4679,0.998,0.769,0.2335343222027788,0.424389114606192,13,21,7,10,18,26,7,10
4609,4680,1,0.847,0.24640878676310674,0.4278545321796773,13,21,7,10,19,26,7,10
4609,4681,1,0.923,0.271483552137302,0.4367447557692451,13,21,7,10,20,26,7,10
4609,4682,1,1,0.2870099518313177,0.4522986412650476,13,21,7,10,21,26,7,10
4609,4687,0.278,0.529,0.6727321306693411,0.7585884742166581,13,21,7,10,10,27,7,10
4609,4688,0.343,0.5,0.6135416475435946,0.7241896854641796,13,21,7,10,11,27,7,10
4609,4689,0.496,0.467,0.5230812773165344,0.6701248931624857,13,21,7,10,12,27,7,10
4609,4690,0.666,0.429,0.42599095872726367,0.603393705842475,13,21,7,10,13,27,7,10
4609,4691,0.804,0.5,0.339652700360599,0.5349584957202669,13,21,7,10,14,27,7,10
4609,4692,0.903,0.572,0.27350501121475146,0.4774715165828044,13,21,7,10,15,27,7,10
4609,4693,0.962,0.643,0.23237938476998687,0.4401186586690713,13,21,7,10,16,27,7,10
4609,4694,0.99,0.714,0.21603720158470918,0.423551062139339,13,21,7,10,17,27,7,10
4609,4695,0.999,0.786,0.2181979393121648,0.42126018670759546,13,21,7,10,18,27,7,10
4609,4696,1,0.857,0.23310441610807298,0.4265250242897496,13,21,7,10,19,27,7,10
4609,4697,1,0.929,0.2637307677361418,0.43718938398980334,13,21,7,10,20,27,7,10
4609,4698,1,1,0.2854505108939295,0.4537809700950526,13,21,7,10,21,27,7,10
4609,4704,0.318,0.556,0.6162961700500125,0.7229285083876245,13,21,7,10,10,28,7,10
4609,4705,0.412,0.529,0.5487472844009076,0.6840582722471802,13,21,7,10,11,28,7,10
4609,4706,0.568,0.5,0.4620472669357001,0.6309963700691568,13,21,7,10,12,28,7,10
4609,4707,0.72,0.467,0.37563263454709317,0.5698441024465246,13,21,7,10,13,28,7,10
4609,4708,0.84,0.533,0.30154987641260533,0.509913997214577,13,21,7,10,14,28,7,10
4609,4709,0.923,0.6,0.24688370022343253,0.46162691062063455,13,21,7,10,15,28,7,10
4609,4710,0.971,0.667,0.21492694459978146,0.4318861169564808,13,21,7,10,16,28,7,10
4609,4711,0.992,0.733,0.20429013077127556,0.4201164471054125,13,21,7,10,17,28,7,10
4609,4712,0.999,0.8,0.20954804259465853,0.4203815128098959,13,21,7,10,18,28,7,10
4609,4713,1,0.867,0.2276821660675601,0.42736994288976604,13,21,7,10,19,28,7,10
4609,4714,1,0.934,0.26224800588465713,0.4394971476166999,13,21,7,10,20,28,7,10
4609,4715,1,1,0.28591205916025253,0.4564511971790278,13,21,7,10,21,28,7,10
4609,4722,0.366,0.579,0.5608945055919641,0.6892349486700832,13,21,7,10,10,29,7,10
4609,4723,0.478,0.556,0.49089409040054577,0.6488182106134954,13,21,7,10,11,29,7,10
