spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
113,113,0,0,1,1,17,25,1,1,17,25,1,1
113,114,0.096,0.125,0.8995754408007371,0.8926105374298653,17,25,1,1,18,25,1,1
113,115,0.196,0.25,0.7961073348712091,0.8119428027953924,17,25,1,1,19,25,1,1
113,116,0.303,0.375,0.6792935735730388,0.7374353644728702,17,25,1,1,20,25,1,1
113,117,0.417,0.5,0.547623013144126,0.6607484776796398,17,25,1,1,21,25,1,1
113,118,0.54,0.625,0.40161230141988813,0.5840967102810735,17,25,1,1,22,25,1,1
113,119,0.675,0.75,0.28080087870620873,0.5210819917674077,17,25,1,1,23,25,1,1
113,120,0.826,0.876,0.23440628665677965,0.4911290643575741,17,25,1,1,24,25,1,1
113,121,0.32,0.5,0.6521656039050951,0.7163961600545312,17,25,1,1,10,26,1,1
113,122,0.289,0.467,0.678807166618461,0.7323697573834556,17,25,1,1,11,26,1,1
113,123,0.255,0.429,0.7112035735679944,0.7523651930597881,17,25,1,1,12,26,1,1
113,124,0.218,0.384,0.7497883206808781,0.7770177607424651,17,25,1,1,13,26,1,1
113,125,0.179,0.333,0.7958751616228076,0.8080701595909141,17,25,1,1,14,26,1,1
113,126,0.139,0.273,0.8507867289564428,0.8486287773421748,17,25,1,1,15,26,1,1
113,127,0.1,0.2,0.9091929695739598,0.8988694054249529,17,25,1,1,16,26,1,1
113,128,0.085,0.111,0.9359454821383754,0.9329099224513162,17,25,1,1,17,26,1,1
113,129,0.187,0.222,0.8611490930011809,0.8631029442225527,17,25,1,1,18,26,1,1
113,130,0.293,0.333,0.764584967563102,0.7885628431400478,17,25,1,1,19,26,1,1
113,131,0.405,0.444,0.6537493688394889,0.7162952838582217,17,25,1,1,20,26,1,1
113,132,0.523,0.556,0.5267896075548751,0.6409623750162795,17,25,1,1,21,26,1,1
113,133,0.648,0.667,0.38788111323040153,0.5649566387815217,17,25,1,1,22,26,1,1
113,134,0.78,0.778,0.27064515933196,0.5014949753171629,17,25,1,1,23,26,1,1
113,135,0.913,0.889,0.21936919207623695,0.4675649245451432,17,25,1,1,24,26,1,1
113,136,1,1,0.22364504679102137,0.46839600188316743,17,25,1,1,25,26,1,1
113,137,0.296,0.529,0.6673814949721759,0.724787039520607,17,25,1,1,10,27,1,1
113,138,0.271,0.5,0.6920087411220297,0.7397199253657553,17,25,1,1,11,27,1,1
113,139,0.245,0.467,0.7214694985516527,0.7581425778727391,17,25,1,1,12,27,1,1
113,140,0.219,0.428,0.7556999621597748,0.7803765606215559,17,25,1,1,13,27,1,1
113,141,0.193,0.385,0.7950091482465206,0.8074408460786893,17,25,1,1,14,27,1,1
113,142,0.167,0.333,0.8389133501805013,0.8405662731866602,17,25,1,1,15,27,1,1
113,143,0.139,0.273,0.8793712267773115,0.8753772813730307,17,25,1,1,16,27,1,1
113,144,0.156,0.2,0.8832103574067438,0.8865232399675868,17,25,1,1,17,27,1,1
113,145,0.259,0.3,0.8199221038823417,0.828566153391653,17,25,1,1,18,27,1,1
113,146,0.367,0.4,0.7320524770477028,0.7608483953649178,17,25,1,1,19,27,1,1
