spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
83,83,0,0,1,1,14,23,1,1,14,23,1,1
83,84,0.085,0.111,0.9212775037431769,0.9115374618673245,14,23,1,1,15,23,1,1
83,85,0.174,0.222,0.8274997708775048,0.8340102699050915,14,23,1,1,16,23,1,1
83,86,0.267,0.333,0.7193467374326135,0.7599829838839376,14,23,1,1,17,23,1,1
83,87,0.365,0.445,0.6020872850017145,0.6915433824216879,14,23,1,1,18,23,1,1
83,88,0.47,0.556,0.49677543628304843,0.6331191491429362,14,23,1,1,19,23,1,1
83,89,0.583,0.667,0.39579778567677637,0.5797706690281768,14,23,1,1,20,23,1,1
83,90,0.707,0.778,0.29736404191899857,0.526619953912141,14,23,1,1,21,23,1,1
83,91,0.844,0.889,0.22728714864299115,0.48328450733069905,14,23,1,1,22,23,1,1
83,92,0.202,0.357,0.8218580642449023,0.8269193928488671,14,23,1,1,10,24,1,1
83,93,0.165,0.308,0.8486868053246936,0.84826694421529,14,23,1,1,11,24,1,1
83,94,0.128,0.25,0.8785314868866797,0.8742866258482122,14,23,1,1,12,24,1,1
83,95,0.091,0.181,0.905874691484594,0.900804707131291,14,23,1,1,13,24,1,1
83,96,0.076,0.1,0.9075723349378911,0.9087848963686948,14,23,1,1,14,24,1,1
83,97,0.166,0.2,0.8536698434286092,0.8604397142635204,14,23,1,1,15,24,1,1
83,98,0.259,0.3,0.7735163311999298,0.7942796041793049,14,23,1,1,16,24,1,1
83,99,0.357,0.4,0.6742224649385689,0.7257341089350214,14,23,1,1,17,24,1,1
83,100,0.46,0.5,0.5673331063202645,0.6605454784957964,14,23,1,1,18,24,1,1
83,101,0.568,0.6,0.46844510026418795,0.6037621239100114,14,23,1,1,19,24,1,1
83,102,0.683,0.7,0.3723767661960101,0.550596991796679,14,23,1,1,20,24,1,1
83,103,0.802,0.8,0.28178831375790925,0.4973925030495241,14,23,1,1,21,24,1,1
83,104,0.922,0.901,0.2112306394197614,0.45180647397571394,14,23,1,1,22,24,1,1
83,105,1,1,0.2019271596675445,0.44438923310133305,14,23,1,1,23,24,1,1
83,106,0.205,0.4,0.8036834010340025,0.8170013076834424,14,23,1,1,10,25,1,1
83,107,0.179,0.357,0.8220906810870084,0.8321440083033359,14,23,1,1,11,25,1,1
83,108,0.154,0.308,0.8400944310415511,0.8483957871249758,14,23,1,1,12,25,1,1
83,109,0.128,0.25,0.8514192866486093,0.8605993883713228,14,23,1,1,13,25,1,1
83,110,0.141,0.182,0.8376084567749542,0.8564688544432334,14,23,1,1,14,25,1,1
83,111,0.233,0.273,0.7873955130018766,0.8152388838454453,14,23,1,1,15,25,1,1
83,112,0.328,0.364,0.718989686821689,0.7571888830244367,14,23,1,1,16,25,1,1
83,113,0.426,0.455,0.633159680898778,0.6945271833586335,14,23,1,1,17,25,1,1
83,114,0.529,0.546,0.5365299245722903,0.6337689893484526,14,23,1,1,18,25,1,1
