spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
6,6,0,0,1,1,12,13,1,1,12,13,1,1,0,0
6,7,0.386,0.751,0.6552950929699113,0.7050495820417428,12,13,1,1,10,14,1,1,0.8443914968780772,62.79768094494182
6,8,0.333,0.667,0.7105014141640966,0.737634771165343,12,13,1,1,11,14,1,1,0.745505197835669,63.46931941238833
6,9,0.417,0.501,0.7454827451985135,0.7550015224195169,12,13,1,1,12,14,1,1,0.651835868911799,50.228191885272345
6,10,1,1,0.71756718544933,0.6419849362196217,12,13,1,1,13,14,1,1,1.4142135623730951,45
6,11,0.4,0.8,0.5573423113343873,0.6551775796902767,12,13,1,1,10,15,1,1,0.894427190999916,63.43494882292201
6,12,0.386,0.751,0.5785912094211717,0.6663033281301884,12,13,1,1,11,15,1,1,0.8443914968780772,62.79768094494182
6,13,0.583,0.667,0.5651609910288948,0.6555512294144661,12,13,1,1,12,15,1,1,0.8858769666268561,48.84449629236031
6,14,1,1,0.529595400531251,0.578885787403549,12,13,1,1,13,15,1,1,1.4142135623730951,45
6,16,0.42,0.834,0.4623862094525518,0.6090006930624018,12,13,1,1,10,16,1,1,0.93378584268557,63.270306231514546
6,17,0.442,0.8,0.464158984586044,0.6101206153904477,12,13,1,1,11,16,1,1,0.9139824943618997,61.07934965784846
6,18,0.675,0.75,0.4364283616356329,0.592464908434664,12,13,1,1,12,16,1,1,1.0090218035305283,48.01278750418334
6,19,1,1,0.40510096278378993,0.5354822540723809,12,13,1,1,13,16,1,1,1.4142135623730951,45
6,22,0.442,0.858,0.388112257122055,0.5737720518173828,12,13,1,1,10,17,1,1,0.9651569820500704,62.74467162505693
6,23,0.494,0.834,0.381589467376828,0.5707620968009357,12,13,1,1,11,17,1,1,0.9693255387123564,59.36063224255995
6,24,0.733,0.8,0.3540152452833024,0.5525924533634528,12,13,1,1,12,17,1,1,1.0850294926867197,47.50252824409249
6,25,1,1,0.3310065274747229,0.5082730683790367,12,13,1,1,13,17,1,1,1.4142135623730951,45
6,29,0.468,0.875,0.33743756271216563,0.5496892017774726,12,13,1,1,10,18,1,1,0.9922948150625398,61.859582833941445
6,30,0.54,0.857,0.32869812102155593,0.545252938727687,12,13,1,1,11,18,1,1,1.0129407682584406,57.78476504265898
