spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
4860,4860,0,0,1,1,19,35,7,10,19,35,7,10
4860,4861,0.129,0.062,0.859349144736505,0.9031567256397344,19,35,7,10,20,35,7,10
4860,4862,0.262,0.125,0.7315125672693787,0.8110914357333203,19,35,7,10,21,35,7,10
4860,4863,0.395,0.188,0.6241709449216937,0.7346793257419484,19,35,7,10,22,35,7,10
4860,4864,0.524,0.25,0.5317810594559542,0.6747169069716403,19,35,7,10,23,35,7,10
4860,4865,0.645,0.313,0.4520918751430194,0.6247054810898498,19,35,7,10,24,35,7,10
4860,4866,0.751,0.375,0.387329523314495,0.5827245217195827,19,35,7,10,25,35,7,10
4860,4867,0.84,0.438,0.33947084338641553,0.5491441847283369,19,35,7,10,26,35,7,10
4860,4868,0.907,0.5,0.3028483197457058,0.523327256339699,19,35,7,10,27,35,7,10
4860,4869,0.953,0.563,0.28043229990525786,0.5069733580214824,19,35,7,10,28,35,7,10
4860,4870,0.981,0.625,0.27425625680653876,0.5019575997606768,19,35,7,10,29,35,7,10
4860,4871,0.994,0.688,0.27822084420648907,0.5062669094264326,19,35,7,10,30,35,7,10
4860,4872,0.999,0.75,0.2854635872018968,0.5129818767454777,19,35,7,10,31,35,7,10
4860,4873,1,0.813,0.2949597887119655,0.5186203156197404,19,35,7,10,32,35,7,10
4860,4874,1,0.876,0.3172436410537829,0.5326922865843035,19,35,7,10,33,35,7,10
4860,4875,1,0.938,0.33846618337399836,0.55650300643144,19,35,7,10,34,35,7,10
4860,4912,1,1,0.25245670956831723,0.45081174843686966,19,35,7,10,10,19,10,10
4860,4913,1,1,0.2523429949002661,0.4515646860866397,19,35,7,10,11,19,10,10
4860,4914,1,1,0.25350309140810723,0.4538296574035283,19,35,7,10,12,19,10,10
4860,4915,1,1,0.2567026677052633,0.4583514640142087,19,35,7,10,13,19,10,10
4860,4916,1,1,0.2620860523287246,0.46514210563333513,19,35,7,10,14,19,10,10
4860,4917,1,1,0.2703540502189935,0.4751625578661831,19,35,7,10,15,19,10,10
4860,4918,1,1,0.2818390057356699,0.48842320955739715,19,35,7,10,16,19,10,10
4860,4919,1,1,0.29682798570379687,0.5043918559423568,19,35,7,10,17,19,10,10
4860,4920,1,1,0.3224728991334763,0.534519413523959,19,35,7,10,18,19,10,10
4860,4921,1,0.96,0.24138229103253905,0.4415561411305545,19,35,7,10,10,20,10,10
4860,4922,1,0.959,0.2414111023715384,0.44280443393955116,19,35,7,10,11,20,10,10
4860,4923,1,0.957,0.24279801282755942,0.44557243131931024,19,35,7,10,12,20,10,10
4860,4924,1,0.955,0.24587126504264412,0.45005805339883154,19,35,7,10,13,20,10,10
4860,4925,1,0.953,0.2507550131484161,0.4562297013744703,19,35,7,10,14,20,10,10
4860,4926,1,0.95,0.25775938356888106,0.4640854038489163,19,35,7,10,15,20,10,10
4860,4927,1,0.948,0.2675589178262745,0.4736231714457635,19,35,7,10,16,20,10,10
4860,4928,1,0.945,0.28344242963584876,0.48876750027183113,19,35,7,10,17,20,10,10
4860,4929,1,0.942,0.3039591638815392,0.5111254221663527,19,35,7,10,18,20,10,10
4860,4930,1,0.938,0.3237787849026973,0.5354591070240814,19,35,7,10,19,20,10,10
4860,4931,1,0.92,0.23165414410665242,0.43474065578429144,19,35,7,10,10,21,10,10
4860,4932,1,0.917,0.23204028602126503,0.43651899871216204,19,35,7,10,11,21,10,10
4860,4933,1,0.913,0.23375206150233097,0.43953130133171814,19,35,7,10,12,21,10,10
4860,4934,1,0.909,0.2369595362430874,0.4437323344533397,19,35,7,10,13,21,10,10
4860,4935,1,0.905,0.2418824769312825,0.4490767629122685,19,35,7,10,14,21,10,10
4860,4936,1,0.9,0.2490187003388762,0.45577686448465937,19,35,7,10,15,21,10,10
4860,4937,1,0.895,0.25945865266157986,0.4648860672782996,19,35,7,10,16,21,10,10
4860,4938,1,0.889,0.2732196792204895,0.4774341109534824,19,35,7,10,17,21,10,10
4860,4939,1,0.883,0.2861612012971715,0.49024603444780723,19,35,7,10,18,21,10,10
4860,4940,0.999,0.876,0.30026094342804366,0.5066524757368707,19,35,7,10,19,21,10,10
4860,4941,0.996,0.938,0.3192541698293385,0.5322587847194907,19,35,7,10,20,21,10,10
4860,4942,1,0.88,0.22121189539161068,0.42977649497461756,19,35,7,10,10,22,10,10
4860,4943,1,0.875,0.22319398485935227,0.4318898398023855,19,35,7,10,11,22,10,10
4860,4944,1,0.87,0.22628436425500464,0.43495649290782135,19,35,7,10,12,22,10,10
4860,4945,1,0.864,0.23026602420494213,0.4389400212362141,19,35,7,10,13,22,10,10
4860,4946,1,0.858,0.2358284669430436,0.44394217292443117,19,35,7,10,14,22,10,10
4860,4947,0.999,0.85,0.24341261617518117,0.45026162052369145,19,35,7,10,15,22,10,10
4860,4948,0.999,0.843,0.25294090361310384,0.45817373501018144,19,35,7,10,16,22,10,10
4860,4949,0.998,0.834,0.2626318829982678,0.4668729333790529,19,35,7,10,17,22,10,10
4860,4950,0.996,0.824,0.27143733665941805,0.47645494606630223,19,35,7,10,18,22,10,10
4860,4951,0.991,0.813,0.28285892704934124,0.4917062998707532,19,35,7,10,19,22,10,10
4860,4952,0.98,0.875,0.30200647531545266,0.5182206851439106,19,35,7,10,20,22,10,10
4860,4953,0.952,0.938,0.32298518585782987,0.5446858126499667,19,35,7,10,21,22,10,10
4860,4954,0.999,0.84,0.2071589640386705,0.4264384831740251,19,35,7,10,10,23,10,10
4860,4955,0.999,0.834,0.21040306589090296,0.42888292601315237,19,35,7,10,11,23,10,10
4860,4956,0.999,0.826,0.2165102895102049,0.43216166080815754,19,35,7,10,12,23,10,10
4860,4957,0.998,0.818,0.22591345837558285,0.4363153243307476,19,35,7,10,13,23,10,10
4860,4958,0.997,0.81,0.23275245300999436,0.4414892919865313,19,35,7,10,14,23,10,10
4860,4959,0.996,0.8,0.24068759315633748,0.44782316708179926,19,35,7,10,15,23,10,10
4860,4960,0.993,0.79,0.24954354255437006,0.4553222526577463,19,35,7,10,16,23,10,10
4860,4961,0.989,0.778,0.258461261776317,0.46433382429324366,19,35,7,10,17,23,10,10
4860,4962,0.982,0.765,0.26880272621079004,0.47743800857500107,19,35,7,10,18,23,10,10
4860,4963,0.968,0.75,0.28334088829067605,0.49800848915920526,19,35,7,10,19,23,10,10
4860,4964,0.941,0.813,0.30257814908312886,0.5230955726311859,19,35,7,10,20,23,10,10
4860,4965,0.889,0.875,0.33024300866522427,0.5527575196706717,19,35,7,10,21,23,10,10
4860,4966,0.813,0.938,0.3514610764827273,0.5745917436888308,19,35,7,10,22,23,10,10
4860,4967,0.998,0.8,0.19875559597252734,0.4254114547814313,19,35,7,10,10,24,10,10
4860,4968,0.997,0.792,0.2035151050746682,0.4285457045511849,19,35,7,10,11,24,10,10
4860,4969,0.995,0.783,0.21090798278535572,0.432613624038342,19,35,7,10,12,24,10,10
4860,4970,0.993,0.773,0.2214531048777887,0.437755483965946,19,35,7,10,13,24,10,10
4860,4971,0.99,0.762,0.2354762875914871,0.4441837201755642,19,35,7,10,14,24,10,10
4860,4972,0.986,0.75,0.24574300654816528,0.45214573653334744,19,35,7,10,15,24,10,10
4860,4973,0.979,0.737,0.2567520004546481,0.46216607560723455,19,35,7,10,16,24,10,10
4860,4974,0.968,0.722,0.2696179844117489,0.47569873634000737,19,35,7,10,17,24,10,10
4860,4975,0.951,0.706,0.2865586735232363,0.49520511398302147,19,35,7,10,18,24,10,10
4860,4976,0.923,0.688,0.30975006531614113,0.5215883595193771,19,35,7,10,19,24,10,10
4860,4977,0.874,0.75,0.3404747365003138,0.5530805103924057,19,35,7,10,20,24,10,10
4860,4978,0.796,0.813,0.37506199324555833,0.5839784318559136,19,35,7,10,21,24,10,10
4860,4979,0.703,0.875,0.3952952846799527,0.6018971136215323,19,35,7,10,22,24,10,10
4860,4980,0.622,0.938,0.384384825079487,0.5973475916662518,19,35,7,10,23,24,10,10
4860,4981,0.993,0.76,0.1969483417179615,0.4280030311293511,19,35,7,10,10,25,10,10
4860,4982,0.99,0.75,0.20369777014170742,0.43249599710882447,19,35,7,10,11,25,10,10
4860,4983,0.987,0.739,0.21299539526353128,0.43823525637153116,19,35,7,10,12,25,10,10
4860,4984,0.982,0.727,0.22517579359022655,0.4454755183260707,19,35,7,10,13,25,10,10
4860,4985,0.975,0.715,0.24062918842902004,0.454555114633301,19,35,7,10,14,25,10,10
4860,4986,0.966,0.7,0.25937426745040815,0.46597598665648865,19,35,7,10,15,25,10,10
4860,4987,0.952,0.684,0.28050695856586594,0.4807220172731034,19,35,7,10,16,25,10,10
4860,4988,0.931,0.667,0.30196051506412114,0.5004781951004302,19,35,7,10,17,25,10,10
4860,4989,0.901,0.647,0.3288632697587255,0.5269057270595714,19,35,7,10,18,25,10,10
4860,4990,0.853,0.625,0.36285797214795823,0.5598469986550967,19,35,7,10,19,25,10,10
4860,4991,0.78,0.688,0.4058371634102115,0.5963719062615176,19,35,7,10,20,25,10,10
4860,4992,0.682,0.75,0.4471920135249636,0.6268729046735648,19,35,7,10,21,25,10,10
4860,4993,0.586,0.813,0.4561787925744293,0.6357255659214407,19,35,7,10,22,25,10,10
4860,4994,0.522,0.875,0.42768909930919086,0.6215189543507438,19,35,7,10,23,25,10,10
4860,4995,0.497,0.938,0.3879436409407174,0.599212476827657,19,35,7,10,24,25,10,10
4860,4996,0.983,0.72,0.20254663559244568,0.4352637164722619,19,35,7,10,10,26,10,10
4860,4997,0.978,0.708,0.21188933184477243,0.4418343493359794,19,35,7,10,11,26,10,10
4860,4998,0.971,0.696,0.2238841365180566,0.450081343834175,19,35,7,10,12,26,10,10
4860,4999,0.962,0.682,0.2390766421489533,0.46035143944026147,19,35,7,10,13,26,10,10
4860,5000,0.949,0.667,0.2578752849488206,0.4730963525825794,19,35,7,10,14,26,10,10
4860,5001,0.932,0.65,0.28092304349207675,0.489009110609688,19,35,7,10,15,26,10,10
4860,5002,0.909,0.632,0.3089473832841616,0.5092327808563537,19,35,7,10,16,26,10,10
4860,5003,0.875,0.611,0.3443931962350959,0.5352190093100218,19,35,7,10,17,26,10,10
4860,5004,0.829,0.588,0.3883214322793641,0.5677900922958461,19,35,7,10,18,26,10,10
4860,5005,0.762,0.563,0.4338638952069571,0.6056110079146217,19,35,7,10,19,26,10,10
4860,5006,0.666,0.625,0.48429613691357143,0.6430731008430751,19,35,7,10,20,26,10,10
4860,5007,0.559,0.688,0.5165076728183715,0.6669304742623654,19,35,7,10,21,26,10,10
4860,5008,0.478,0.75,0.5076534305482167,0.6652968466102074,19,35,7,10,22,26,10,10
4860,5009,0.442,0.813,0.46919361193914866,0.6446313384202043,19,35,7,10,23,26,10,10
4860,5010,0.446,0.876,0.4301542419884947,0.6220012051547095,19,35,7,10,24,26,10,10
4860,5011,0.471,0.938,0.3921696599232999,0.6010831691007417,19,35,7,10,25,26,10,10
4860,5012,0.967,0.68,0.21589371494450882,0.44757319392925277,19,35,7,10,10,27,10,10
4860,5013,0.958,0.667,0.2285316791429043,0.4567471311467838,19,35,7,10,11,27,10,10
4860,5014,0.946,0.652,0.24427550619166616,0.46800750645652767,19,35,7,10,12,27,10,10
4860,5015,0.931,0.636,0.26361979692898907,0.4817373958989024,19,35,7,10,13,27,10,10
4860,5016,0.911,0.619,0.2872439288485058,0.49844020507483366,19,35,7,10,14,27,10,10
4860,5017,0.884,0.6,0.3158050633712669,0.518880802923631,19,35,7,10,15,27,10,10
4860,5018,0.849,0.579,0.35090733951394837,0.5441562887982776,19,35,7,10,16,27,10,10
4860,5019,0.802,0.556,0.39567953238218323,0.5753547373934998,19,35,7,10,17,27,10,10
4860,5020,0.738,0.529,0.45346078739453577,0.6125562643944781,19,35,7,10,18,27,10,10
4860,5021,0.652,0.5,0.5080863240168261,0.6531875834846557,19,35,7,10,19,27,10,10
4860,5022,0.541,0.563,0.5586005820919352,0.6891794702527196,19,35,7,10,20,27,10,10
4860,5023,0.441,0.625,0.5805550058261123,0.7057537773264436,19,35,7,10,21,27,10,10
4860,5024,0.39,0.688,0.5576542442888608,0.6947768893992707,19,35,7,10,22,27,10,10
4860,5025,0.388,0.75,0.5115963285385658,0.668605123495982,19,35,7,10,23,27,10,10
4860,5026,0.412,0.813,0.47472453982669793,0.6458882226020156,19,35,7,10,24,27,10,10
4860,5027,0.443,0.875,0.43314505850265417,0.6228835852310943,19,35,7,10,25,27,10,10
4860,5028,0.485,0.938,0.386596019286383,0.598130571634536,19,35,7,10,26,27,10,10
4860,5029,0.942,0.64,0.23650595861714974,0.4645284494666181,19,35,7,10,10,28,10,10
4860,5030,0.928,0.625,0.2529007196356726,0.47648778620407783,19,35,7,10,11,28,10,10
4860,5031,0.91,0.609,0.2727310572527861,0.4908399271985251,19,35,7,10,12,28,10,10
4860,5032,0.887,0.591,0.2966543538270583,0.5079838504787724,19,35,7,10,13,28,10,10
4860,5033,0.858,0.572,0.32550358952362135,0.5284712895486923,19,35,7,10,14,28,10,10
4860,5034,0.821,0.55,0.3603398491965084,0.553126501596587,19,35,7,10,15,28,10,10
4860,5035,0.773,0.526,0.40318819342618983,0.5830064405052038,19,35,7,10,16,28,10,10
4860,5036,0.712,0.5,0.4565564645630157,0.6189528805283223,19,35,7,10,17,28,10,10
4860,5037,0.633,0.47,0.5229560802630948,0.660503241181642,19,35,7,10,18,28,10,10
4860,5038,0.531,0.438,0.5833859032116122,0.7037818952058373,19,35,7,10,19,28,10,10
4860,5039,0.416,0.5,0.6359289438625697,0.7376669523869586,19,35,7,10,20,28,10,10
4860,5040,0.343,0.563,0.6414780370977625,0.7447850310339039,19,35,7,10,21,28,10,10
4860,5041,0.331,0.625,0.6039634065376842,0.7223052755183664,19,35,7,10,22,28,10,10
