spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
3727,3727,0,0,1,1,25,27,10,7,25,27,10,7
3727,3728,0.765,0.501,0.7770458755264662,0.7760433685791834,25,27,10,7,26,27,10,7
3727,3729,0.991,0.889,0.23482632748433885,0.47726049370925805,25,27,10,7,10,28,10,7
3727,3730,0.988,0.883,0.23687650040446828,0.47936777618045556,25,27,10,7,11,28,10,7
3727,3731,0.985,0.875,0.2387295569102984,0.48209194227599006,25,27,10,7,12,28,10,7
3727,3732,0.979,0.867,0.24153668642636017,0.4859028120894633,25,27,10,7,13,28,10,7
3727,3733,0.971,0.858,0.24664265849389322,0.4914977771805731,25,27,10,7,14,28,10,7
3727,3734,0.96,0.847,0.25537504097910435,0.4998020147850305,25,27,10,7,15,28,10,7
3727,3735,0.944,0.834,0.2696609776082425,0.5119417538965871,25,27,10,7,16,28,10,7
3727,3736,0.92,0.818,0.29249055492008624,0.529270455025586,25,27,10,7,17,28,10,7
3727,3737,0.884,0.8,0.3281331259431648,0.5534445663234652,25,27,10,7,18,28,10,7
3727,3738,0.83,0.778,0.38168661471107923,0.5862533112529256,25,27,10,7,19,28,10,7
3727,3739,0.749,0.75,0.4566917811163018,0.6287958293379218,25,27,10,7,20,28,10,7
3727,3740,0.629,0.714,0.5514693372198259,0.680709321695469,25,27,10,7,21,28,10,7
3727,3741,0.469,0.667,0.6577068371245878,0.7412760066269635,25,27,10,7,22,28,10,7
3727,3742,0.316,0.6,0.7618455279098446,0.8091032216695953,25,27,10,7,23,28,10,7
3727,3743,0.267,0.501,0.8256091014400386,0.8462331343132059,25,27,10,7,24,28,10,7
3727,3744,0.682,0.334,0.7550795583012052,0.7592820693378373,25,27,10,7,25,28,10,7
3727,3745,0.981,0.667,0.7371837772424991,0.6882598748556223,25,27,10,7,26,28,10,7
3727,3746,1,1,0.7362248940487702,0.7198284551826095,25,27,10,7,27,28,10,7
3727,3747,0.956,0.895,0.23630880577410918,0.48285749805420086,25,27,10,7,10,29,10,7
3727,3748,0.944,0.889,0.23914245294900394,0.48670128094039333,25,27,10,7,11,29,10,7
3727,3749,0.929,0.883,0.24314413733615503,0.49173512081117654,25,27,10,7,12,29,10,7
3727,3750,0.908,0.875,0.24932316880234295,0.4985629863759269,25,27,10,7,13,29,10,7
3727,3751,0.881,0.867,0.25894731377851243,0.5080120339823491,25,27,10,7,14,29,10,7
3727,3752,0.846,0.858,0.2741579091386086,0.5211242689163398,25,27,10,7,15,29,10,7
3727,3753,0.799,0.847,0.29782211118621926,0.5391218781729235,25,27,10,7,16,29,10,7
3727,3754,0.739,0.834,0.3336519781780274,0.563341428552397,25,27,10,7,17,29,10,7
3727,3755,0.664,0.819,0.3855389532228706,0.5949925621110668,25,27,10,7,18,29,10,7
3727,3756,0.574,0.8,0.4550823251218896,0.6343455383656251,25,27,10,7,19,29,10,7
3727,3757,0.478,0.778,0.5370028698799209,0.679270247018822,25,27,10,7,20,29,10,7
3727,3758,0.398,0.75,0.6179588025115093,0.7243321848408595,25,27,10,7,21,29,10,7
3727,3759,0.357,0.715,0.6805172691337318,0.7605369699517791,25,27,10,7,22,29,10,7
3727,3760,0.358,0.667,0.7085536526324434,0.7707583780580453,25,27,10,7,23,29,10,7
3727,3761,0.584,0.6,0.671384202771508,0.7331076590987934,25,27,10,7,24,29,10,7
3727,3762,0.907,0.5,0.6276715816336031,0.670303436784143,25,27,10,7,25,29,10,7
3727,3763,0.998,0.751,0.6592940052115164,0.6563177581783306,25,27,10,7,26,29,10,7
3727,3764,1,1,0.720332422102622,0.674517255334272,25,27,10,7,27,29,10,7
3727,3766,0.879,0.9,0.24276612115639984,0.4926797840417698,25,27,10,7,10,30,10,7
3727,3767,0.853,0.895,0.2482009251960623,0.4986097478066933,25,27,10,7,11,30,10,7
3727,3768,0.821,0.889,0.25575269538207557,0.5062114506242525,25,27,10,7,12,30,10,7
3727,3769,0.782,0.883,0.26675848041549644,0.5161436985515007,25,27,10,7,13,30,10,7
