spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
4413,4413,0,0,1,1,26,29,4,10,26,29,4,10
4413,4414,0.764,0.334,0.7283873372089515,0.7342791964376114,26,29,4,10,27,29,4,10
4413,4415,0.997,0.667,0.6687581829401739,0.6827902773102139,26,29,4,10,28,29,4,10
4413,4416,1,0.85,0.23217414856468954,0.4664663518550498,26,29,4,10,10,30,4,10
4413,4417,1,0.842,0.232217771068692,0.46744319057645767,26,29,4,10,11,30,4,10
4413,4418,1,0.834,0.23312325138370793,0.4689334442590809,26,29,4,10,12,30,4,10
4413,4419,1,0.824,0.2350342008757118,0.47076535595895774,26,29,4,10,13,30,4,10
4413,4420,1,0.813,0.23769509190037197,0.4724834894160953,26,29,4,10,14,30,4,10
4413,4421,0.999,0.8,0.240692901341933,0.47362102919818916,26,29,4,10,15,30,4,10
4413,4422,0.999,0.786,0.2428583714668463,0.4741171022380736,26,29,4,10,16,30,4,10
4413,4423,0.998,0.769,0.2426134109432313,0.4749084320798126,26,29,4,10,17,30,4,10
4413,4424,0.996,0.75,0.24399707293721917,0.478390210335743,26,29,4,10,18,30,4,10
4413,4425,0.993,0.727,0.25309567008318234,0.4873423082808327,26,29,4,10,19,30,4,10
4413,4426,0.986,0.7,0.27520028805468255,0.5045700663896577,26,29,4,10,20,30,4,10
4413,4427,0.969,0.667,0.32069830735769844,0.5342533507568072,26,29,4,10,21,30,4,10
4413,4428,0.933,0.625,0.39697223349120814,0.5782351068156817,26,29,4,10,22,30,4,10
4413,4429,0.849,0.572,0.4975263975252773,0.6323081080032796,26,29,4,10,23,30,4,10
4413,4430,0.663,0.5,0.6116603251275046,0.7000184276386352,26,29,4,10,24,30,4,10
4413,4431,0.313,0.4,0.7875651835083309,0.8166605322971398,26,29,4,10,25,30,4,10
4413,4432,0.281,0.25,0.8584217185416857,0.8808198003906699,26,29,4,10,26,30,4,10
4413,4433,0.864,0.501,0.6905386857409742,0.6800718633529257,26,29,4,10,27,30,4,10
4413,4434,0.999,0.751,0.6640353926605339,0.6476796668312099,26,29,4,10,28,30,4,10
4413,4435,1,1,0.6690675372502162,0.6854842065803088,26,29,4,10,29,30,4,10
4413,4436,1,0.858,0.22770622604345092,0.4647871497374888,26,29,4,10,10,31,4,10
4413,4437,1,0.85,0.2281550154771348,0.4659407176124174,26,29,4,10,11,31,4,10
4413,4438,0.999,0.842,0.22939849581894056,0.4675258112245285,26,29,4,10,12,31,4,10
4413,4439,0.999,0.834,0.23147890007780803,0.46936672175541294,26,29,4,10,13,31,4,10
4413,4440,0.998,0.824,0.23397419699954825,0.471086942360079,26,29,4,10,14,31,4,10
4413,4441,0.997,0.813,0.23677714146448836,0.47241068345596937,26,29,4,10,15,31,4,10
4413,4442,0.996,0.8,0.2383881345051575,0.4735424958490966,26,29,4,10,16,31,4,10
4413,4443,0.992,0.786,0.23838140947928943,0.4757163910072729,26,29,4,10,17,31,4,10
4413,4444,0.986,0.769,0.2417740336800902,0.48143750435666055,26,29,4,10,18,31,4,10
4413,4445,0.975,0.75,0.2539402435752717,0.4935395420741232,26,29,4,10,19,31,4,10
4413,4446,0.954,0.727,0.2804304311113339,0.5151463718680238,26,29,4,10,20,31,4,10
4413,4447,0.914,0.7,0.33144938643966826,0.5505661523353635,26,29,4,10,21,31,4,10
4413,4448,0.836,0.667,0.4157676496128967,0.6010387981840937,26,29,4,10,22,31,4,10
4413,4449,0.691,0.625,0.5258557584090794,0.661673000473499,26,29,4,10,23,31,4,10
4413,4450,0.456,0.572,0.6531007661690214,0.7352514165776628,26,29,4,10,24,31,4,10
4413,4451,0.253,0.5,0.7894268556017743,0.8307767402682035,26,29,4,10,25,31,4,10
4413,4452,0.465,0.4,0.7370932245037982,0.791095648761647,26,29,4,10,26,31,4,10
4413,4453,0.912,0.6,0.6003440754707359,0.6403316427754987,26,29,4,10,27,31,4,10
4413,4454,0.999,0.8,0.6270083348084433,0.6246275599165728,26,29,4,10,28,31,4,10
4413,4455,1,1,0.6643607054021539,0.6514142580562134,26,29,4,10,29,31,4,10
4413,4457,0.999,0.864,0.22427536699099004,0.46373737158378214,26,29,4,10,10,32,4,10
4413,4458,0.999,0.858,0.2251147612526535,0.46511219313978114,26,29,4,10,11,32,4,10
4413,4459,0.998,0.85,0.22667877681903548,0.4668793358585719,26,29,4,10,12,32,4,10
4413,4460,0.997,0.843,0.22877499445895144,0.4688875861266918,26,29,4,10,13,32,4,10
4413,4461,0.995,0.834,0.23136409039953143,0.47086404721748154,26,29,4,10,14,32,4,10
4413,4462,0.992,0.824,0.23429904660931766,0.4727233933740085,26,29,4,10,15,32,4,10
