spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
3720,3720,0,0,1,1,18,27,10,7,18,27,10,7
3720,3721,0.167,0.111,0.8521067179231544,0.8992538656889058,18,27,10,7,19,27,10,7
3720,3722,0.343,0.222,0.6909426265249146,0.7893599406904472,18,27,10,7,20,27,10,7
3720,3723,0.521,0.333,0.5337077068006224,0.6823287147838517,18,27,10,7,21,27,10,7
3720,3724,0.689,0.445,0.40493513680810633,0.5966641824752521,18,27,10,7,22,27,10,7
3720,3725,0.833,0.556,0.3297676120121583,0.5454590497558238,18,27,10,7,23,27,10,7
3720,3726,0.935,0.667,0.30099110856626565,0.5239155368844824,18,27,10,7,24,27,10,7
3720,3727,0.987,0.778,0.2985121569407796,0.5227821386903212,18,27,10,7,25,27,10,7
3720,3728,1,0.889,0.3079785584808983,0.536217203457704,18,27,10,7,26,27,10,7
3720,3729,0.593,0.5,0.4627613974225214,0.6349225479437042,18,27,10,7,10,28,10,7
3720,3730,0.532,0.47,0.510163871473863,0.6660204258260012,18,27,10,7,11,28,10,7
3720,3731,0.463,0.437,0.5648886037782548,0.7015845782049703,18,27,10,7,12,28,10,7
3720,3732,0.384,0.4,0.6276346680394322,0.7422303937468728,18,27,10,7,13,28,10,7
3720,3733,0.297,0.357,0.6990845449849746,0.7887109198512985,18,27,10,7,14,28,10,7
3720,3734,0.206,0.308,0.780020414365995,0.8416625289605448,18,27,10,7,15,28,10,7
3720,3735,0.13,0.25,0.8662443278949298,0.8996665671836992,18,27,10,7,16,28,10,7
3720,3736,0.096,0.181,0.9288503434373482,0.9417530279568505,18,27,10,7,17,28,10,7
3720,3737,0.209,0.1,0.8616700995362764,0.897906469290134,18,27,10,7,18,28,10,7
3720,3738,0.374,0.2,0.7203667405191468,0.8075382670611695,18,27,10,7,19,28,10,7
3720,3739,0.536,0.3,0.5731087787855849,0.7074386141359468,18,27,10,7,20,28,10,7
3720,3740,0.687,0.4,0.441645057029899,0.6158995745202234,18,27,10,7,21,28,10,7
3720,3741,0.817,0.5,0.3492719370329005,0.5500641578066364,18,27,10,7,22,28,10,7
3720,3742,0.915,0.6,0.30444967743812956,0.515848107823989,18,27,10,7,23,28,10,7
3720,3743,0.973,0.7,0.28923541603714586,0.5050630811776107,18,27,10,7,24,28,10,7
3720,3744,0.996,0.8,0.29130005782980273,0.5086765765269712,18,27,10,7,25,28,10,7
3720,3745,1,0.901,0.2986992612403774,0.5196716794044587,18,27,10,7,26,28,10,7
3720,3746,1,1,0.3083401689143279,0.5364511332247726,18,27,10,7,27,28,10,7
3720,3747,0.451,0.526,0.5362084982674646,0.6807138087196091,18,27,10,7,10,29,10,7
3720,3748,0.387,0.5,0.5877153932205383,0.7130163549677203,18,27,10,7,11,29,10,7
3720,3749,0.322,0.47,0.6449953136795158,0.7489810941232666,18,27,10,7,12,29,10,7
3720,3750,0.26,0.437,0.706949886289612,0.7885638972341974,18,27,10,7,13,29,10,7
3720,3751,0.21,0.4,0.7711583677145133,0.8308593549533756,18,27,10,7,14,29,10,7
3720,3752,0.179,0.357,0.831043124872846,0.8715752462874127,18,27,10,7,15,29,10,7
3720,3753,0.163,0.308,0.8689100590056091,0.8946685501961187,18,27,10,7,16,29,10,7
3720,3754,0.232,0.25,0.8424839900023915,0.8720368585316168,18,27,10,7,17,29,10,7
3720,3755,0.383,0.182,0.7357025500523819,0.8074042369205047,18,27,10,7,18,29,10,7
3720,3756,0.534,0.273,0.602919365394766,0.7231958171067003,18,27,10,7,19,29,10,7
3720,3757,0.674,0.364,0.47584925331434047,0.6365476786343822,18,27,10,7,20,29,10,7
3720,3758,0.796,0.455,0.3752156740240675,0.5640325242909217,18,27,10,7,21,29,10,7
3720,3759,0.891,0.546,0.3152881954847103,0.5175939931460115,18,27,10,7,22,29,10,7
3720,3760,0.955,0.637,0.2881296471549176,0.49687139392207447,18,27,10,7,23,29,10,7
3720,3761,0.988,0.727,0.28146022660073866,0.49282550905975786,18,27,10,7,24,29,10,7
3720,3762,0.999,0.819,0.2846769980928525,0.4977198055740756,18,27,10,7,25,29,10,7
3720,3763,1,0.91,0.29031950480714974,0.5064649051252936,18,27,10,7,26,29,10,7
3720,3764,1,1,0.2962391525969388,0.5158663188634249,18,27,10,7,27,29,10,7
3720,3766,0.346,0.55,0.5992789698678411,0.7175621807051975,18,27,10,7,10,30,10,7
3720,3767,0.3,0.526,0.6486248721286649,0.7485353056365844,18,27,10,7,11,30,10,7
3720,3768,0.263,0.5,0.6997228592308533,0.7812819658456288,18,27,10,7,12,30,10,7
3720,3769,0.237,0.471,0.7494980629065413,0.8141063732132003,18,27,10,7,13,30,10,7
3720,3770,0.219,0.437,0.7923688885156418,0.8425627372027709,18,27,10,7,14,30,10,7
3720,3771,0.213,0.4,0.8176033277536164,0.8565765534180492,18,27,10,7,15,30,10,7
3720,3772,0.26,0.357,0.8041211200309474,0.8425093215092259,18,27,10,7,16,30,10,7
