spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
14,14,0,0,1,1,13,15,1,1,13,15,1,1,0,0
14,15,0.417,0.501,0.754147566686445,0.7599633559474889,13,15,1,1,14,15,1,1,0.651835868911799,50.228191885272345
14,16,0.365,0.667,0.6186393016487348,0.6888029379461289,13,15,1,1,10,16,1,1,0.7603380826974274,61.31135783467762
14,17,0.308,0.6,0.66579044931306,0.7164375992814327,13,15,1,1,11,16,1,1,0.6744360607203621,62.82705885308328
14,18,0.25,0.501,0.7252431672532098,0.7544001581962281,13,15,1,1,12,16,1,1,0.5599116001655976,63.48071221535733
14,19,0.267,0.334,0.7382277949357446,0.7652938433139451,13,15,1,1,13,16,1,1,0.42760378857068143,51.3611178879718
14,20,0.688,0.667,0.6149836462807627,0.6365318207524622,13,15,1,1,14,16,1,1,0.9582447495290543,44.11209221445276
14,21,1,1,0.5248636079414077,0.5488010885151455,13,15,1,1,15,16,1,1,1.4142135623730951,45
14,22,0.359,0.715,0.5506408239648586,0.6545852078646581,13,15,1,1,10,17,1,1,0.8000662472570631,63.33886879082511
14,23,0.333,0.667,0.5730378638510059,0.667090767081993,13,15,1,1,11,17,1,1,0.745505197835669,63.46931941238833
14,24,0.308,0.6,0.592290263557751,0.678330462092182,13,15,1,1,12,17,1,1,0.6744360607203621,62.82705885308328
14,25,0.417,0.5,0.5630876533832216,0.6626749141338663,13,15,1,1,13,17,1,1,0.6510675848174289,50.17189369571569
14,26,0.783,0.751,0.45957722373622534,0.56670038451233,13,15,1,1,14,17,1,1,1.0849377862347684,43.80495497818187
14,27,1,1,0.4124504384056312,0.5035689342888132,13,15,1,1,15,17,1,1,1.4142135623730951,45
14,29,0.375,0.75,0.48352862981472944,0.6218745256979417,13,15,1,1,10,18,1,1,0.8385254915624212,63.43494882292201
14,30,0.359,0.715,0.49136470510749997,0.6264782966107724,13,15,1,1,11,18,1,1,0.8000662472570631,63.33886879082511
14,31,0.365,0.667,0.49114222715102385,0.6270415936647209,13,15,1,1,12,18,1,1,0.7603380826974274,61.31135783467762
14,32,0.514,0.6,0.45291473247544134,0.6057820985055224,13,15,1,1,13,18,1,1,0.7900607571573214,49.41443730943629
14,33,0.833,0.8,0.3729150476096419,0.5295156727181634,13,15,1,1,14,18,1,1,1.1549411240405287,43.842312670343695
14,34,1,1,0.3336518036937971,0.48116104136409443,13,15,1,1,15,18,1,1,1.4142135623730951,45
14,37,0.39,0.778,0.42709676115903106,0.5957782746912992,13,15,1,1,10,19,1,1,0.8702781164662249,63.376063150424734
14,38,0.386,0.75,0.42660716366694196,0.5962824334774355,13,15,1,1,11,19,1,1,0.8435022228779246,62.766629638613914
14,39,0.417,0.714,0.4171586355923901,0.592187150725048,13,15,1,1,12,19,1,1,0.8268524656793375,59.71363555817226
14,40,0.583,0.667,0.3788331619609656,0.5702386606325702,13,15,1,1,13,19,1,1,0.8858769666268561,48.84449629236031
14,41,0.864,0.834,0.3155593264396108,0.5070043783044054,13,15,1,1,14,19,1,1,1.20085469562308,43.98781238601755
14,42,1,1,0.28683520995989276,0.4677801727652976,13,15,1,1,15,19,1,1,1.4142135623730951,45
14,46,0.405,0.8,0.38323895408773667,0.575213327092448,13,15,1,1,10,20,1,1,0.8966744113668016,63.14918670604547
14,47,0.414,0.778,0.37855595234215944,0.5735468883933148,13,15,1,1,11,20,1,1,0.8812945024224309,61.98105335781313
14,48,0.464,0.75,0.36547167715747897,0.5673554566312917,13,15,1,1,12,20,1,1,0.8819274346566162,58.256302426819914
14,49,0.635,0.715,0.330197640598614,0.546131642531035,13,15,1,1,13,20,1,1,0.9562687906650514,48.39133941979635
14,50,0.885,0.857,0.27897136322350036,0.49183687729813397,13,15,1,1,14,20,1,1,1.2319391218725055,44.07913680322482
14,51,1,1,0.2561994703502697,0.4586286421153781,13,15,1,1,15,20,1,1,1.4142135623730951,45
14,56,0.422,0.819,0.34739778780374986,0.5576465179936148,13,15,1,1,10,21,1,1,0.9213278461003988,62.73964582645168
14,57,0.442,0.8,0.34046937282347844,0.5546467126885517,13,15,1,1,11,21,1,1,0.9139824943618997,61.07934965784846
14,58,0.505,0.778,0.3261168904189016,0.54734344067919,13,15,1,1,12,21,1,1,0.9275284362217688,57.01238739589263
