spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
2757,2757,0,0,1,1,13,28,1,7,13,28,1,7
2757,2758,0.197,0.067,0.8698077716438378,0.86323281917539,13,28,1,7,14,28,1,7
2757,2759,0.392,0.133,0.720073806936588,0.7510089911018492,13,28,1,7,15,28,1,7
2757,2760,0.57,0.2,0.5703908158708186,0.6602560162158742,13,28,1,7,16,28,1,7
2757,2761,0.719,0.267,0.43315895890768386,0.5863294840163753,13,28,1,7,17,28,1,7
2757,2762,0.833,0.333,0.32838356211991104,0.5296540492259347,13,28,1,7,18,28,1,7
2757,2763,0.91,0.4,0.26464486662191167,0.48991077540856687,13,28,1,7,19,28,1,7
2757,2764,0.956,0.467,0.2332431080171642,0.46337438323991886,13,28,1,7,20,28,1,7
2757,2765,0.982,0.534,0.2212436279061185,0.4458094789296997,13,28,1,7,21,28,1,7
2757,2766,0.993,0.6,0.22847700814408867,0.4418521373201765,13,28,1,7,22,28,1,7
2757,2767,0.998,0.667,0.2443725768127487,0.45286466971512407,13,28,1,7,23,28,1,7
2757,2768,1,0.734,0.2577546271681045,0.4712939744102679,13,28,1,7,24,28,1,7
2757,2769,1,0.8,0.26352100465207484,0.48118212599936594,13,28,1,7,25,28,1,7
2757,2770,1,0.867,0.2686342471837446,0.4912548670809359,13,28,1,7,26,28,1,7
2757,2771,1,0.934,0.27453916591826133,0.5041541899383649,13,28,1,7,27,28,1,7
2757,2772,0.436,0.21,0.7272550561718499,0.7530067778326096,13,28,1,7,10,29,1,7
2757,2773,0.299,0.166,0.8082172145279519,0.8040600428615777,13,28,1,7,11,29,1,7
2757,2774,0.14,0.117,0.9048343962847086,0.8801458454981896,13,28,1,7,12,29,1,7
2757,2775,0.04,0.062,0.9636626027167287,0.9743883530825912,13,28,1,7,13,29,1,7
2757,2776,0.232,0.125,0.8451061932578093,0.8536366666345917,13,28,1,7,14,29,1,7
2757,2777,0.421,0.187,0.7007699382726785,0.7432623006516113,13,28,1,7,15,29,1,7
2757,2778,0.593,0.25,0.555170213489407,0.653489655354689,13,28,1,7,16,29,1,7
2757,2779,0.735,0.312,0.42532438243187365,0.5802854922233412,13,28,1,7,17,29,1,7
2757,2780,0.843,0.375,0.32257963704196857,0.5241430698390506,13,28,1,7,18,29,1,7
2757,2781,0.916,0.437,0.2590360704696065,0.4851615983252936,13,28,1,7,19,29,1,7
2757,2782,0.96,0.5,0.22740806485622211,0.4593171730072978,13,28,1,7,20,29,1,7
2757,2783,0.983,0.563,0.21561602736630137,0.44258405584039795,13,28,1,7,21,29,1,7
2757,2784,0.994,0.625,0.22362367729025212,0.43904062502421637,13,28,1,7,22,29,1,7
