spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
586,586,0,0,1,1,17,33,4,1,17,33,4,1
586,587,0.041,0.062,0.9547133856674473,0.9652664187854687,17,33,4,1,18,33,4,1
586,588,0.082,0.125,0.9096250815552874,0.9294891381503738,17,33,4,1,19,33,4,1
586,589,0.124,0.188,0.8655225962485041,0.8940181516952566,17,33,4,1,20,33,4,1
586,590,0.167,0.25,0.82259280193961,0.8606491691453182,17,33,4,1,21,33,4,1
586,591,0.211,0.313,0.7803190526353557,0.8306858221055561,17,33,4,1,22,33,4,1
586,592,0.256,0.375,0.7374276861738636,0.8037461920208742,17,33,4,1,23,33,4,1
586,593,0.303,0.438,0.6928775587942706,0.7775811049650798,17,33,4,1,24,33,4,1
586,594,0.351,0.5,0.6464032868085808,0.7504217493471812,17,33,4,1,25,33,4,1
586,595,0.402,0.563,0.5980095189872043,0.72175027199741,17,33,4,1,26,33,4,1
586,596,0.455,0.625,0.5479875986714856,0.6916892206118286,17,33,4,1,27,33,4,1
586,597,0.512,0.688,0.49690985493037754,0.6612779803226249,17,33,4,1,28,33,4,1
586,598,0.574,0.75,0.44581347617166467,0.6312818563776521,17,33,4,1,29,33,4,1
586,599,0.644,0.813,0.39561723904640156,0.6007598180039342,17,33,4,1,30,33,4,1
586,600,0.725,0.876,0.3556893740102103,0.5729172417967826,17,33,4,1,31,33,4,1
586,601,0.828,0.938,0.34529710028272087,0.5587861505176139,17,33,4,1,32,33,4,1
586,602,0.169,0.333,0.7702097503314955,0.8337877847484353,17,33,4,1,10,34,4,1
586,603,0.153,0.304,0.7963974387090402,0.8505397032232085,17,33,4,1,11,34,4,1
586,604,0.137,0.273,0.8231550937722146,0.8675181627022943,17,33,4,1,12,34,4,1
586,605,0.119,0.238,0.8496785783576903,0.8838407849144655,17,33,4,1,13,34,4,1
586,606,0.1,0.2,0.8745475398773955,0.89786239377213,17,33,4,1,14,34,4,1
586,607,0.083,0.158,0.8950725557915179,0.9068534362247945,17,33,4,1,15,34,4,1
586,608,0.078,0.111,0.9046354232569054,0.907461961241664,17,33,4,1,16,34,4,1
586,609,0.109,0.059,0.8869229289062719,0.8978246065559793,17,33,4,1,17,34,4,1
586,610,0.153,0.117,0.8567331742667125,0.8791519673244462,17,33,4,1,18,34,4,1
586,611,0.198,0.176,0.8204434489195809,0.854405278895654,17,33,4,1,19,34,4,1
586,612,0.244,0.235,0.7811438345185735,0.8266084085497643,17,33,4,1,20,34,4,1
586,613,0.291,0.294,0.7412121428326399,0.7983424929169523,17,33,4,1,21,34,4,1
586,614,0.34,0.353,0.7009114953952476,0.7712448994687293,17,33,4,1,22,34,4,1
586,615,0.39,0.412,0.6597559572147811,0.7454221448204181,17,33,4,1,23,34,4,1
586,616,0.442,0.47,0.617093899562104,0.7195768069971287,17,33,4,1,24,34,4,1
586,617,0.496,0.529,0.5726795474813346,0.6926406772211302,17,33,4,1,25,34,4,1
586,618,0.553,0.588,0.5266332720744473,0.6643553004466756,17,33,4,1,26,34,4,1
586,619,0.612,0.647,0.4793249077689492,0.6350046881639118,17,33,4,1,27,34,4,1
586,620,0.676,0.706,0.43126273680012084,0.6053971296120562,17,33,4,1,28,34,4,1
586,621,0.743,0.765,0.38338126007736917,0.5761061698049377,17,33,4,1,29,34,4,1
586,622,0.816,0.824,0.33915486652387206,0.547825271930249,17,33,4,1,30,34,4,1
586,623,0.893,0.883,0.3090542029700041,0.5258450191297104,17,33,4,1,31,34,4,1
586,624,0.967,0.942,0.309185423947946,0.5195851016429779,17,33,4,1,32,34,4,1
586,625,1,1,0.3386864899303098,0.537410637126743,17,33,4,1,33,34,4,1
586,626,0.18,0.36,0.764079651824008,0.8240202175843008,17,33,4,1,10,35,4,1
586,627,0.167,0.333,0.7830007223588143,0.8343231917389525,17,33,4,1,11,35,4,1
586,628,0.155,0.304,0.8007849579784646,0.8431032526797497,17,33,4,1,12,35,4,1
586,629,0.144,0.273,0.8162477558793853,0.8493615110923707,17,33,4,1,13,35,4,1
586,630,0.138,0.238,0.8276178933303282,0.8519335443353246,17,33,4,1,14,35,4,1
586,631,0.142,0.2,0.8310299465053266,0.849724717392104,17,33,4,1,15,35,4,1
586,632,0.165,0.158,0.81989025951291,0.8420433323623336,17,33,4,1,16,35,4,1
586,633,0.208,0.111,0.7946704265317643,0.8288424707444719,17,33,4,1,17,35,4,1
586,634,0.254,0.166,0.7655034009197677,0.8107416724481432,17,33,4,1,18,35,4,1
586,635,0.301,0.222,0.7345736068463171,0.7888870640275698,17,33,4,1,19,35,4,1
586,636,0.349,0.278,0.7006846136191911,0.7647654762362266,17,33,4,1,20,35,4,1
586,637,0.398,0.333,0.6647201247911643,0.7399674558091294,17,33,4,1,21,35,4,1
586,638,0.449,0.389,0.6279166420534562,0.7156184418788147,17,33,4,1,22,35,4,1
586,639,0.5,0.444,0.5900168699660615,0.69183352575281,17,33,4,1,23,35,4,1
586,640,0.553,0.5,0.5506879600833511,0.6677848328201843,17,33,4,1,24,35,4,1
586,641,0.608,0.556,0.5098934709426721,0.6428254786690406,17,33,4,1,25,35,4,1
586,642,0.664,0.611,0.46781493758805914,0.6169313285099065,17,33,4,1,26,35,4,1
586,643,0.722,0.667,0.42496965367307127,0.5905683115872673,17,33,4,1,27,35,4,1
586,644,0.781,0.722,0.38244132859915303,0.5646028959618477,17,33,4,1,28,35,4,1
586,645,0.841,0.778,0.3421737305963304,0.5399314176454271,17,33,4,1,29,35,4,1
586,646,0.9,0.834,0.30915615079166825,0.5182980671728856,17,33,4,1,30,35,4,1
586,647,0.954,0.889,0.2931938601398554,0.5049469723373059,17,33,4,1,31,35,4,1
586,648,0.992,0.945,0.30170424448741706,0.5058604147810317,17,33,4,1,32,35,4,1
586,649,1,1,0.32649433576477793,0.5217393829041221,17,33,4,1,33,35,4,1
586,672,1,1,0.23291945348952758,0.44713188045047836,17,33,4,1,10,17,7,1
586,673,1,1,0.24139144839632265,0.45315518106695507,17,33,4,1,11,17,7,1
586,674,1,1,0.25194604485341876,0.46075968202289286,17,33,4,1,12,17,7,1
586,675,1,1,0.26532885759901925,0.4705801968435177,17,33,4,1,13,17,7,1
586,676,1,1,0.2826258906408432,0.48363044502503194,17,33,4,1,14,17,7,1
586,677,1,1,0.3055031284573021,0.501898600410954,17,33,4,1,15,17,7,1
586,678,1,1,0.3353069632580633,0.5291826982559185,17,33,4,1,16,17,7,1
586,679,1,0.957,0.21470551200242927,0.4386995975342374,17,33,4,1,10,18,7,1
