spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
3224,3224,0,0,1,1,32,34,4,7,32,34,4,7
3224,3225,0.864,0.501,0.6750842562673134,0.7335253818109277,32,34,4,7,33,34,4,7
3224,3226,1,0.921,0.21391948261843752,0.4604021165220804,32,34,4,7,10,35,4,7
3224,3227,1,0.917,0.21693818087679362,0.4623071850029775,32,34,4,7,11,35,4,7
3224,3228,1,0.913,0.2204460510755628,0.46444280351753753,32,34,4,7,12,35,4,7
3224,3229,1,0.91,0.22418368346214468,0.46685893612527796,32,34,4,7,13,35,4,7
3224,3230,1,0.905,0.22749893732433635,0.4696883130668045,32,34,4,7,14,35,4,7
3224,3231,1,0.901,0.23032435047811461,0.4732540351403186,32,34,4,7,15,35,4,7
3224,3232,1,0.895,0.234266926509766,0.47814130104825725,32,34,4,7,16,35,4,7
3224,3233,0.999,0.889,0.24104611087592864,0.4852202114241142,32,34,4,7,17,35,4,7
3224,3234,0.999,0.883,0.2524525022513895,0.49523092239766564,32,34,4,7,18,35,4,7
3224,3235,0.999,0.875,0.2694033213698461,0.5081173889603932,32,34,4,7,19,35,4,7
3224,3236,0.998,0.867,0.29103925888519466,0.5225059768715365,32,34,4,7,20,35,4,7
3224,3237,0.997,0.858,0.3131015543915129,0.5353853167128177,32,34,4,7,21,35,4,7
3224,3238,0.995,0.847,0.3293227743488605,0.5436756115577229,32,34,4,7,22,35,4,7
3224,3239,0.993,0.834,0.33879731085655085,0.5483451418078551,32,34,4,7,23,35,4,7
3224,3240,0.988,0.818,0.34850300401581713,0.5528530405669769,32,34,4,7,24,35,4,7
3224,3241,0.98,0.8,0.3603208705897254,0.5587561138366868,32,34,4,7,25,35,4,7
3224,3242,0.965,0.778,0.374688666121639,0.5678418076499955,32,34,4,7,26,35,4,7
3224,3243,0.936,0.75,0.3966308704959126,0.5821253043682862,32,34,4,7,27,35,4,7
3224,3244,0.882,0.714,0.4291037452041421,0.6035540015418484,32,34,4,7,28,35,4,7
3224,3245,0.774,0.667,0.4842811328902874,0.6395815937409794,32,34,4,7,29,35,4,7
3224,3246,0.57,0.6,0.5979643101046594,0.7087038832781247,32,34,4,7,30,35,4,7
3224,3247,0.282,0.501,0.7891267039976211,0.8285775859612754,32,34,4,7,31,35,4,7
3224,3248,0.402,0.334,0.7816648193131421,0.833932850558563,32,34,4,7,32,35,4,7
3224,3249,0.952,0.667,0.6455312730287388,0.6739106590818156,32,34,4,7,33,35,4,7
3224,3250,1,1,0.6569953687687585,0.7044656877620161,32,34,4,7,34,35,4,7
3224,3482,1,1,0.22067939727661467,0.46543063059244627,32,34,4,7,10,32,7,7
3224,3483,1,1,0.22393908141956342,0.46778497125284335,32,34,4,7,11,32,7,7
3224,3484,1,1,0.22702646197228948,0.470654978514487,32,34,4,7,12,32,7,7
3224,3485,1,1,0.23034201390739262,0.4743205042315962,32,34,4,7,13,32,7,7
3224,3486,1,1,0.23489310230899818,0.47919161412424904,32,34,4,7,14,32,7,7
3224,3487,1,1,0.24172269848476957,0.4857936786722151,32,34,4,7,15,32,7,7
3224,3488,1,1,0.2523534737879637,0.49463537978544003,32,34,4,7,16,32,7,7
3224,3489,1,1,0.26810120293408857,0.5059357356250236,32,34,4,7,17,32,7,7
3224,3490,1,1,0.2890288823923324,0.5192715779065893,32,34,4,7,18,32,7,7
3224,3491,1,1,0.31355744691692333,0.5332394918016727,32,34,4,7,19,32,7,7
