spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
3387,3387,0,0,1,1,10,27,7,7,10,27,7,7
3387,3388,0.094,0.059,0.9205681220926211,0.9451842492256511,10,27,7,7,11,27,7,7
3387,3389,0.191,0.117,0.8338349387399246,0.8858958865707867,10,27,7,7,12,27,7,7
3387,3390,0.291,0.176,0.7420340494805617,0.8234217509768669,10,27,7,7,13,27,7,7
3387,3391,0.391,0.235,0.649215014999011,0.7600589405194971,10,27,7,7,14,27,7,7
3387,3392,0.491,0.294,0.5601750353512378,0.6988370392163021,10,27,7,7,15,27,7,7
3387,3393,0.588,0.353,0.47889784062768004,0.6428458848818103,10,27,7,7,16,27,7,7
3387,3394,0.68,0.412,0.4069228895530318,0.5938618213937539,10,27,7,7,17,27,7,7
3387,3395,0.763,0.471,0.34320443224475716,0.5515016384025565,10,27,7,7,18,27,7,7
3387,3396,0.837,0.53,0.29197369533470696,0.5146911296749104,10,27,7,7,19,27,7,7
3387,3397,0.897,0.589,0.25230855447723155,0.4848875686194719,10,27,7,7,20,27,7,7
3387,3398,0.942,0.647,0.22516964307457743,0.464658253294714,10,27,7,7,21,27,7,7
3387,3399,0.973,0.706,0.2149979329570335,0.4564063974246515,10,27,7,7,22,27,7,7
3387,3400,0.99,0.765,0.2177974711669055,0.4580403649753003,10,27,7,7,23,27,7,7
3387,3401,0.998,0.824,0.2234415142171834,0.4639036871170019,10,27,7,7,24,27,7,7
3387,3402,1,0.883,0.22981711687106365,0.47241901659692254,10,27,7,7,25,27,7,7
3387,3403,1,0.942,0.2396645605661476,0.4867231644631562,10,27,7,7,26,27,7,7
3387,3404,0.089,0.055,0.9151335323559169,0.9443624288645367,10,27,7,7,10,28,7,7
3387,3405,0.183,0.111,0.8412946456974866,0.8957967493066066,10,27,7,7,11,28,7,7
3387,3406,0.28,0.166,0.7605806138105506,0.8401849602555378,10,27,7,7,12,28,7,7
3387,3407,0.376,0.222,0.6749445004090024,0.7815325257438055,10,27,7,7,13,28,7,7
3387,3408,0.472,0.278,0.5902919737638895,0.7226702765153321,10,27,7,7,14,28,7,7
3387,3409,0.566,0.333,0.5104865088347368,0.6665297555098946,10,27,7,7,15,28,7,7
3387,3410,0.655,0.389,0.438340780243497,0.6156887255728072,10,27,7,7,16,28,7,7
