spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
5,5,0,0,1,1,11,13,1,1,11,13,1,1,0,0
5,6,0.417,0.501,0.7998772389680432,0.7837484526362036,11,13,1,1,12,13,1,1,0.651835868911799,50.228191885272345
5,7,0.25,0.501,0.7859542602819832,0.7894809411701283,11,13,1,1,10,14,1,1,0.5599116001655976,63.48071221535733
5,8,0.267,0.334,0.7913489782236892,0.7936569183769033,11,13,1,1,11,14,1,1,0.42760378857068143,51.3611178879718
5,9,0.688,0.667,0.7045858775357052,0.676718496483329,11,13,1,1,12,14,1,1,0.9582447495290543,44.11209221445276
5,10,1,1,0.6224543129253328,0.6038667726913514,11,13,1,1,13,14,1,1,1.4142135623730951,45
5,11,0.308,0.6,0.6532314056977171,0.7081408335256261,11,13,1,1,10,15,1,1,0.6744360607203621,62.82705885308328
5,12,0.417,0.5,0.6268786572605187,0.6923976552611673,11,13,1,1,11,15,1,1,0.6510675848174289,50.17189369571569
5,13,0.783,0.751,0.545016629629522,0.6042230496360096,11,13,1,1,12,15,1,1,1.0849377862347684,43.80495497818187
5,14,1,1,0.5257967898815012,0.5502142042493712,11,13,1,1,13,15,1,1,1.4142135623730951,45
5,16,0.365,0.667,0.5321358155870055,0.6444154466844304,11,13,1,1,10,16,1,1,0.7603380826974274,61.31135783467762
5,17,0.514,0.6,0.4952736100251758,0.6239171863852143,11,13,1,1,11,16,1,1,0.7900607571573214,49.41443730943629
5,18,0.833,0.8,0.42465650923544573,0.5542197296709213,11,13,1,1,12,16,1,1,1.1549411240405287,43.842312670343695
5,19,1,1,0.3989190801083241,0.51234313312513,11,13,1,1,13,16,1,1,1.4142135623730951,45
5,22,0.417,0.714,0.43870397849031695,0.5986530245504007,11,13,1,1,10,17,1,1,0.8268524656793375,59.71363555817226
5,23,0.583,0.667,0.40228257369520304,0.5781062354918527,11,13,1,1,11,17,1,1,0.8858769666268561,48.84449629236031
5,24,0.864,0.834,0.346399430754316,0.5215235955730854,11,13,1,1,12,17,1,1,1.20085469562308,43.98781238601755
5,25,1,1,0.3260839356320243,0.4882811360092314,11,13,1,1,13,17,1,1,1.4142135623730951,45
5,29,0.464,0.75,0.37399609224121666,0.5676115012354944,11,13,1,1,10,18,1,1,0.8819274346566162,58.256302426819914
5,30,0.635,0.715,0.3419784261859382,0.5485233933794342,11,13,1,1,11,18,1,1,0.9562687906650514,48.39133941979635
5,31,0.885,0.857,0.2986940676139228,0.5014954053303401,11,13,1,1,12,18,1,1,1.2319391218725055,44.07913680322482
5,32,1,1,0.2836024392855697,0.4745170994006821,11,13,1,1,13,18,1,1,1.4142135623730951,45
5,37,0.505,0.778,0.32898715280535407,0.546168897320793,11,13,1,1,10,19,1,1,0.9275284362217688,57.01238739589263
5,38,0.675,0.75,0.30157946754980314,0.5287567795776384,11,13,1,1,11,19,1,1,1.0090218035305283,48.01278750418334
5,39,0.901,0.876,0.26739312333727483,0.4887049430203889,11,13,1,1,12,19,1,1,1.2566530945332526,44.1939786179848
5,40,1,1,0.2557077371546864,0.46613347580907694,11,13,1,1,13,19,1,1,1.4142135623730951,45
5,46,0.541,0.8,0.29707223135376315,0.5302402991744816,11,13,1,1,10,20,1,1,0.965754109491645,55.93147648220949
5,47,0.707,0.778,0.27373305342427845,0.5143267955502109,11,13,1,1,11,20,1,1,1.0512530618266944,47.73730967169152
5,48,0.913,0.889,0.24626696626577238,0.47935401789133325,11,13,1,1,12,20,1,1,1.2743194262036501,44.23694927279852
5,49,1,1,0.23706939712279484,0.4598757802713259,11,13,1,1,13,20,1,1,1.4142135623730951,45
5,56,0.572,0.818,0.2725578220751811,0.5170340637674722,11,13,1,1,10,21,1,1,0.9981522929894014,55.03619505499431
5,57,0.733,0.8,0.25257995902401176,0.5023749169595346,11,13,1,1,11,21,1,1,1.0850294926867197,47.50252824409249
5,58,0.922,0.901,0.23003462433869393,0.4713010640500984,11,13,1,1,12,21,1,1,1.2891411869923326,44.34001198428025
5,59,1,1,0.22251701423948567,0.45406528141700364,11,13,1,1,13,21,1,1,1.4142135623730951,45
5,67,0.6,0.834,0.2539787730275608,0.5060877278728998,11,13,1,1,10,22,1,1,1.0274025501233681,54.26783626282112
5,68,0.755,0.819,0.23684651151612968,0.4925090973249596,11,13,1,1,11,22,1,1,1.1139057410750697,47.328406004765114
5,69,0.929,0.909,0.2181385908610739,0.46458375237662286,11,13,1,1,12,22,1,1,1.2997392046099094,44.3765667213238
5,70,1,1,0.2118831835778432,0.44909348128657556,11,13,1,1,13,22,1,1,1.4142135623730951,45
5,79,0.624,0.847,0.23994491411248875,0.49703414678158675,11,13,1,1,10,23,1,1,1.0520384973944632,53.620263414692054
5,80,0.774,0.834,0.22518762831698502,0.4843985763257429,11,13,1,1,11,23,1,1,1.1378189662683602,47.13691085375725
5,81,0.935,0.917,0.2094768730862041,0.4590829231328709,11,13,1,1,12,23,1,1,1.3096236100498495,44.4431471063766
5,82,1,1,0.20411484732413032,0.4450069261986379,11,13,1,1,13,23,1,1,1.4142135623730951,45
5,92,0.646,0.858,0.2323544463879128,0.4911813504139745,11,13,1,1,10,24,1,1,1.0740018621957785,53.023406426253715
5,93,0.79,0.847,0.2196216609961803,0.47941807165589767,11,13,1,1,11,24,1,1,1.1582352956113884,46.99422145960029
5,94,0.94,0.923,0.2063360059475,0.4562722688695853,11,13,1,1,12,24,1,1,1.3173947775818757,44.4771866783047
