spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
3356,3356,0,0,1,1,10,25,7,7,10,25,7,7
3356,3357,0.107,0.067,0.9155179399320885,0.9400368540901476,10,25,7,7,11,25,7,7
3356,3358,0.218,0.133,0.822431122280453,0.8745447309633902,10,25,7,7,12,25,7,7
3356,3359,0.331,0.2,0.7220202528036528,0.8046704348774918,10,25,7,7,13,25,7,7
3356,3360,0.445,0.267,0.6166768707057264,0.7329872504092372,10,25,7,7,14,25,7,7
3356,3361,0.556,0.333,0.5119826473138653,0.6632376119071749,10,25,7,7,15,25,7,7
3356,3362,0.662,0.4,0.41782533168028857,0.5999338155834146,10,25,7,7,16,25,7,7
3356,3363,0.758,0.467,0.34231564179185003,0.5469739406296426,10,25,7,7,17,25,7,7
3356,3364,0.841,0.534,0.2851594908492612,0.5054266132732956,10,25,7,7,18,25,7,7
3356,3365,0.907,0.6,0.24461845138634664,0.4733563420255912,10,25,7,7,19,25,7,7
3356,3366,0.954,0.667,0.22295604138426472,0.4517616715612607,10,25,7,7,20,25,7,7
3356,3367,0.982,0.734,0.2165779830976572,0.4435294470296717,10,25,7,7,21,25,7,7
3356,3368,0.995,0.8,0.2216580845681495,0.44971835345902555,10,25,7,7,22,25,7,7
3356,3369,0.999,0.867,0.2343454617979217,0.46831588971944704,10,25,7,7,23,25,7,7
3356,3370,1,0.934,0.24763465430767595,0.49139898624699496,10,25,7,7,24,25,7,7
3356,3371,0.1,0.062,0.9053085593583183,0.9338207886575911,10,25,7,7,10,26,7,7
3356,3372,0.207,0.125,0.8266164397806792,0.881012303977453,10,25,7,7,11,26,7,7
3356,3373,0.316,0.187,0.738528305288982,0.8192026242321581,10,25,7,7,12,26,7,7
3356,3374,0.425,0.25,0.6423778655688293,0.7530236161025474,10,25,7,7,13,26,7,7
3356,3375,0.532,0.312,0.5439854367028754,0.6860329750493512,10,25,7,7,14,26,7,7
