spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
725,725,0,0,1,1,18,22,7,1,18,22,7,1
725,726,0.162,0.25,0.8786138744276496,0.9083881688697855,18,22,7,1,19,22,7,1
725,727,0.34,0.5,0.7303042897680208,0.7974704942198949,18,22,7,1,20,22,7,1
725,728,0.553,0.75,0.5462511315907184,0.6719475504780255,18,22,7,1,21,22,7,1
725,729,0.346,0.692,0.5845525414751428,0.6993402860996395,18,22,7,1,10,23,7,1
725,730,0.333,0.667,0.605338957802084,0.7097483028226612,18,22,7,1,11,23,7,1
725,731,0.318,0.636,0.6258261870288999,0.7192262966783831,18,22,7,1,12,23,7,1
725,732,0.302,0.6,0.6446142995564796,0.7267401642435081,18,22,7,1,13,23,7,1
725,733,0.288,0.556,0.6596290981925436,0.7307574317075514,18,22,7,1,14,23,7,1
725,734,0.285,0.5,0.6671234977760461,0.7291299958778014,18,22,7,1,15,23,7,1
725,735,0.312,0.429,0.659891177145763,0.7190749830473008,18,22,7,1,16,23,7,1
725,736,0.406,0.334,0.627631855917819,0.6974315994476501,18,22,7,1,17,23,7,1
725,737,0.57,0.2,0.5744857871760312,0.6615048086054793,18,22,7,1,18,23,7,1
725,738,0.739,0.4,0.5219274388302853,0.6112236706839205,18,22,7,1,19,23,7,1
725,739,0.889,0.6,0.44264016028069775,0.5539650557454503,18,22,7,1,20,23,7,1
725,740,0.986,0.8,0.38643638271277414,0.5141173158482879,18,22,7,1,21,23,7,1
725,741,1,1,0.3886996891320116,0.5322579037860492,18,22,7,1,22,23,7,1
725,742,0.372,0.714,0.5230221393859079,0.6607986660363157,18,22,7,1,10,24,7,1
725,743,0.373,0.692,0.5276404406652215,0.6619694731232465,18,22,7,1,11,24,7,1
725,744,0.382,0.667,0.5289328581660908,0.6610970606809483,18,22,7,1,12,24,7,1
725,745,0.402,0.637,0.5253730762694055,0.6574758803958285,18,22,7,1,13,24,7,1
725,746,0.439,0.6,0.5151122660383998,0.6502748116916945,18,22,7,1,14,24,7,1
725,747,0.502,0.556,0.49607224372614345,0.6385605002570783,18,22,7,1,15,24,7,1
725,748,0.597,0.5,0.46738845684699226,0.6213798127040173,18,22,7,1,16,24,7,1
725,749,0.716,0.429,0.4326718562754025,0.5980187691608818,18,22,7,1,17,24,7,1
725,750,0.833,0.333,0.4022934070619797,0.5687209821449405,18,22,7,1,18,24,7,1
725,751,0.925,0.5,0.38873529940172435,0.5363487197859069,18,22,7,1,19,24,7,1
725,752,0.981,0.667,0.3810381337263219,0.5091804309461596,18,22,7,1,20,24,7,1
725,753,0.999,0.834,0.3751312280704756,0.5021228697161522,18,22,7,1,21,24,7,1
725,754,1,1,0.38303427266656953,0.5204696740073436,18,22,7,1,22,24,7,1
725,756,0.447,0.733,0.4667330332117219,0.6318148686986662,18,22,7,1,10,25,7,1
725,757,0.471,0.714,0.463321240959511,0.6293420463579199,18,22,7,1,11,25,7,1
725,758,0.506,0.693,0.456521116853448,0.6249577029104035,18,22,7,1,12,25,7,1
725,759,0.553,0.667,0.4455807794029789,0.6182330939682296,18,22,7,1,13,25,7,1
725,760,0.616,0.637,0.43009001194219654,0.6087184476315335,18,22,7,1,14,25,7,1
725,761,0.694,0.6,0.4105789154581304,0.595991824723177,18,22,7,1,15,25,7,1
725,762,0.781,0.556,0.3894637907163834,0.5797797602433354,18,22,7,1,16,25,7,1
725,763,0.866,0.5,0.37240140746353945,0.5602483266525397,18,22,7,1,17,25,7,1
725,764,0.933,0.429,0.36744188994409466,0.5386341083688125,18,22,7,1,18,25,7,1
725,765,0.976,0.572,0.3826461368847539,0.5183326421847796,18,22,7,1,19,25,7,1
725,766,0.996,0.715,0.3738146452605937,0.5059080238806156,18,22,7,1,20,25,7,1
725,767,1,0.858,0.3768632259357664,0.5088950840230098,18,22,7,1,21,25,7,1
725,768,1,1,0.38368748761694416,0.5243268347650257,18,22,7,1,22,25,7,1
725,771,0.546,0.75,0.4263976499679779,0.6120896979173238,18,22,7,1,10,26,7,1
725,772,0.584,0.733,0.41977628294475433,0.6079904851978843,18,22,7,1,11,26,7,1
725,773,0.631,0.714,0.4106267170094351,0.6022115021949317,18,22,7,1,12,26,7,1
725,774,0.686,0.692,0.39898117196602334,0.594482854724911,18,22,7,1,13,26,7,1
725,775,0.749,0.667,0.38549763896701883,0.5845631311952476,18,22,7,1,14,26,7,1
725,776,0.816,0.637,0.3718138893929469,0.5723036194485358,18,22,7,1,15,26,7,1
725,777,0.881,0.6,0.3611779095637404,0.5577827577173511,18,22,7,1,16,26,7,1
725,778,0.934,0.556,0.3584198076790033,0.5415744414829827,18,22,7,1,17,26,7,1
725,779,0.971,0.5,0.3684969315836675,0.5252075613480331,18,22,7,1,18,26,7,1
725,780,0.991,0.625,0.37441462614159393,0.5117092638202112,18,22,7,1,19,26,7,1
725,781,0.999,0.75,0.3729855798424069,0.5055326289927875,18,22,7,1,20,26,7,1
725,782,1,0.875,0.3769528244290592,0.5097309650742291,18,22,7,1,21,26,7,1
725,783,1,1,0.38184275343852847,0.5200867866913632,18,22,7,1,22,26,7,1
725,787,0.642,0.765,0.39266150221782725,0.5956709908607534,18,22,7,1,10,27,7,1
725,788,0.685,0.75,0.3847126637492936,0.5904678364656886,18,22,7,1,11,27,7,1
725,789,0.733,0.733,0.37527711664918473,0.5837789928358126,18,22,7,1,12,27,7,1
725,790,0.785,0.715,0.36491254638048587,0.5754475721242809,18,22,7,1,13,27,7,1
725,791,0.838,0.692,0.3547272158285014,0.5653801145374411,18,22,7,1,14,27,7,1
725,792,0.889,0.667,0.34665196900918316,0.5536173448980329,18,22,7,1,15,27,7,1
725,793,0.933,0.637,0.34348033980361414,0.5404612799895727,18,22,7,1,16,27,7,1
725,794,0.966,0.6,0.34831751378914755,0.5266845747916099,18,22,7,1,17,27,7,1
725,795,0.987,0.556,0.3633898141857981,0.5138024713514573,18,22,7,1,18,27,7,1
725,796,0.997,0.667,0.3697304209134832,0.5042313618070717,18,22,7,1,19,27,7,1
725,797,1,0.778,0.37096016714307134,0.5008053127324732,18,22,7,1,20,27,7,1
725,798,1,0.889,0.37449308848624263,0.5045133528015829,18,22,7,1,21,27,7,1
725,799,1,1,0.3783433731912884,0.5120960617103925,18,22,7,1,22,27,7,1
725,804,0.723,0.778,0.3640624342684453,0.5799727847409957,18,22,7,1,10,28,7,1
725,805,0.765,0.765,0.35613886939969064,0.573957024997803,18,22,7,1,11,28,7,1
725,806,0.808,0.75,0.3477284044779979,0.5666558381127824,18,22,7,1,12,28,7,1
725,807,0.852,0.733,0.3396014467878592,0.5580106144160006,18,22,7,1,13,28,7,1
725,808,0.895,0.714,0.33298118741004934,0.5480509649759342,18,22,7,1,14,28,7,1
725,809,0.932,0.693,0.32959761793461617,0.5369616194564616,18,22,7,1,15,28,7,1
725,810,0.961,0.667,0.331443620606792,0.5251856083905384,18,22,7,1,16,28,7,1
725,811,0.982,0.636,0.3401797545103623,0.5135625129457783,18,22,7,1,17,28,7,1
725,812,0.993,0.6,0.35637085958699144,0.5034521898630407,18,22,7,1,18,28,7,1
725,813,0.998,0.7,0.36691509287285384,0.496692527949412,18,22,7,1,19,28,7,1
725,814,1,0.8,0.36909038465990884,0.4950470338281454,18,22,7,1,20,28,7,1
725,815,1,0.9,0.3722752585474529,0.4985739138017934,18,22,7,1,21,28,7,1
725,816,1,1,0.37564520808228263,0.5048184460105734,18,22,7,1,22,28,7,1
725,822,0.788,0.789,0.3377639244802667,0.5644838973814575,18,22,7,1,10,29,7,1
725,823,0.825,0.778,0.3303281399517015,0.5578480437257329,18,22,7,1,11,29,7,1
725,824,0.863,0.765,0.32313515172000384,0.5501415671776448,18,22,7,1,12,29,7,1
725,825,0.898,0.75,0.31699354029155835,0.5413915204385951,18,22,7,1,13,29,7,1
725,826,0.93,0.733,0.312996436447881,0.5317245079572961,18,22,7,1,14,29,7,1
725,827,0.957,0.714,0.3124219193863431,0.5214202753523112,18,22,7,1,15,29,7,1
725,828,0.977,0.692,0.316410000812115,0.5109817103523635,18,22,7,1,16,29,7,1
725,829,0.99,0.667,0.32559060114460214,0.5012067240807936,18,22,7,1,17,29,7,1
725,830,0.997,0.637,0.3397928583297405,0.493212453860732,18,22,7,1,18,29,7,1
725,831,0.999,0.727,0.35805472784754333,0.4883067698027307,18,22,7,1,19,29,7,1
725,832,1,0.819,0.36565216121792765,0.48748524381015634,18,22,7,1,20,29,7,1
725,833,1,0.91,0.3684476730073398,0.4903397578515002,18,22,7,1,21,29,7,1
725,834,1,1,0.37126920371239946,0.49502151402113237,18,22,7,1,22,29,7,1
725,841,0.838,0.8,0.31450189294262876,0.5492720777441996,18,22,7,1,10,30,7,1
725,842,0.87,0.789,0.3078922840678455,0.5423046650861962,18,22,7,1,11,30,7,1
725,843,0.901,0.778,0.3020338462226614,0.5345089095727487,18,22,7,1,12,30,7,1
725,844,0.929,0.765,0.29767244616948574,0.5259803577252051,18,22,7,1,13,30,7,1
725,845,0.953,0.75,0.295639340050733,0.5169116060894852,18,22,7,1,14,30,7,1
725,846,0.972,0.733,0.2967297643387121,0.50762914119859,18,22,7,1,15,30,7,1
725,847,0.986,0.714,0.301501566702955,0.49863320490309204,18,22,7,1,16,30,7,1
725,848,0.994,0.692,0.3100726548407594,0.49062422470801503,18,22,7,1,17,30,7,1
725,849,0.998,0.667,0.3220854755107616,0.48447855041734456,18,22,7,1,18,30,7,1
725,850,1,0.75,0.336914081443088,0.4811053520952778,18,22,7,1,19,30,7,1
725,851,1,0.834,0.3540248886331674,0.48103480275149024,18,22,7,1,20,30,7,1
725,852,1,0.917,0.36477734301618814,0.48373284448967324,18,22,7,1,21,30,7,1
725,853,1,1,0.3675387425075174,0.4878735575674349,18,22,7,1,22,30,7,1
725,861,0.876,0.81,0.2948278908490932,0.5349541730367622,18,22,7,1,10,31,7,1
725,862,0.903,0.8,0.2891815676098768,0.5279378223616507,18,22,7,1,11,31,7,1
725,863,0.928,0.79,0.2846032856723031,0.5203340571678856,18,22,7,1,12,31,7,1
725,864,0.95,0.778,0.28164855538800193,0.512281731380289,18,22,7,1,13,31,7,1
725,865,0.968,0.765,0.28087181844632014,0.5040040793888589,18,22,7,1,14,31,7,1
725,866,0.982,0.75,0.2827129411588494,0.4958305022768674,18,22,7,1,15,31,7,1
725,867,0.991,0.733,0.28737439179793367,0.4882144958742478,18,22,7,1,16,31,7,1
725,868,0.996,0.715,0.29474463971162623,0.4817338635543582,18,22,7,1,17,31,7,1
725,869,0.999,0.693,0.30448576185196574,0.47704747541528914,18,22,7,1,18,31,7,1
725,870,1,0.769,0.3162291479113354,0.47476167131502955,18,22,7,1,19,31,7,1
725,871,1,0.847,0.32980444516051977,0.4751042363904522,18,22,7,1,20,31,7,1
725,872,1,0.924,0.3454618918984428,0.47751695761147483,18,22,7,1,21,31,7,1
725,873,1,1,0.3633641710564418,0.48100707806185816,18,22,7,1,22,31,7,1
725,882,0.905,0.818,0.28116166473928494,0.5226452995746658,18,22,7,1,10,32,7,1
725,883,0.927,0.81,0.27626543327949216,0.5158416188988328,18,22,7,1,11,32,7,1
725,884,0.947,0.8,0.2724691746390878,0.5086734854208343,18,22,7,1,12,32,7,1
725,885,0.964,0.79,0.27014531139040765,0.501300227819639,18,22,7,1,13,32,7,1
725,886,0.978,0.778,0.2696229625495118,0.4939484217294118,18,22,7,1,14,32,7,1
725,887,0.988,0.765,0.2711034445284375,0.48692243156681525,18,22,7,1,15,32,7,1
725,888,0.994,0.75,0.2745858975296612,0.48060853372802903,18,22,7,1,16,32,7,1
725,889,0.998,0.734,0.2798840810243476,0.4754622362517378,18,22,7,1,17,32,7,1
725,890,0.999,0.715,0.2867628297877386,0.47196118454379377,18,22,7,1,18,32,7,1
725,891,1,0.786,0.2950152374293461,0.47048924777955725,18,22,7,1,19,32,7,1
725,892,1,0.858,0.3046676806175038,0.47108881734938934,18,22,7,1,20,32,7,1
725,893,1,0.929,0.31592216156700215,0.4732416502230612,18,22,7,1,21,32,7,1
725,894,1,1,0.32912892174424246,0.47620555617698423,18,22,7,1,22,32,7,1
725,904,0.927,0.826,0.27890496339568716,0.5158335644527133,18,22,7,1,10,33,7,1
725,905,0.945,0.819,0.274835494439685,0.5095578482266043,18,22,7,1,11,33,7,1
725,906,0.961,0.809,0.27176048952777343,0.5031094747158025,18,22,7,1,12,33,7,1
725,907,0.974,0.8,0.26992245513987767,0.4966516453037564,18,22,7,1,13,33,7,1
725,908,0.984,0.79,0.2694908172506991,0.49039902396956125,18,22,7,1,14,33,7,1
725,909,0.992,0.778,0.2704928801651042,0.48462162916380547,18,22,7,1,15,33,7,1
725,910,0.996,0.765,0.2728869888645833,0.4796421469943223,18,22,7,1,16,33,7,1
725,911,0.999,0.75,0.2765398515824681,0.4758190265995933,18,22,7,1,17,33,7,1
725,912,1,0.734,0.2813284489077389,0.4735025008099797,18,22,7,1,18,33,7,1
725,913,1,0.8,0.28719946223947634,0.47293637109501696,18,22,7,1,19,33,7,1
