spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
1030,1030,0,0,1,1,19,20,10,1,19,20,10,1
1030,1031,0.455,0.909,0.4128672102810954,0.5972834935635365,19,20,10,1,10,21,10,1
1030,1032,0.451,0.901,0.42943083159756346,0.6051675137515867,19,20,10,1,11,21,10,1
1030,1033,0.449,0.889,0.4469089786105286,0.6132974376228492,19,20,10,1,12,21,10,1
1030,1034,0.452,0.876,0.46506724156644685,0.6214159051074231,19,20,10,1,13,21,10,1
1030,1035,0.466,0.857,0.4835369372545517,0.6290853165564956,19,20,10,1,14,21,10,1
1030,1036,0.501,0.834,0.5014428843686645,0.6355800864385815,19,20,10,1,15,21,10,1
1030,1037,0.576,0.8,0.5174249011991197,0.6397646997432145,19,20,10,1,16,21,10,1
1030,1038,0.714,0.751,0.5315929132644914,0.6402132507885376,19,20,10,1,17,21,10,1
1030,1039,0.898,0.667,0.5552066687973163,0.6369753431746138,19,20,10,1,18,21,10,1
1030,1040,0.995,0.501,0.6272005922947981,0.641397188606165,19,20,10,1,19,21,10,1
1030,1041,1,1,0.7689064333003337,0.6863640844852023,19,20,10,1,20,21,10,1
1030,1042,0.52,0.917,0.3560259457455176,0.5636196146626373,19,20,10,1,10,22,10,1
1030,1043,0.546,0.91,0.3610490120410256,0.5658178268227793,19,20,10,1,11,22,10,1
1030,1044,0.582,0.9,0.36570363426543684,0.5675992161493775,19,20,10,1,12,22,10,1
1030,1045,0.632,0.889,0.37006462317190714,0.5688563780062583,19,20,10,1,13,22,10,1
1030,1046,0.698,0.875,0.3745304344866439,0.5695098344555013,19,20,10,1,14,22,10,1
1030,1047,0.78,0.858,0.3802579194311003,0.569572883203729,19,20,10,1,15,22,10,1
1030,1048,0.87,0.834,0.3899420588025727,0.569336411041537,19,20,10,1,16,22,10,1
1030,1049,0.949,0.8,0.4087439814665855,0.5698756193982025,19,20,10,1,17,22,10,1
1030,1050,0.992,0.751,0.44342276685826765,0.5742629366070044,19,20,10,1,18,22,10,1
1030,1051,1,0.667,0.49978884937666124,0.5889684961115471,19,20,10,1,19,22,10,1
1030,1052,1,1,0.5877730223388302,0.6200694142157921,19,20,10,1,20,22,10,1
1030,1054,0.653,0.924,0.30149930749442333,0.5352063468231745,19,20,10,1,10,23,10,1
1030,1055,0.696,0.917,0.30273869801127806,0.5355432032269847,19,20,10,1,11,23,10,1
1030,1056,0.747,0.91,0.3044194846349132,0.535744402230234,19,20,10,1,12,23,10,1
1030,1057,0.802,0.9,0.30713511380324576,0.5359065861199306,19,20,10,1,13,23,10,1
1030,1058,0.861,0.889,0.3118925551779126,0.5362229094418902,19,20,10,1,14,23,10,1
1030,1059,0.917,0.875,0.3202273309357413,0.5370601894806983,19,20,10,1,15,23,10,1
1030,1060,0.963,0.858,0.3342347629883923,0.5391095659489301,19,20,10,1,16,23,10,1
1030,1061,0.99,0.834,0.35636065599758626,0.5436482095860041,19,20,10,1,17,23,10,1
1030,1062,0.999,0.8,0.3890369878514893,0.5528026141858489,19,20,10,1,18,23,10,1
1030,1063,1,0.75,0.43524767670562026,0.5691709691333336,19,20,10,1,19,23,10,1
1030,1064,1,1,0.5011099406424607,0.5940665825959472,19,20,10,1,20,23,10,1
1030,1067,0.771,0.929,0.2832266387754713,0.5273766556645803,19,20,10,1,10,24,10,1
1030,1068,0.814,0.923,0.28572754979424264,0.5283304139079219,19,20,10,1,11,24,10,1
1030,1069,0.857,0.917,0.28955632388197816,0.5295523138958687,19,20,10,1,12,24,10,1
1030,1070,0.9,0.909,0.295373043280559,0.5312371247091161,19,20,10,1,13,24,10,1
1030,1071,0.938,0.9,0.30411056027535066,0.5336798472414896,19,20,10,1,14,24,10,1
1030,1072,0.969,0.889,0.3169806829192946,0.5373289893985178,19,20,10,1,15,24,10,1
1030,1073,0.988,0.875,0.3353177187040155,0.5428634216491826,19,20,10,1,16,24,10,1
1030,1074,0.998,0.858,0.3606026990836281,0.5512618779950311,19,20,10,1,17,24,10,1
1030,1075,1,0.834,0.3943524178301644,0.5637330267399452,19,20,10,1,18,24,10,1
1030,1076,1,0.8,0.4387127805456873,0.5812408239148925,19,20,10,1,19,24,10,1
1030,1077,1,1,0.49716863280686263,0.6037747290306251,19,20,10,1,20,24,10,1
1030,1081,0.855,0.934,0.2908728773427245,0.5324727442332744,19,20,10,1,10,25,10,1
1030,1082,0.889,0.929,0.2965657799210768,0.5348765548798149,19,20,10,1,11,25,10,1
1030,1083,0.921,0.923,0.30431044342851843,0.5378719304594471,19,20,10,1,12,25,10,1
1030,1084,0.949,0.917,0.31484772439624487,0.5416893345714122,19,20,10,1,13,25,10,1
1030,1085,0.972,0.91,0.3290638224153025,0.5466407947847317,19,20,10,1,14,25,10,1
1030,1086,0.987,0.9,0.34789964964186393,0.5531443360646149,19,20,10,1,15,25,10,1
