spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
3294,3294,0,0,1,1,17,19,7,7,17,19,7,7
3294,3295,0.801,0.501,0.6061802176618638,0.6718830330103001,17,19,7,7,18,19,7,7
3294,3296,0.938,0.8,0.31850978299278276,0.5088213709837267,17,19,7,7,10,20,7,7
3294,3297,0.903,0.778,0.3356069739560975,0.5235490885125232,17,19,7,7,11,20,7,7
3294,3298,0.846,0.75,0.3657499890302459,0.5462350899606816,17,19,7,7,12,20,7,7
3294,3299,0.752,0.714,0.4177131269737673,0.5817438499718963,17,19,7,7,13,20,7,7
3294,3300,0.6,0.667,0.5040341264227315,0.6371971333989568,17,19,7,7,14,20,7,7
3294,3301,0.392,0.6,0.6390407367810695,0.7226117965482433,17,19,7,7,15,20,7,7
3294,3302,0.25,0.501,0.7809750393840144,0.8227311291608647,17,19,7,7,16,20,7,7
3294,3303,0.556,0.334,0.6790908526295327,0.7389034001544194,17,19,7,7,17,20,7,7
3294,3304,0.965,0.667,0.5490695810143835,0.5798241508676852,17,19,7,7,18,20,7,7
3294,3305,1,1,0.5443774874042506,0.5974073723380582,17,19,7,7,19,20,7,7
3294,3306,0.801,0.819,0.3404108333158675,0.5400286628708311,17,19,7,7,10,21,7,7
3294,3307,0.724,0.8,0.37382005486699676,0.5623190934783009,17,19,7,7,11,21,7,7
3294,3308,0.622,0.778,0.423414300485221,0.592992535188833,17,19,7,7,12,21,7,7
3294,3309,0.499,0.75,0.49275734303645835,0.6344930238624042,17,19,7,7,13,21,7,7
3294,3310,0.387,0.715,0.5776791116582669,0.6867018445800235,17,19,7,7,14,21,7,7
3294,3311,0.333,0.667,0.6527865032519786,0.7363893143895605,17,19,7,7,15,21,7,7
3294,3312,0.392,0.6,0.6413311498067766,0.7270195241468074,17,19,7,7,16,21,7,7
3294,3313,0.801,0.5,0.5014746791048759,0.6144687402160454,17,19,7,7,17,21,7,7
3294,3314,0.991,0.751,0.47208394302303835,0.5379739058573552,17,19,7,7,18,21,7,7
3294,3315,1,1,0.5315870345158686,0.5523611573739317,17,19,7,7,19,21,7,7
3294,3317,0.635,0.833,0.37711319675226884,0.5687316252041955,17,19,7,7,10,22,7,7
3294,3318,0.549,0.819,0.41741496551414226,0.5928151300965028,17,19,7,7,11,22,7,7
3294,3319,0.465,0.8,0.46699955012142713,0.622230599411473,17,19,7,7,12,22,7,7
3294,3320,0.402,0.778,0.5215904627711374,0.6552705660394726,17,19,7,7,13,22,7,7
3294,3321,0.375,0.75,0.566898891738113,0.6839294402051315,17,19,7,7,14,22,7,7
3294,3322,0.387,0.715,0.5724479325921643,0.6871105865072946,17,19,7,7,15,22,7,7
3294,3323,0.6,0.667,0.4953416562076083,0.6368106252487604,17,19,7,7,16,22,7,7
3294,3324,0.907,0.6,0.3974223052557384,0.5486627012979723,17,19,7,7,17,22,7,7
3294,3325,0.997,0.8,0.3916600583926504,0.5101996857404262,17,19,7,7,18,22,7,7
