spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
1283,1283,0,0,1,1,17,35,10,1,17,35,10,1
1283,1284,0.035,0.055,0.9748614082048861,0.9826930955550519,17,35,10,1,18,35,10,1
1283,1285,0.07,0.111,0.9484051949936341,0.9645161766433562,17,35,10,1,19,35,10,1
1283,1286,0.106,0.166,0.9205515029516713,0.9453898005365635,17,35,10,1,20,35,10,1
1283,1287,0.142,0.222,0.891263147549086,0.9252479167701129,17,35,10,1,21,35,10,1
1283,1288,0.178,0.278,0.8605365947033785,0.9040403037679879,17,35,10,1,22,35,10,1
1283,1289,0.216,0.333,0.8284179441689818,0.8817330700217823,17,35,10,1,23,35,10,1
1283,1290,0.254,0.389,0.795002993285628,0.8583118104758082,17,35,10,1,24,35,10,1
1283,1291,0.294,0.444,0.7604225131433636,0.8338018615174703,17,35,10,1,25,35,10,1
1283,1292,0.335,0.5,0.7247682366701873,0.8083209546742157,17,35,10,1,26,35,10,1
1283,1293,0.377,0.556,0.68818203975077,0.7821566380747339,17,35,10,1,27,35,10,1
1283,1294,0.421,0.611,0.6507131505445167,0.7558106696335776,17,35,10,1,28,35,10,1
1283,1295,0.468,0.667,0.6129698925091487,0.7298937683323004,17,35,10,1,29,35,10,1
1283,1296,0.518,0.723,0.5748971999229692,0.7047927966442773,17,35,10,1,30,35,10,1
1283,1297,0.573,0.778,0.5376694032580471,0.6804759738796744,17,35,10,1,31,35,10,1
1283,1298,0.635,0.834,0.5066484969510898,0.6572823659254171,17,35,10,1,32,35,10,1
1283,1299,0.709,0.889,0.48731605645471676,0.63699122475674,17,35,10,1,33,35,10,1
1283,1300,0.807,0.945,0.4802013157281021,0.6242717224390433,17,35,10,1,34,35,10,1
1283,1322,1,1,0.3209957165515417,0.4966829172011241,17,35,10,1,10,17,1,4
1283,1323,1,1,0.31665826207201075,0.4938966839176899,17,35,10,1,11,17,1,4
1283,1324,1,1,0.3193551336557885,0.49660244140048226,17,35,10,1,12,17,1,4
1283,1325,1,1,0.32656735104865287,0.5023978115542518,17,35,10,1,13,17,1,4
1283,1326,1,1,0.3322439843519107,0.5068276003012895,17,35,10,1,14,17,1,4
1283,1327,1,1,0.35549353086986557,0.524155731418284,17,35,10,1,15,17,1,4
1283,1328,1,1,0.40028357958849314,0.5550959206841043,17,35,10,1,16,17,1,4
1283,1329,1,0.96,0.3015746977583248,0.48353188960397653,17,35,10,1,10,18,1,4
1283,1330,1,0.959,0.29672727726396286,0.4805185417507105,17,35,10,1,11,18,1,4
1283,1331,1,0.957,0.2969312289916244,0.4816060858442246,17,35,10,1,12,18,1,4
1283,1332,1,0.955,0.29953264592983464,0.4843713461389276,17,35,10,1,13,18,1,4
1283,1333,1,0.953,0.30165022712429435,0.48674497616979706,17,35,10,1,14,18,1,4
1283,1334,1,0.95,0.31524265759514036,0.4978193324096162,17,35,10,1,15,18,1,4
1283,1335,1,0.948,0.34095483220577893,0.5165613439136445,17,35,10,1,16,18,1,4
1283,1336,1,0.945,0.3938294526273529,0.5530487798864067,17,35,10,1,17,18,1,4
1283,1337,1,0.92,0.28419188175814014,0.47200888854433676,17,35,10,1,10,19,1,4
1283,1338,1,0.917,0.2790601916207047,0.46896391385779046,17,35,10,1,11,19,1,4
1283,1339,1,0.914,0.27765252376939475,0.46908272199516543,17,35,10,1,12,19,1,4
1283,1340,1,0.91,0.2777747187436759,0.470338305209964,17,35,10,1,13,19,1,4
1283,1341,1,0.905,0.27822809827419315,0.47194926607674503,17,35,10,1,14,19,1,4
1283,1342,1,0.9,0.28680122914406914,0.47994130051188155,17,35,10,1,15,19,1,4
1283,1343,1,0.895,0.30327228335856937,0.49314629117353737,17,35,10,1,16,19,1,4
1283,1344,1,0.889,0.33374445626491633,0.5151266257987062,17,35,10,1,17,19,1,4
1283,1345,1,0.945,0.3898218051714032,0.5499129554177411,17,35,10,1,18,19,1,4
1283,1346,1,0.88,0.2687077708419282,0.4621222874905311,17,35,10,1,10,20,1,4
1283,1347,1,0.875,0.2634792622021894,0.4592363080818721,17,35,10,1,11,20,1,4
1283,1348,1,0.87,0.261132101909733,0.4588996692175412,17,35,10,1,12,20,1,4
1283,1349,1,0.864,0.2599954648581251,0.45951074331388486,17,35,10,1,13,20,1,4
1283,1350,1,0.858,0.2597080387722992,0.46090249037506503,17,35,10,1,14,20,1,4
1283,1351,1,0.85,0.26567307279840313,0.46715984466897653,17,35,10,1,15,20,1,4
1283,1352,1,0.842,0.2774167824503656,0.4770601367099717,17,35,10,1,16,20,1,4
1283,1353,1,0.834,0.29827115306815744,0.4919214274478928,17,35,10,1,17,20,1,4
1283,1354,1,0.889,0.3379573095812878,0.5158315731368941,17,35,10,1,18,20,1,4
1283,1355,1,0.945,0.4012105237238057,0.556183237516768,17,35,10,1,19,20,1,4
1283,1356,1,0.84,0.2548822451873938,0.4537506764217403,17,35,10,1,10,21,1,4
1283,1357,1,0.834,0.24959544393690014,0.4511365455450861,17,35,10,1,11,21,1,4
1283,1358,1,0.826,0.24657209463130025,0.45064590158821605,17,35,10,1,12,21,1,4
1283,1359,1,0.818,0.2440177316695087,0.45101997738073774,17,35,10,1,13,21,1,4
1283,1360,1,0.81,0.24316142332968071,0.4523596885088058,17,35,10,1,14,21,1,4
1283,1361,1,0.8,0.24923138617716134,0.4575081962945472,17,35,10,1,15,21,1,4
1283,1362,1,0.789,0.25887845429331646,0.4653457534625539,17,35,10,1,16,21,1,4
1283,1363,1,0.778,0.2754582370013853,0.47651297374562074,17,35,10,1,17,21,1,4
1283,1364,1,0.834,0.3049461356712685,0.4936320837922499,17,35,10,1,18,21,1,4
1283,1365,1,0.889,0.341436793557069,0.5158278864242812,17,35,10,1,19,21,1,4
1283,1366,1,0.945,0.38810437745622006,0.5455222871116483,17,35,10,1,20,21,1,4
1283,1367,1,0.8,0.2402154965488681,0.4466685051270266,17,35,10,1,10,22,1,4
1283,1368,1,0.792,0.23254225212649005,0.4443644312758819,17,35,10,1,11,22,1,4
1283,1369,1,0.783,0.22801202069825266,0.4438682091962477,17,35,10,1,12,22,1,4
1283,1370,1,0.773,0.22508550426990082,0.44417760410000406,17,35,10,1,13,22,1,4
1283,1371,1,0.762,0.22416839810029898,0.4454969546036527,17,35,10,1,14,22,1,4
1283,1372,1,0.75,0.22996709927913062,0.4498464444258241,17,35,10,1,15,22,1,4
1283,1373,1,0.737,0.24266053963168432,0.4562034410021478,17,35,10,1,16,22,1,4
1283,1374,1,0.723,0.25825571828792604,0.46474794977948175,17,35,10,1,17,22,1,4
1283,1375,1,0.778,0.2801199459064223,0.47649194362089964,17,35,10,1,18,22,1,4
1283,1376,1,0.834,0.30203282172841095,0.48897950539979407,17,35,10,1,19,22,1,4
1283,1377,1,0.889,0.32768276176047895,0.5054070810266265,17,35,10,1,20,22,1,4
1283,1378,1,0.945,0.3805185886303327,0.541403643213725,17,35,10,1,21,22,1,4
1283,1379,1,0.76,0.22432358669728691,0.4406547469776093,17,35,10,1,10,23,1,4
1283,1380,1,0.75,0.217477806565617,0.4386580564785344,17,35,10,1,11,23,1,4
1283,1381,1,0.739,0.21336418457801987,0.4382228420333386,17,35,10,1,12,23,1,4
1283,1382,1,0.727,0.21070207907754746,0.43853509799463286,17,35,10,1,13,23,1,4
1283,1383,1,0.714,0.2099923625621144,0.4398240458289725,17,35,10,1,14,23,1,4
1283,1384,1,0.7,0.2145063420194876,0.44353760794846175,17,35,10,1,15,23,1,4
1283,1385,1,0.684,0.22392808303479272,0.44871347212614976,17,35,10,1,16,23,1,4
1283,1386,1,0.667,0.24154866065720004,0.45517853690959054,17,35,10,1,17,23,1,4
1283,1387,1,0.722,0.26024715258126563,0.46298943255655456,17,35,10,1,18,23,1,4
1283,1388,1,0.778,0.2742736295704675,0.47026522291635553,17,35,10,1,19,23,1,4
1283,1389,1,0.834,0.28995749519005687,0.480400275848027,17,35,10,1,20,23,1,4
1283,1390,1,0.889,0.316698377757766,0.4987496733574741,17,35,10,1,21,23,1,4
1283,1391,1,0.945,0.37516375389694856,0.5390458214476048,17,35,10,1,22,23,1,4
1283,1392,1,0.72,0.21145743807858441,0.4355403748897033,17,35,10,1,10,24,1,4
1283,1393,1,0.708,0.20557851819471684,0.43383254561891327,17,35,10,1,11,24,1,4
1283,1394,1,0.696,0.2020576310486143,0.4334871874996128,17,35,10,1,12,24,1,4
1283,1395,1,0.682,0.19983399989319195,0.433828553295879,17,35,10,1,13,24,1,4
1283,1396,1,0.667,0.19937000318375864,0.43507381505272114,17,35,10,1,14,24,1,4
1283,1397,1,0.65,0.2028648906767342,0.4382586116303395,17,35,10,1,15,24,1,4
1283,1398,1,0.632,0.20954355746708642,0.44246206678508715,17,35,10,1,16,24,1,4
1283,1399,1,0.611,0.2213367827279734,0.44728100220807954,17,35,10,1,17,24,1,4
1283,1400,1,0.667,0.24094627285541304,0.4523653215350646,17,35,10,1,18,24,1,4
1283,1401,1,0.722,0.253268217769544,0.4567711920844526,17,35,10,1,19,24,1,4
