spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
4650,4650,0,0,1,1,18,24,7,10,18,24,7,10
4650,4651,0.351,0.167,0.7456806420155541,0.8076056937961219,18,24,7,10,19,24,7,10
4650,4652,0.682,0.333,0.5087055140714871,0.6323204080898804,18,24,7,10,20,24,7,10
4650,4653,0.907,0.5,0.3636896276186514,0.524455058824858,18,24,7,10,21,24,7,10
4650,4654,0.991,0.667,0.3254976499786584,0.49444134597357925,18,24,7,10,22,24,7,10
4650,4655,1,0.834,0.3366169106726913,0.5197899153304268,18,24,7,10,23,24,7,10
4650,4656,0.913,0.6,0.2601987150573516,0.47835373119757607,18,24,7,10,10,25,7,10
4650,4657,0.876,0.572,0.28165307226087366,0.4975258450657163,18,24,7,10,11,25,7,10
4650,4658,0.824,0.539,0.31571762499231804,0.524238083730842,18,24,7,10,12,25,7,10
4650,4659,0.75,0.5,0.3685634445295528,0.5616437609374754,18,24,7,10,13,25,7,10
4650,4660,0.645,0.454,0.44819723362394037,0.6141841365230825,18,24,7,10,14,25,7,10
4650,4661,0.502,0.4,0.5638516194003689,0.687666581071334,18,24,7,10,15,25,7,10
4650,4662,0.314,0.333,0.718672301357143,0.7868890708842369,18,24,7,10,16,25,7,10
4650,4663,0.132,0.25,0.8761317017643173,0.9006391436162191,18,24,7,10,17,25,7,10
4650,4664,0.217,0.143,0.8158689922753313,0.8720479497595264,18,24,7,10,18,25,7,10
4650,4665,0.537,0.286,0.6089691881349588,0.7133849562906494,18,24,7,10,19,25,7,10
4650,4666,0.798,0.429,0.44271035987986807,0.5724699547920533,18,24,7,10,20,25,7,10
4650,4667,0.949,0.572,0.33748659997353814,0.4937285765887154,18,24,7,10,21,25,7,10
4650,4668,0.996,0.714,0.31732898763569406,0.4818842493149348,18,24,7,10,22,25,7,10
4650,4669,1,0.857,0.32991486961019056,0.5049600091723154,18,24,7,10,23,25,7,10
4650,4670,1,1,0.3424586850403444,0.5360146550199003,18,24,7,10,24,25,7,10
4650,4671,0.843,0.625,0.2893979258101458,0.5086405126518976,18,24,7,10,10,26,7,10
4650,4672,0.787,0.6,0.3228400834892159,0.5338809411215051,18,24,7,10,11,26,7,10
4650,4673,0.711,0.572,0.3719701768019924,0.5676114685827778,18,24,7,10,12,26,7,10
4650,4674,0.611,0.539,0.44238468911580975,0.6126104821181941,18,24,7,10,13,26,7,10
4650,4675,0.483,0.5,0.5392994915365581,0.6719179339893137,18,24,7,10,14,26,7,10
4650,4676,0.336,0.455,0.6610421021089048,0.74705211269759,18,24,7,10,15,26,7,10
4650,4677,0.213,0.4,0.7798118042179991,0.8292862708719217,18,24,7,10,16,26,7,10
4650,4678,0.174,0.333,0.8116513342709417,0.8612411503394699,18,24,7,10,17,26,7,10
4650,4679,0.388,0.25,0.668203912187133,0.7731947665442314,18,24,7,10,18,26,7,10
4650,4680,0.664,0.375,0.4980871085291142,0.6410500340441847,18,24,7,10,19,26,7,10
4650,4681,0.866,0.5,0.3831119185995827,0.5320593182357555,18,24,7,10,20,26,7,10
4650,4682,0.97,0.625,0.32216129938930815,0.4781745194886362,18,24,7,10,21,26,7,10
4650,4683,0.998,0.75,0.313524823816716,0.47747244240427544,18,24,7,10,22,26,7,10
4650,4684,1,0.875,0.3274024549117701,0.5009320009715608,18,24,7,10,23,26,7,10
4650,4685,1,1,0.3366615601697742,0.520883507849118,18,24,7,10,24,26,7,10
4650,4687,0.752,0.647,0.3307070832530483,0.5411248822164071,18,24,7,10,10,27,7,10
4650,4688,0.677,0.625,0.37577603060710896,0.5709865189219209,18,24,7,10,11,27,7,10
4650,4689,0.584,0.6,0.43690949882090435,0.6091824987780465,18,24,7,10,12,27,7,10
4650,4690,0.474,0.572,0.5165122816530515,0.6572819909923795,18,24,7,10,13,27,7,10
