spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
3972,3972,0,0,1,1,15,22,1,10,15,22,1,10
3972,3973,0.551,0.143,0.6571094048930443,0.698241073898509,15,22,1,10,16,22,1,10
3972,3974,0.883,0.286,0.4455401316251436,0.5679133533449252,15,22,1,10,17,22,1,10
3972,3975,0.983,0.429,0.39624738063378073,0.5211851292958156,15,22,1,10,18,22,1,10
3972,3976,0.999,0.572,0.4003001796471801,0.5166749126607233,15,22,1,10,19,22,1,10
3972,3977,1,0.715,0.40636667744883836,0.5226377703964484,15,22,1,10,20,22,1,10
3972,3978,1,0.857,0.41632644794192775,0.5493094146370945,15,22,1,10,21,22,1,10
3972,3979,0.965,0.461,0.4169764032053479,0.5397974519075506,15,22,1,10,10,23,1,10
3972,3980,0.929,0.417,0.43618829444260376,0.5538964818443501,15,22,1,10,11,23,1,10
3972,3981,0.852,0.364,0.48463479861491643,0.5875300478937888,15,22,1,10,12,23,1,10
3972,3982,0.693,0.3,0.5803170213488782,0.6476871353313445,15,22,1,10,13,23,1,10
3972,3983,0.389,0.222,0.736435827075482,0.7489106489422357,15,22,1,10,14,23,1,10
3972,3984,0.079,0.125,0.9370555590070858,0.9553467575090446,15,22,1,10,15,23,1,10
3972,3985,0.593,0.25,0.6258423697321409,0.6847307415815754,15,22,1,10,16,23,1,10
3972,3986,0.895,0.375,0.4388088500268652,0.5566782645232179,15,22,1,10,17,23,1,10
3972,3987,0.986,0.5,0.38826023072521776,0.509721012000006,15,22,1,10,18,23,1,10
3972,3988,0.999,0.625,0.3904140615459599,0.5007390101429542,15,22,1,10,19,23,1,10
3972,3989,1,0.75,0.39507920888097026,0.5024346877456682,15,22,1,10,20,23,1,10
3972,3990,1,0.876,0.4040447374158963,0.5182255676488976,15,22,1,10,21,23,1,10
3972,3991,1,1,0.4151969882512013,0.5450874655589568,15,22,1,10,22,23,1,10
3972,3992,0.944,0.5,0.42962842018307845,0.5498192689488122,15,22,1,10,10,24,1,10
3972,3993,0.893,0.462,0.45671847241431673,0.5673864954100746,15,22,1,10,11,24,1,10
3972,3994,0.796,0.416,0.505750400049759,0.604514683068027,15,22,1,10,12,24,1,10
3972,3995,0.612,0.364,0.6024418260419487,0.666910460222875,15,22,1,10,13,24,1,10
3972,3996,0.307,0.3,0.7588596988699744,0.7661714340360819,15,22,1,10,14,24,1,10
3972,3997,0.142,0.222,0.8809631524549624,0.9160092155567391,15,22,1,10,15,24,1,10
3972,3998,0.625,0.333,0.5921994676324226,0.670233412177327,15,22,1,10,16,24,1,10
3972,3999,0.904,0.445,0.4103861241216725,0.5461480401655272,15,22,1,10,17,24,1,10
3972,4000,0.987,0.556,0.38023956443659634,0.4994408681770073,15,22,1,10,18,24,1,10
3972,4001,0.999,0.667,0.380550001953161,0.4876988393193207,15,22,1,10,19,24,1,10
3972,4002,1,0.778,0.3841674233405973,0.48732658600322776,15,22,1,10,20,24,1,10
3972,4003,1,0.889,0.3911459727428386,0.49648944589115707,15,22,1,10,21,24,1,10
3972,4004,1,1,0.4025356791027257,0.5161510721723799,15,22,1,10,22,24,1,10
3972,4006,0.917,0.533,0.4455652702725996,0.5602495039772529,15,22,1,10,10,25,1,10
3972,4007,0.852,0.5,0.4678724410434171,0.5805168484353785,15,22,1,10,11,25,1,10
3972,4008,0.735,0.462,0.5206870167759234,0.6198658385335829,15,22,1,10,12,25,1,10
3972,4009,0.535,0.416,0.6228384818023143,0.6825455821312678,15,22,1,10,13,25,1,10
3972,4010,0.263,0.364,0.7648088515344947,0.7764845089835928,15,22,1,10,14,25,1,10
3972,4011,0.193,0.3,0.8309104024366774,0.8812612218728323,15,22,1,10,15,25,1,10
3972,4012,0.651,0.4,0.5627465187411498,0.6557759189446506,15,22,1,10,16,25,1,10
3972,4013,0.911,0.5,0.38700511243830804,0.5363625913792209,15,22,1,10,17,25,1,10
3972,4014,0.988,0.6,0.3586565123223737,0.49023310673986364,15,22,1,10,18,25,1,10
3972,4015,0.999,0.7,0.37026511644838433,0.476923184259863,15,22,1,10,19,25,1,10
3972,4016,1,0.8,0.37316490881582065,0.4753584448813676,15,22,1,10,20,25,1,10
3972,4017,1,0.9,0.37909345222589175,0.4812531179232752,15,22,1,10,21,25,1,10
3972,4018,1,1,0.39060126331002953,0.4980197252714301,15,22,1,10,22,25,1,10
3972,4021,0.885,0.563,0.45862040713201635,0.5705435314654494,15,22,1,10,10,26,1,10
3972,4022,0.806,0.533,0.47661997371515286,0.5927588534376307,15,22,1,10,11,26,1,10
3972,4023,0.674,0.5,0.5362564579667688,0.63318656692688835,15,22,1,10,12,26,1,10
3972,4024,0.472,0.462,0.637274084303945,0.6945392145021387,15,22,1,10,13,26,1,10
3972,4025,0.248,0.417,0.7584460742997482,0.7806995343303914,15,22,1,10,14,26,1,10
3972,4026,0.237,0.364,0.7861028031951429,0.8504137248693165,15,22,1,10,15,26,1,10
3972,4027,0.671,0.454,0.536476686711628,0.6418502250742497,15,22,1,10,16,26,1,10
3972,4028,0.916,0.546,0.36742481689243167,0.5273096497411992,15,22,1,10,17,26,1,10
3972,4029,0.989,0.637,0.3330363989082483,0.48202071794855916,15,22,1,10,18,26,1,10
3972,4030,0.999,0.727,0.3395718706636639,0.4679491569705513,15,22,1,10,19,26,1,10
3972,4031,1,0.819,0.3459155634993617,0.4657890256870342,15,22,1,10,20,26,1,10
3972,4032,1,0.909,0.3638687354060848,0.47040328643126317,15,22,1,10,21,26,1,10
3972,4033,1,1,0.38026346520351895,0.48640439453228757,15,22,1,10,22,26,1,10
3972,4037,0.85,0.589,0.4620788151237917,0.5803114436413681,15,22,1,10,10,27,1,10
3972,4038,0.758,0.563,0.48693532656297067,0.603783749172095,15,22,1,10,11,27,1,10
3972,4039,0.617,0.533,0.5498284497477072,0.6443161705153821,15,22,1,10,12,27,1,10
3972,4040,0.424,0.5,0.64489583484057,0.7030864190582569,15,22,1,10,13,27,1,10
3972,4041,0.249,0.461,0.745064963190407,0.7799847881362587,15,22,1,10,14,27,1,10
3972,4042,0.274,0.417,0.7458356991620615,0.8228775621715375,15,22,1,10,15,27,1,10
3972,4043,0.689,0.5,0.5128307001017067,0.6286798476314591,15,22,1,10,16,27,1,10
3972,4044,0.92,0.583,0.35072227968120107,0.5189724114365879,15,22,1,10,17,27,1,10
3972,4045,0.989,0.667,0.31151642579820804,0.4747449884437033,15,22,1,10,18,27,1,10
3972,4046,0.999,0.75,0.312190097767026,0.46048055057772663,15,22,1,10,19,27,1,10
3972,4047,1,0.834,0.315269781251843,0.4582009605680285,15,22,1,10,20,27,1,10
3972,4048,1,0.917,0.32920076299323087,0.46259676296661867,15,22,1,10,21,27,1,10
3972,4049,1,1,0.37101066161074137,0.4785812443006736,15,22,1,10,22,27,1,10
3972,4054,0.812,0.611,0.46746299049199025,0.5892931684489342,15,22,1,10,10,28,1,10
3972,4055,0.711,0.588,0.4970621247434671,0.6134161307416263,15,22,1,10,11,28,1,10
3972,4056,0.566,0.563,0.5601163473091029,0.6532583083161609,15,22,1,10,12,28,1,10
3972,4057,0.389,0.533,0.6466653579238959,0.7085355681394414,15,22,1,10,13,28,1,10
3972,4058,0.257,0.5,0.7279842762677962,0.77558314324395,15,22,1,10,14,28,1,10
3972,4059,0.306,0.462,0.7094516937170802,0.7981776602685999,15,22,1,10,15,28,1,10
3972,4060,0.703,0.539,0.49145515273531115,0.6163618967180202,15,22,1,10,16,28,1,10
