spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
4926,4926,0,0,1,1,15,20,10,10,15,20,10,10
4926,4927,0.387,0.2,0.7418130784942275,0.8020734005486507,15,20,10,10,16,20,10,10
4926,4928,0.745,0.4,0.5183954045997567,0.6346086525233154,15,20,10,10,17,20,10,10
4926,4929,0.955,0.6,0.41233454947411186,0.5517784175683002,15,20,10,10,18,20,10,10
4926,4930,0.999,0.8,0.4094521966479794,0.5541399241958088,15,20,10,10,19,20,10,10
4926,4931,0.722,0.545,0.44675859445905153,0.6012609829137455,15,20,10,10,10,21,10,10
4926,4932,0.608,0.5,0.5196648379179837,0.6520705881031783,15,20,10,10,11,21,10,10
4926,4933,0.454,0.444,0.6240385519504356,0.7221083983541989,15,20,10,10,12,21,10,10
4926,4934,0.266,0.375,0.7610978955430421,0.8142352294956916,15,20,10,10,13,21,10,10
4926,4935,0.143,0.286,0.8781354659012214,0.9023598083550071,15,20,10,10,14,21,10,10
4926,4936,0.322,0.167,0.7724006019638247,0.831663976616666,15,20,10,10,15,21,10,10
4926,4937,0.651,0.334,0.5939519756879172,0.6778751544301092,15,20,10,10,16,21,10,10
4926,4938,0.887,0.5,0.44072354750095166,0.5578218591911805,15,20,10,10,17,21,10,10
4926,4939,0.986,0.667,0.3887297226006111,0.5124474002306403,15,20,10,10,18,21,10,10
4926,4940,1,0.834,0.39397628264898865,0.5199092331913109,15,20,10,10,19,21,10,10
4926,4941,1,1,0.40680877335386834,0.5448905608531289,15,20,10,10,20,21,10,10
4926,4942,0.525,0.583,0.5368590605262096,0.6643181324513081,15,20,10,10,10,22,10,10
4926,4943,0.396,0.546,0.6235793901486738,0.719343782754079,15,20,10,10,11,22,10,10
4926,4944,0.279,0.5,0.7193805460053291,0.7830065501965446,15,20,10,10,12,22,10,10
4926,4945,0.222,0.445,0.7882812108147375,0.8342369549578362,15,20,10,10,13,22,10,10
4926,4946,0.266,0.375,0.7526948227810555,0.8119837117609289,15,20,10,10,14,22,10,10
4926,4947,0.551,0.286,0.6034283185930842,0.7078393364167187,15,20,10,10,15,22,10,10
4926,4948,0.801,0.429,0.47253703466154273,0.5882913523234767,15,20,10,10,16,22,10,10
4926,4949,0.947,0.572,0.394933777388389,0.5088192830391121,15,20,10,10,17,22,10,10
4926,4950,0.995,0.715,0.3711745252221431,0.48659160482107067,15,20,10,10,18,22,10,10
4926,4951,1,0.858,0.37728984439860536,0.4942053354654381,15,20,10,10,19,22,10,10
4926,4952,1,1,0.39069193071866226,0.5149586344730295,15,20,10,10,20,22,10,10
4926,4954,0.378,0.616,0.6082630342427124,0.7088017339867778,15,20,10,10,10,23,10,10
4926,4955,0.306,0.583,0.6739937274309568,0.7523604035317298,15,20,10,10,11,23,10,10
4926,4956,0.273,0.546,0.7184176502375063,0.7844145356516794,15,20,10,10,12,23,10,10
4926,4957,0.279,0.5,0.7065578147320833,0.7772339749633842,15,20,10,10,13,23,10,10
4926,4958,0.454,0.444,0.607166993158446,0.7146291454544472,15,20,10,10,14,23,10,10
4926,4959,0.706,0.375,0.4764889594030294,0.6186930800868726,15,20,10,10,15,23,10,10
4926,4960,0.885,0.5,0.38018735669446957,0.5291121329497936,15,20,10,10,16,23,10,10
4926,4961,0.974,0.625,0.3404818553317587,0.4791548554629925,15,20,10,10,17,23,10,10
4926,4962,0.998,0.75,0.34824428961355214,0.4695722417487126,15,20,10,10,18,23,10,10
4926,4963,1,0.875,0.36346131795575953,0.47684434441264023,15,20,10,10,19,23,10,10
4926,4964,1,1,0.372163075060568,0.48726843413418386,15,20,10,10,20,23,10,10
4926,4967,0.329,0.643,0.6323630520957835,0.7256038233443649,15,20,10,10,10,24,10,10
4926,4968,0.308,0.615,0.6623059459744447,0.746476434827799,15,20,10,10,11,24,10,10
4926,4969,0.306,0.583,0.657571462871302,0.7438570651363517,15,20,10,10,12,24,10,10
4926,4970,0.396,0.546,0.5967291569048367,0.7058999938804288,15,20,10,10,13,24,10,10
4926,4971,0.608,0.5,0.48691620523637136,0.6366419465785914,15,20,10,10,14,24,10,10
4926,4972,0.808,0.445,0.38218903797840076,0.555963243379233,15,20,10,10,15,24,10,10
4926,4973,0.933,0.556,0.3157622194808779,0.49120485786516466,15,20,10,10,16,24,10,10
4926,4974,0.987,0.667,0.2940525959302047,0.460537276713757,15,20,10,10,17,24,10,10
4926,4975,0.999,0.778,0.30200993806706666,0.45676601459794874,15,20,10,10,18,24,10,10
4926,4976,1,0.889,0.32346140303641824,0.4623091554821679,15,20,10,10,19,24,10,10
