spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
2343,2343,0,0,1,1,11,22,10,4,11,22,10,4
2343,2344,0.098,0.091,0.9168154553170742,0.9424717304229808,11,22,10,4,12,22,10,4
2343,2345,0.201,0.182,0.8251748224413047,0.8793865686363461,11,22,10,4,13,22,10,4
2343,2346,0.308,0.273,0.7272794762995373,0.8120447395356014,11,22,10,4,14,22,10,4
2343,2347,0.42,0.364,0.6277480962219539,0.7430479766072856,11,22,10,4,15,22,10,4
2343,2348,0.534,0.455,0.5326664609959915,0.6761967521953705,11,22,10,4,16,22,10,4
2343,2349,0.649,0.546,0.44617147140855706,0.615502193610489,11,22,10,4,17,22,10,4
2343,2350,0.761,0.637,0.3711650271999475,0.562993950373811,11,22,10,4,18,22,10,4
2343,2351,0.863,0.728,0.31191727759829346,0.5194053609974933,11,22,10,4,19,22,10,4
2343,2352,0.944,0.819,0.2750491183986844,0.4903513899364791,11,22,10,4,20,22,10,4
2343,2353,0.991,0.91,0.2716987298542791,0.4907938584932775,11,22,10,4,21,22,10,4
2343,2354,0.116,0.153,0.8680606091498566,0.8903288794980728,11,22,10,4,10,23,10,4
2343,2355,0.205,0.083,0.8081965532986188,0.855644582331399,11,22,10,4,11,23,10,4
2343,2356,0.307,0.167,0.7368485516461907,0.8081545161213184,11,22,10,4,12,23,10,4
2343,2357,0.411,0.25,0.657242266573687,0.7530418933566524,11,22,10,4,13,23,10,4
2343,2358,0.515,0.333,0.5726336471003188,0.6941987186359193,11,22,10,4,14,23,10,4
2343,2359,0.618,0.417,0.4911186164549547,0.6353439884005596,11,22,10,4,15,23,10,4
2343,2360,0.718,0.5,0.41660172603991164,0.5800829392641447,11,22,10,4,16,23,10,4
2343,2361,0.81,0.584,0.3523600451806228,0.5313490680034786,11,22,10,4,17,23,10,4
2343,2362,0.889,0.667,0.30051826435096707,0.4912006011218698,11,22,10,4,18,23,10,4
2343,2363,0.95,0.75,0.26521049315024103,0.4628875784786656,11,22,10,4,19,23,10,4
2343,2364,0.986,0.834,0.2525617588030874,0.4523545321389262,11,22,10,4,20,23,10,4
2343,2365,0.999,0.917,0.25709666352527905,0.46204004272684307,11,22,10,4,21,23,10,4
2343,2366,1,1,0.27076796760830324,0.4881911112745808,11,22,10,4,22,23,10,4
2343,2367,0.283,0.214,0.7020864365089168,0.777862437561202,11,22,10,4,10,24,10,4
2343,2368,0.381,0.154,0.6396266360594157,0.7400641669161281,11,22,10,4,11,24,10,4
2343,2369,0.478,0.231,0.5739737326304941,0.6962804853547184,11,22,10,4,12,24,10,4
