spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
3987,3987,0,0,1,1,18,23,1,10,18,23,1,10
3987,3988,0.719,0.2,0.5675109111958581,0.6456461660511961,18,23,1,10,19,23,1,10
3987,3989,0.974,0.4,0.44541509451017913,0.5499813105054512,18,23,1,10,20,23,1,10
3987,3990,0.999,0.6,0.44088347785760906,0.539269539730441,18,23,1,10,21,23,1,10
3987,3991,1,0.8,0.45030482203811184,0.5658272133193203,18,23,1,10,22,23,1,10
3987,3992,0.999,0.643,0.41819514661950286,0.49794957964360376,18,23,1,10,10,24,1,10
3987,3993,0.997,0.615,0.3870480226152151,0.49238890338921515,18,23,1,10,11,24,1,10
3987,3994,0.995,0.584,0.3694449258710909,0.49300016265699764,18,23,1,10,12,24,1,10
3987,3995,0.988,0.545,0.35764844260905493,0.4976110095171341,18,23,1,10,13,24,1,10
3987,3996,0.971,0.5,0.34878225914536565,0.5065398955428914,18,23,1,10,14,24,1,10
3987,3997,0.926,0.444,0.36893340395508933,0.5324160327177716,18,23,1,10,15,24,1,10
3987,3998,0.805,0.375,0.4353495320770505,0.5841216205816857,18,23,1,10,16,24,1,10
3987,3999,0.494,0.286,0.6227191255488111,0.694959736950812,18,23,1,10,17,24,1,10
3987,4000,0.106,0.167,0.919453551625616,0.9402798582721273,18,23,1,10,18,24,1,10
3987,4001,0.755,0.334,0.5585001313973988,0.626734799992289,18,23,1,10,19,24,1,10
3987,4002,0.978,0.5,0.43882608654300204,0.5318174323894382,18,23,1,10,20,24,1,10
3987,4003,1,0.667,0.4319698944987549,0.5151518962083446,18,23,1,10,21,24,1,10
3987,4004,1,0.834,0.4396113411973631,0.5338214318825026,18,23,1,10,22,24,1,10
3987,4005,1,1,0.4523828579364798,0.5769250864833231,18,23,1,10,23,24,1,10
3987,4006,0.997,0.667,0.39622616089061635,0.49649687288239486,18,23,1,10,10,25,1,10
3987,4007,0.994,0.643,0.36738209697833213,0.492711546102114,18,23,1,10,11,25,1,10
3987,4008,0.988,0.616,0.3520437679014897,0.49528674870775413,18,23,1,10,12,25,1,10
3987,4009,0.975,0.583,0.3436934373077518,0.5024899055616439,18,23,1,10,13,25,1,10
3987,4010,0.945,0.546,0.3424729104464965,0.5153943511515147,18,23,1,10,14,25,1,10
3987,4011,0.876,0.5,0.37355075390365,0.5460399777258664,18,23,1,10,15,25,1,10
3987,4012,0.715,0.445,0.4566237074626881,0.6030927354132334,18,23,1,10,16,25,1,10
3987,4013,0.385,0.375,0.65302976856546,0.7152828070298267,18,23,1,10,17,25,1,10
3987,4014,0.184,0.286,0.847954323607206,0.8887868408908275,18,23,1,10,18,25,1,10
3987,4015,0.78,0.429,0.5106632444117647,0.607774253848273,18,23,1,10,19,25,1,10
3987,4016,0.981,0.572,0.4040522420702648,0.516512230755634,18,23,1,10,20,25,1,10
3987,4017,1,0.715,0.41784034257946256,0.4981911529934514,18,23,1,10,21,25,1,10
3987,4018,1,0.858,0.43144979133404526,0.5139205543181029,18,23,1,10,22,25,1,10
3987,4019,1,1,0.443646749680093,0.551875856723506,18,23,1,10,23,25,1,10
3987,4021,0.993,0.688,0.376927892877715,0.4965458936641667,18,23,1,10,10,26,1,10
