spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
4258,4258,0,0,1,1,14,18,4,10,14,18,4,10
4258,4259,0.604,0.25,0.6698690684194886,0.7091404863905081,14,18,4,10,15,18,4,10
4258,4260,0.952,0.5,0.49539338571336944,0.571570970126249,14,18,4,10,16,18,4,10
4258,4261,1,0.75,0.48522237802869583,0.5711986696127285,14,18,4,10,17,18,4,10
4258,4262,0.881,0.556,0.48609459614052963,0.5778642000614995,14,18,4,10,10,19,4,10
4258,4263,0.773,0.5,0.5417485137277607,0.6248685086231021,14,18,4,10,11,19,4,10
4258,4264,0.574,0.429,0.6518307898668525,0.7063129403764736,14,18,4,10,12,19,4,10
4258,4265,0.259,0.334,0.8169445764912191,0.8335693904994185,14,18,4,10,13,19,4,10
4258,4266,0.222,0.2,0.8359402401449874,0.8778676707654339,14,18,4,10,14,19,4,10
4258,4267,0.73,0.4,0.5838257910769792,0.6485026640092777,14,18,4,10,15,19,4,10
4258,4268,0.972,0.6,0.4824067587494294,0.5392064066879491,14,18,4,10,16,19,4,10
4258,4269,1,0.8,0.47480525708904753,0.5384474930149008,14,18,4,10,17,19,4,10
4258,4270,1,1,0.48472704212762063,0.5679140554863182,14,18,4,10,18,19,4,10
4258,4271,0.774,0.6,0.5071659196196703,0.6119927501146297,14,18,4,10,10,20,4,10
4258,4272,0.619,0.556,0.5845340139024175,0.6673302454056877,14,18,4,10,11,20,4,10
4258,4273,0.396,0.5,0.7015097755710215,0.7492502495746189,14,18,4,10,12,20,4,10
4258,4274,0.216,0.429,0.8064689227056395,0.8396479039974265,14,18,4,10,13,20,4,10
4258,4275,0.382,0.333,0.7040985817893585,0.7842845395936346,14,18,4,10,14,20,4,10
4258,4276,0.804,0.5,0.4964921349058239,0.6000003287866863,14,18,4,10,15,20,4,10
4258,4277,0.981,0.667,0.42187368526482116,0.5167460446758956,14,18,4,10,16,20,4,10
4258,4278,1,0.834,0.4585531147976778,0.5156193992711926,14,18,4,10,17,20,4,10
4258,4279,1,1,0.4762006618483614,0.53932122375699,14,18,4,10,18,20,4,10
4258,4281,0.649,0.637,0.5386797334872462,0.6424460549452347,14,18,4,10,10,21,4,10
4258,4282,0.48,0.6,0.6201916511609185,0.6977985341127799,14,18,4,10,11,21,4,10
4258,4283,0.313,0.556,0.7106999073869293,0.7650790175978093,14,18,4,10,12,21,4,10
4258,4284,0.251,0.5,0.7440968961209815,0.802536677567308,14,18,4,10,13,21,4,10
4258,4285,0.501,0.429,0.601355547815464,0.7142566185042536,14,18,4,10,14,21,4,10
4258,4286,0.853,0.572,0.4322231710229285,0.564348355481088,14,18,4,10,15,21,4,10
4258,4287,0.986,0.715,0.374039976092828,0.5004581618021576,14,18,4,10,16,21,4,10
4258,4288,1,0.858,0.4038000887984152,0.50092075199077,14,18,4,10,17,21,4,10
4258,4289,1,1,0.46863392235042645,0.5194145531038266,14,18,4,10,18,21,4,10
4258,4292,0.536,0.667,0.5641754985618792,0.6648619809140215,14,18,4,10,10,22,4,10
4258,4293,0.394,0.637,0.6333636003574507,0.7131250536894052,14,18,4,10,11,22,4,10
4258,4294,0.303,0.6,0.6875487869107927,0.7577012616677784,14,18,4,10,12,22,4,10
4258,4295,0.297,0.556,0.6695746399525593,0.7557795152388986,14,18,4,10,13,22,4,10
