spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
588,588,0,0,1,1,19,33,4,1,19,33,4,1
588,589,0.047,0.071,0.9549719961413926,0.9632948812864881,19,33,4,1,20,33,4,1
588,590,0.094,0.143,0.9105004789536879,0.9277431106748539,19,33,4,1,21,33,4,1
588,591,0.143,0.214,0.8660313816957977,0.894693649350081,19,33,4,1,22,33,4,1
588,592,0.192,0.286,0.820512069337425,0.8639117345876662,19,33,4,1,23,33,4,1
588,593,0.243,0.357,0.7728682481840587,0.8333457817490817,19,33,4,1,24,33,4,1
588,594,0.296,0.429,0.722504632285661,0.8013728011621393,19,33,4,1,25,33,4,1
588,595,0.351,0.5,0.669258806003008,0.7675445780741327,19,33,4,1,26,33,4,1
588,596,0.409,0.572,0.6130086131550208,0.7320492430477752,19,33,4,1,27,33,4,1
588,597,0.471,0.643,0.5546634938315902,0.6960222718276768,19,33,4,1,28,33,4,1
588,598,0.538,0.715,0.4943782125468822,0.6601912094955074,19,33,4,1,29,33,4,1
588,599,0.613,0.786,0.4329095884851998,0.6233598282953516,19,33,4,1,30,33,4,1
588,600,0.7,0.858,0.3798246381457422,0.5891633176266646,19,33,4,1,31,33,4,1
588,601,0.811,0.929,0.3598235865100139,0.5700776568914613,19,33,4,1,32,33,4,1
588,602,0.217,0.417,0.6975007983517766,0.779464543355351,19,33,4,1,10,34,4,1
588,603,0.201,0.391,0.7242197301983603,0.7962853254654356,19,33,4,1,11,34,4,1
588,604,0.185,0.364,0.7520468251827842,0.8141326445784421,19,33,4,1,12,34,4,1
588,605,0.168,0.333,0.7806178889497322,0.8327784988758004,19,33,4,1,13,34,4,1
588,606,0.15,0.3,0.8094206356491104,0.8517402712821804,19,33,4,1,14,34,4,1
588,607,0.132,0.263,0.8375376807327661,0.8700662918004022,19,33,4,1,15,34,4,1
588,608,0.111,0.222,0.8632702080656051,0.8859596738552006,19,33,4,1,16,34,4,1
588,609,0.093,0.176,0.8833535782303349,0.8963785859088216,19,33,4,1,17,34,4,1
588,610,0.088,0.125,0.8914382245621818,0.8975643369493319,19,33,4,1,18,34,4,1
588,611,0.123,0.067,0.8742737198799954,0.887610680579834,19,33,4,1,19,34,4,1
588,612,0.174,0.133,0.8442390878932655,0.8683969887802101,19,33,4,1,20,34,4,1
588,613,0.227,0.2,0.8093461408062532,0.8438277365428479,19,33,4,1,21,34,4,1
588,614,0.28,0.267,0.769148571957465,0.8171805547570796,19,33,4,1,22,34,4,1
588,615,0.336,0.333,0.7266211099066343,0.7898238226686624,19,33,4,1,23,34,4,1
588,616,0.393,0.4,0.6815447990678354,0.7613199708981607,19,33,4,1,24,34,4,1
588,617,0.452,0.467,0.6337645955898317,0.7310193431531375,19,33,4,1,25,34,4,1
588,618,0.514,0.533,0.5832989842207261,0.6988309358537641,19,33,4,1,26,34,4,1
588,619,0.579,0.6,0.5303542360226053,0.6651531767778536,19,33,4,1,27,34,4,1
588,620,0.648,0.667,0.4754349035108705,0.6308977137739978,19,33,4,1,28,34,4,1
588,621,0.722,0.734,0.41956790133010524,0.5966977277821491,19,33,4,1,29,34,4,1
588,622,0.801,0.8,0.36624299929639725,0.5633613010488137,19,33,4,1,30,34,4,1
588,623,0.884,0.867,0.32736736059663274,0.5368494140623113,19,33,4,1,31,34,4,1
588,624,0.965,0.934,0.32065909731258024,0.5276386709425902,19,33,4,1,32,34,4,1
588,625,1,1,0.3503443633710961,0.5449115145394381,19,33,4,1,33,34,4,1
588,626,0.22,0.44,0.700847592718469,0.7797820044893797,19,33,4,1,10,35,4,1
588,627,0.208,0.416,0.7216651818072677,0.7924583241919293,19,33,4,1,11,35,4,1
588,628,0.196,0.391,0.7423739774105341,0.8049257619943082,19,33,4,1,12,35,4,1
588,629,0.182,0.363,0.7623570784580458,0.81661933026392,19,33,4,1,13,35,4,1
588,630,0.169,0.333,0.7807699110958366,0.8267253574691409,19,33,4,1,14,35,4,1
588,631,0.158,0.3,0.7962738564452413,0.8341577887481979,19,33,4,1,15,35,4,1
588,632,0.152,0.263,0.8068870005539243,0.8376280049601372,19,33,4,1,16,35,4,1
588,633,0.158,0.222,0.809665553558187,0.835889956843603,19,33,4,1,17,35,4,1
588,634,0.185,0.176,0.7994243336450251,0.8281609638457339,19,33,4,1,18,35,4,1
588,635,0.234,0.125,0.7743252040635,0.814508501583667,19,33,4,1,19,35,4,1
588,636,0.287,0.187,0.7451571749950021,0.7959268395518866,19,33,4,1,20,35,4,1
588,637,0.342,0.25,0.7143141730208447,0.7740394206629999,19,33,4,1,21,35,4,1
588,638,0.398,0.312,0.6812391149234204,0.7504039474205586,19,33,4,1,22,35,4,1
588,639,0.455,0.375,0.6425276437014245,0.7257566524535077,19,33,4,1,23,35,4,1
588,640,0.513,0.437,0.6013041525214131,0.6998585757111186,19,33,4,1,24,35,4,1
588,641,0.573,0.5,0.5576487917023438,0.6723884521336194,19,33,4,1,25,35,4,1
588,642,0.635,0.563,0.5117731523163482,0.643465930056374,19,33,4,1,26,35,4,1
588,643,0.698,0.625,0.4641744880333072,0.6136669878308012,19,33,4,1,27,35,4,1
588,644,0.763,0.688,0.4159516351455582,0.583971482019153,19,33,4,1,28,35,4,1
588,645,0.829,0.75,0.369329159389964,0.5554011999264349,19,33,4,1,29,35,4,1
