spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B
703,703,0,0,1,1,17,20,7,1,17,20,7,1
703,704,0.219,0.334,0.8521652797019872,0.8839420205416432,17,20,7,1,18,20,7,1
703,705,0.475,0.667,0.6731305278101729,0.7478374547908672,17,20,7,1,19,20,7,1
703,706,0.364,0.727,0.5431068487052139,0.6727385754643147,17,20,7,1,10,21,7,1
703,707,0.35,0.7,0.5659153223313156,0.6837566841227984,17,20,7,1,11,21,7,1
703,708,0.336,0.667,0.5888520400839394,0.6937184757751518,17,20,7,1,12,21,7,1
703,709,0.325,0.625,0.6096965629927946,0.700943216199394,17,20,7,1,13,21,7,1
703,710,0.326,0.572,0.6241162969146725,0.7027131609863889,17,20,7,1,14,21,7,1
703,711,0.365,0.5,0.6238934108595411,0.6951916408209355,17,20,7,1,15,21,7,1
703,712,0.486,0.4,0.5963364425829782,0.674135066764477,17,20,7,1,16,21,7,1
703,713,0.685,0.25,0.5495760137652601,0.6372641279106298,17,20,7,1,17,21,7,1
703,714,0.87,0.501,0.522420368333402,0.5898142451887004,17,20,7,1,18,21,7,1
703,715,0.984,0.751,0.5055594156076864,0.5555322829049723,17,20,7,1,19,21,7,1
703,716,1,1,0.5085106027581798,0.5788354610011732,17,20,7,1,20,21,7,1
703,717,0.405,0.75,0.4605505323939868,0.6202459285319495,17,20,7,1,10,22,7,1
703,718,0.417,0.727,0.4630588387405917,0.6197847553521526,17,20,7,1,11,22,7,1
703,719,0.443,0.7,0.46146484052741976,0.6167823103494425,17,20,7,1,12,22,7,1
703,720,0.488,0.667,0.4536592880538599,0.6103315648143549,17,20,7,1,13,22,7,1
703,721,0.561,0.625,0.43751837873047195,0.5994735288890934,17,20,7,1,14,22,7,1
703,722,0.668,0.572,0.4130445181901956,0.5834515276831436,17,20,7,1,15,22,7,1
703,723,0.797,0.5,0.38657095068838276,0.5622722071671651,17,20,7,1,16,22,7,1
703,724,0.91,0.4,0.37239715877858104,0.5379638831999816,17,20,7,1,17,22,7,1
703,725,0.978,0.6,0.3838565877466339,0.5170130107332621,17,20,7,1,18,22,7,1
703,726,0.999,0.8,0.43016955499968845,0.5121015405793945,17,20,7,1,19,22,7,1
703,727,1,1,0.4955721533997006,0.5312858230116312,17,20,7,1,20,22,7,1
703,729,0.507,0.769,0.37130193222143326,0.5718016642222659,17,20,7,1,10,23,7,1
703,730,0.546,0.75,0.3637261984238771,0.5669268343005813,17,20,7,1,11,23,7,1
703,731,0.599,0.728,0.3527541552876937,0.560082585846577,17,20,7,1,12,23,7,1
703,732,0.667,0.7,0.33850484049548557,0.5509875760098847,17,20,7,1,13,23,7,1
703,733,0.749,0.667,0.3222848440977052,0.5395177478326201,17,20,7,1,14,23,7,1
703,734,0.839,0.625,0.307273561825267,0.5259094192244999,17,20,7,1,15,23,7,1
703,735,0.918,0.572,0.2989644988590978,0.5111405937419782,17,20,7,1,16,23,7,1
703,736,0.971,0.5,0.30324587100204514,0.4976155446819638,17,20,7,1,17,23,7,1
703,737,0.995,0.667,0.32396285539703873,0.4899479334677661,17,20,7,1,18,23,7,1
703,738,1,0.834,0.36301657558166645,0.49401419451459916,17,20,7,1,19,23,7,1
703,739,1,1,0.4242224501406938,0.5106510561568716,17,20,7,1,20,23,7,1
703,742,0.621,0.786,0.3156541731502628,0.5442857029833261,17,20,7,1,10,24,7,1
703,743,0.671,0.769,0.30665224481573317,0.5387657797095873,17,20,7,1,11,24,7,1
703,744,0.729,0.75,0.29645890381847406,0.53199143857626785,17,20,7,1,12,24,7,1
703,745,0.793,0.727,0.28604581926854755,0.5239758569896089,17,20,7,1,13,24,7,1
703,746,0.86,0.7,0.2771997991126707,0.5149250205696638,17,20,7,1,14,24,7,1
703,747,0.92,0.667,0.2727194114309064,0.5053905024815322,17,20,7,1,15,24,7,1
703,748,0.965,0.625,0.27573564794581695,0.49651825447160747,17,20,7,1,16,24,7,1
703,749,0.989,0.572,0.28879245986119184,0.49037837052277056,17,20,7,1,17,24,7,1
703,750,0.999,0.714,0.3133596141600965,0.4900516607128539,17,20,7,1,18,24,7,1
703,751,1,0.858,0.35093195890560314,0.4983643855294333,17,20,7,1,19,24,7,1
703,752,1,1,0.4049905715755233,0.5144379492101261,17,20,7,1,20,24,7,1
703,756,0.719,0.8,0.29026211805539914,0.531722919741124,17,20,7,1,10,25,7,1
703,757,0.768,0.786,0.28361298505212906,0.5268574312865785,17,20,7,1,11,25,7,1
703,758,0.82,0.769,0.2773787278290226,0.5212743160733033,17,20,7,1,12,25,7,1
703,759,0.872,0.75,0.2726917381390702,0.515127289594439,17,20,7,1,13,25,7,1
703,760,0.92,0.728,0.2712603715359829,0.5087595970998454,17,20,7,1,14,25,7,1
703,761,0.959,0.7,0.2751377424969145,0.502817436619169,17,20,7,1,15,25,7,1
703,762,0.984,0.667,0.28641792784203535,0.4984032900225994,17,20,7,1,16,25,7,1
703,763,0.996,0.625,0.3066921050817245,0.497201495507096,17,20,7,1,17,25,7,1
703,764,1,0.75,0.33720732512276774,0.5012951071988065,17,20,7,1,18,25,7,1
703,765,1,0.875,0.3794873618454161,0.5120270234144177,17,20,7,1,19,25,7,1
703,766,1,1,0.43589887972895425,0.5279172712737554,17,20,7,1,20,25,7,1
703,771,0.795,0.813,0.28199149310872984,0.526690468930946,17,20,7,1,10,26,7,1
703,772,0.838,0.8,0.2784761951235595,0.5227152075497074,17,20,7,1,11,26,7,1
703,773,0.881,0.786,0.27632361695043883,0.5183857467859627,17,20,7,1,12,26,7,1
703,774,0.92,0.769,0.2767166140578433,0.513918682818594,17,20,7,1,13,26,7,1
703,775,0.953,0.75,0.28103351159704537,0.5096978786141152,17,20,7,1,14,26,7,1
703,776,0.977,0.727,0.2907624201326051,0.5063475943564972,17,20,7,1,15,26,7,1
703,777,0.992,0.7,0.3073220659920416,0.5048019281498892,17,20,7,1,16,26,7,1
703,778,0.998,0.667,0.3316481294348873,0.5062902222320804,17,20,7,1,17,26,7,1
703,779,1,0.778,0.3642202155302051,0.5120281307832669,17,20,7,1,18,26,7,1
703,780,1,0.889,0.4051755903820865,0.5222638093339151,17,20,7,1,19,26,7,1
703,781,1,1,0.45435876387846874,0.5350974387761891,17,20,7,1,20,26,7,1
703,787,0.851,0.824,0.279779473515288,0.5244065011885418,17,20,7,1,10,27,7,1
703,788,0.887,0.813,0.27877690595667715,0.5211045919788169,17,20,7,1,11,27,7,1
703,789,0.92,0.8,0.27964676479521267,0.517659348960396,17,20,7,1,12,27,7,1
703,790,0.949,0.786,0.2833151718793142,0.5142964409614457,17,20,7,1,13,27,7,1
703,791,0.972,0.769,0.29073834311494795,0.5113718835182863,17,20,7,1,14,27,7,1
703,792,0.987,0.75,0.30295979652682414,0.5094065236064728,17,20,7,1,15,27,7,1
703,793,0.996,0.727,0.32066276668605453,0.5090928403177793,17,20,7,1,16,27,7,1
703,794,0.999,0.7,0.3439574159206641,0.5112117811555843,17,20,7,1,17,27,7,1
703,795,1,0.8,0.37245745843094136,0.5163371097540506,17,20,7,1,18,27,7,1
703,796,1,0.9,0.4055295639134522,0.524197510102842,17,20,7,1,19,27,7,1
703,797,1,1,0.44250751875197347,0.5332388223108451,17,20,7,1,20,27,7,1
703,804,0.891,0.834,0.27941872075447693,0.5218105024968647,17,20,7,1,10,28,7,1
703,805,0.92,0.824,0.28023849631172104,0.518899006960216,17,20,7,1,11,28,7,1
703,806,0.946,0.813,0.28306850296174235,0.5159571645011556,17,20,7,1,12,28,7,1
703,807,0.967,0.8,0.2886066556845277,0.5131958841239046,17,20,7,1,13,28,7,1
703,808,0.983,0.786,0.2975389903792609,0.5109216750393838,17,20,7,1,14,28,7,1
703,809,0.993,0.769,0.310388690377133,0.5095465157973689,17,20,7,1,15,28,7,1
703,810,0.998,0.75,0.32727698668218896,0.5095675016319632,17,20,7,1,16,28,7,1
703,811,1,0.728,0.34790706274895433,0.5114793020333759,17,20,7,1,17,28,7,1
703,812,1,0.818,0.3717419510425597,0.5155557940860092,17,20,7,1,18,28,7,1
703,813,1,0.91,0.3982723814397443,0.5214677463554335,17,20,7,1,19,28,7,1
703,814,1,1,0.4273120160449947,0.5281812127578129,17,20,7,1,20,28,7,1
703,822,0.92,0.842,0.2782227425964371,0.5186343105011721,17,20,7,1,10,29,7,1
703,823,0.943,0.834,0.2799877787940651,0.5158627885820377,17,20,7,1,11,29,7,1
703,824,0.963,0.824,0.28362062834486057,0.5131117023105558,17,20,7,1,12,29,7,1
703,825,0.978,0.813,0.2895898568077596,0.5105679078390888,17,20,7,1,13,29,7,1
