spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
814,814,0,0,1,1,20,28,7,1,20,28,7,1,0,0
814,815,0.08,0.125,0.9092532503110347,0.9329294770518712,20,28,7,1,21,28,7,1,0.1484082207965583,57.38075692880717
814,816,0.162,0.25,0.8117114146742059,0.8628135602336677,20,28,7,1,22,28,7,1,0.2978993118488191,57.05676253383263
814,817,0.248,0.375,0.7031102942900085,0.7893968029155646,20,28,7,1,23,28,7,1,0.44958758879666594,56.52200718538946
814,818,0.34,0.5,0.5791477949690202,0.7092977002568022,20,28,7,1,24,28,7,1,0.604648658313239,55.7842978675626
814,819,0.439,0.625,0.43897929533983404,0.6187580699711073,20,28,7,1,25,28,7,1,0.7637709080607876,54.915795316714586
814,820,0.553,0.75,0.2819904150528981,0.5190610167868751,20,28,7,1,26,28,7,1,0.9318309932600439,53.59741107780512
814,821,0.7,0.876,0.11546126722599859,0.41084285235691986,20,28,7,1,27,28,7,1,1.1213277843699405,51.37211139693252
814,822,0.291,0.579,0.48475580521305195,0.6503713819369671,20,28,7,1,10,29,7,1,0.6480138887400485,63.316324190113264
814,823,0.278,0.556,0.5137765667089947,0.6663964474612358,20,28,7,1,11,29,7,1,0.6216268977449416,63.43494882292201
814,824,0.265,0.529,0.5449934387606719,0.6832072788861443,20,28,7,1,12,29,7,1,0.5916637558613845,63.391641363661506
814,825,0.25,0.5,0.578028986121129,0.7003988760779758,20,28,7,1,13,29,7,1,0.5590169943749475,63.43494882292201
814,826,0.233,0.467,0.61215145562229345,0.7172030239799516,20,28,7,1,14,29,7,1,0.52189845755664,63.4840454514477
814,827,0.216,0.429,0.645847681402788,0.7322801192484549,20,28,7,1,15,29,7,1,0.4803092753632809,63.27490516231601
814,828,0.199,0.384,0.6764745847934113,0.7434993652584827,20,28,7,1,16,29,7,1,0.43250086705115404,62.60549186760648
814,829,0.188,0.333,0.699407496056591,0.7479069591532053,20,28,7,1,17,29,7,1,0.38240423637820753,60.5524668192007
814,830,0.196,0.273,0.706682564669656,0.7422495869502684,20,28,7,1,18,29,7,1,0.33607290875641854,54.32359177813802
814,831,0.242,0.2,0.6845777016538743,0.7241692530941211,20,28,7,1,19,29,7,1,0.313949040450835,39.57190281388927
814,832,0.328,0.111,0.6249502779420524,0.6932827621800572,20,28,7,1,20,29,7,1,0.34627301367562563,18.696571568616804
814,833,0.422,0.222,0.5512779632331413,0.6511038580465333,20,28,7,1,21,29,7,1,0.47683120703242565,27.74734783317875
814,834,0.518,0.333,0.46754314741634595,0.5999471009720905,20,28,7,1,22,29,7,1,0.6158027281524499,32.7352262721076
814,835,0.618,0.444,0.3742541967791979,0.5417720616633865,20,28,7,1,23,29,7,1,0.760959920100921,35.69522765935668
814,836,0.72,0.556,0.2735242152618431,0.4779876000082418,20,28,7,1,24,29,7,1,0.9096900571073645,37.67611749417541
814,837,0.824,0.667,0.17107980541234125,0.4113578270505711,20,28,7,1,25,29,7,1,1.060124992630586,38.98899370107861
814,838,0.921,0.778,0.07767264230518012,0.3488789082488014,20,28,7,1,26,29,7,1,1.2056222459792287,40.188916488168125
814,839,0.989,0.889,0.01248502481122038,0.3037487460166223,20,28,7,1,27,29,7,1,1.3298278084022759,41.951985091242996
814,840,1,1,0,0.2928932188134524,20,28,7,1,28,29,7,1,1.4142135623730951,45
814,841,0.302,0.6,0.46745450118969645,0.63118630407871,20,28,7,1,10,30,7,1,0.6717172023999385,63.282363885337766
814,842,0.295,0.579,0.48487638298483093,0.6389335468134288,20,28,7,1,11,30,7,1,0.6498199750700189,63.0011969065725
814,843,0.288,0.556,0.5013721751536913,0.6454951339082441,20,28,7,1,12,30,7,1,0.6261629180971995,62.6164933612334
814,844,0.284,0.529,0.5158930330894432,0.650179234221365,20,28,7,1,13,30,7,1,0.6004140238202302,61.7703387913747
814,845,0.285,0.5,0.5268800424196329,0.6521091347518282,20,28,7,1,14,30,7,1,0.5755215026391282,60.31685982087671
814,846,0.292,0.467,0.5322312329646829,0.6502521182005602,20,28,7,1,15,30,7,1,0.5507749086514382,57.9835898906837
814,847,0.312,0.428,0.5290363476318223,0.6435144232721854,20,28,7,1,16,30,7,1,0.529648940336899,53.90900001194163
814,848,0.348,0.385,0.5132651959147225,0.6309123459374109,20,28,7,1,17,30,7,1,0.5189691705679635,47.889694497817814
814,849,0.406,0.333,0.4800273210779561,0.611788358321039,20,28,7,1,18,30,7,1,0.5250952294584288,39.35850263707356
814,850,0.485,0.273,0.4282905247235943,0.5859948126194243,20,28,7,1,19,30,7,1,0.5565554779175208,29.374577202730528
814,851,0.57,0.2,0.3670131640875367,0.5539625408981168,20,28,7,1,20,30,7,1,0.6040695324215583,19.334808537826415
814,852,0.655,0.3,0.3029872320813488,0.5166315116467228,20,28,7,1,21,30,7,1,0.7204338970370565,24.608502804514494
814,853,0.739,0.4,0.2372136665193173,0.4752929407482672,20,28,7,1,22,30,7,1,0.8403100618224204,28.425442120869327
814,854,0.818,0.5,0.17121191429551563,0.4314588469071581,20,28,7,1,23,30,7,1,0.9587095493422395,31.43523173225607
814,855,0.889,0.6,0.1081748221256772,0.38708115369090956,20,28,7,1,24,30,7,1,1.0725301860553855,34.01602913707633
814,856,0.948,0.7,0.05370808331439081,0.3455633500264589,20,28,7,1,25,30,7,1,1.1784328576546057,36.44203487654177
814,857,0.986,0.8,0.015801336522131004,0.31270118698448424,20,28,7,1,26,30,7,1,1.269722804394723,39.05445928855698
814,858,0.999,0.9,8.771210952076558e-4,0.2953176548440487,20,28,7,1,27,30,7,1,1.3446192769702507,42.015717856406624
814,859,1,1,0,0.2928932188134524,20,28,7,1,28,30,7,1,1.4142135623730951,45
814,861,0.339,0.619,0.41486895969883897,0.5950593366135979,20,28,7,1,10,31,7,1,0.7057492472542921,61.292352064396034
814,862,0.343,0.6,0.4204715225527865,0.5960008107129774,20,28,7,1,11,31,7,1,0.6911215522612502,60.24483589995333
814,863,0.351,0.579,0.423303849558186,0.5950936888635481,20,28,7,1,12,31,7,1,0.677083451282041,58.7750183196746
814,864,0.365,0.556,0.42229159850549447,0.5918528172625479,20,28,7,1,13,31,7,1,0.6651022477784901,56.716109260867
814,865,0.387,0.529,0.41608478384289416,0.5857669475503611,20,28,7,1,14,31,7,1,0.6554464127600365,53.81195463137258
814,866,0.419,0.5,0.4029492261592218,0.5763426070631212,20,28,7,1,15,31,7,1,0.6523503659844149,50.0369924220872
814,867,0.462,0.466,0.3810070040371716,0.5631648814180712,20,28,7,1,16,31,7,1,0.6562011886609167,45.246963037426255
814,868,0.519,0.428,0.3487127577525342,0.5459683870011767,20,28,7,1,17,31,7,1,0.672714649758722,39.51113401021457
814,869,0.586,0.385,0.30643006499178405,0.5247054402262882,20,28,7,1,18,31,7,1,0.7011569011284136,33.304777348043146
814,870,0.659,0.333,0.2578351689206029,0.49959612316017876,20,28,7,1,19,31,7,1,0.7383562825628289,26.80797549770441
814,871,0.731,0.273,0.2084330969054492,0.4711516586197503,20,28,7,1,20,31,7,1,0.7803140393456982,20.478699831495163
814,872,0.799,0.364,0.1605087759046303,0.4401778048290669,20,28,7,1,21,31,7,1,0.878007403157855,24.492560859398047
814,873,0.86,0.455,0.11514396292552653,0.40777292702937307,20,28,7,1,22,31,7,1,0.9729465555722986,27.881963582871254
814,874,0.914,0.546,0.074093876296071,0.37534863150468933,20,28,7,1,23,31,7,1,1.0646652055928192,30.853004518892494
814,875,0.955,0.637,0.03994366436883923,0.3447948097454099,20,28,7,1,24,31,7,1,1.1479520895925928,33.703910429675915
814,876,0.984,0.728,0.01563864299939144,0.3188879768835794,20,28,7,1,25,31,7,1,1.224026143511649,36.495420759121195
814,877,0.997,0.819,0.0031125885958456223,0.3011427683330875,20,28,7,1,26,31,7,1,1.2902596637886499,39.40188616300896
814,878,1,0.91,8.975298786506603e-5,0.29365374693270785,20,28,7,1,27,31,7,1,1.3520724832641184,42.3021943666837
814,879,1,1,0,0.2928932188134524,20,28,7,1,28,31,7,1,1.4142135623730951,45
814,882,0.402,0.637,0.34696305035037245,0.5537902820949936,20,28,7,1,10,32,7,1,0.7532416610889231,57.74466493470935
814,883,0.418,0.619,0.3431889221403067,0.550176458922272,20,28,7,1,11,32,7,1,0.7469169967272133,55.969523381655826
814,884,0.439,0.6,0.33600459717923203,0.5447469934817628,20,28,7,1,12,32,7,1,0.7434520831903022,53.80830965973845
814,885,0.467,0.579,0.32462106011846714,0.5372356280746058,20,28,7,1,13,32,7,1,0.7438615462570974,51.111635366216134
814,886,0.502,0.556,0.30820741765455595,0.5274019290141982,20,28,7,1,14,32,7,1,0.749092784640194,47.921823850482774
814,887,0.545,0.529,0.2860204642982088,0.5150577346940536,20,28,7,1,15,32,7,1,0.7595169517528888,44.146494728097586
814,888,0.597,0.5,0.25774689712529675,0.5000971800179509,20,28,7,1,16,32,7,1,0.7787226720726705,39.94687904197982
814,889,0.654,0.466,0.22402373133237607,0.48252764450884955,20,28,7,1,17,32,7,1,0.8030392269372649,35.47132486331295
814,890,0.716,0.428,0.18677062509977815,0.4624985561848177,20,28,7,1,18,32,7,1,0.8341702464125653,30.869520137585972
814,891,0.776,0.384,0.14924027273483487,0.4403261380321004,20,28,7,1,19,32,7,1,0.86581291281662,26.32829310517088
814,892,0.833,0.333,0.11398442273611631,0.4165154755712215,20,28,7,1,20,32,7,1,0.8970941979524781,21.789549461782418
814,893,0.882,0.417,0.0819974894420239,0.3917838757634956,20,28,7,1,21,32,7,1,0.975609040548518,25.30427469191104
814,894,0.925,0.5,0.05407904940109287,0.3670828222790373,20,28,7,1,22,32,7,1,1.0514870422406546,28.393019421382995
