spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
4095,4095,0,0,1,1,14,30,1,10,14,30,1,10,0,0
4095,4096,0.253,0.062,0.7733627547168227,0.7889808580455194,14,30,1,10,15,30,1,10,0.2604860840812806,13.76950526688913
4095,4097,0.49,0.125,0.5393682995409225,0.644867670087055,14,30,1,10,16,30,1,10,0.5056925943693461,14.31104126260641
4095,4098,0.686,0.188,0.3286307959863287,0.5333407939573166,14,30,1,10,17,30,1,10,0.7112945943840709,15.325766977380315
4095,4099,0.827,0.25,0.1709417728982574,0.4494879725814155,14,30,1,10,18,30,1,10,0.8639612259818145,16.81993361322497
4095,4100,0.915,0.313,0.080367419662421,0.39437958170753107,14,30,1,10,19,30,1,10,0.9670542900995787,18.88461215717806
4095,4101,0.963,0.375,0.036884817887185006,0.35903832024982474,14,30,1,10,20,30,1,10,1.033437951693279,21.276341570095685
4095,4102,0.986,0.438,0.01413612637928785,0.33284168720530394,14,30,1,10,21,30,1,10,1.0789068541815832,23.951704901768753
4095,4103,0.995,0.5,0.004200255379749662,0.31415250214971735,14,30,1,10,22,30,1,10,1.1135640978408023,26.680102788531915
4095,4104,0.999,0.563,8.246534860308907e-4,0.30213322989175373,14,30,1,10,23,30,1,10,1.1467214134217605,29.404023460609075
4095,4105,1,0.625,1.0322038542220913e-4,0.296102990216926,14,30,1,10,24,30,1,10,1.1792476415070754,32.005383208083494
4095,4106,1,0.688,1.2611991295319314e-5,0.29402953414813604,14,30,1,10,25,30,1,10,1.2138138242745466,34.52797165613836
4095,4107,1,0.75,1.2055026417101544e-6,0.2932425687738456,14,30,1,10,26,30,1,10,1.25,36.86989764584402
4095,4108,1,0.813,5.2452907572941854e-8,0.29296577392569867,14,30,1,10,27,30,1,10,1.2887858627405873,39.111110804715416
4095,4109,1,0.876,7.429539206071922e-10,0.2929019190083525,14,30,1,10,28,30,1,10,1.3294269442131825,41.218359795425336
4095,4110,1,0.938,3.8746783559417963e-13,0.2928934147111364,14,30,1,10,29,30,1,10,1.3710740315533658,43.16763304046667
4095,4111,0.682,0.238,0.45107729834751387,0.5964259857831651,14,30,1,10,10,31,1,10,0.7223351022897891,19.237639274886806
4095,4112,0.557,0.2,0.5508373699367692,0.6490766762170246,14,30,1,10,11,31,1,10,0.5918183843038336,19.75150942517787
4095,4113,0.395,0.158,0.6833906264716276,0.725327889095773,14,30,1,10,12,31,1,10,0.4254280197636258,21.80140948635181
