spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
577,577,0,0,1,1,30,32,4,1,30,32,4,1,0,0
577,578,0.351,0.501,0.5721718270697449,0.6962786252454649,30,32,4,1,31,32,4,1,0.6117205244227137,54.984960204643336
577,579,0.58,0.913,0.10590659395119006,0.41083548466577113,30,32,4,1,10,33,4,1,1.0816510527892071,57.57349702680283
577,580,0.57,0.91,0.11526872730249516,0.4171139549538423,30,32,4,1,11,33,4,1,1.0737783756436894,57.93805631718646
577,581,0.56,0.905,0.12588508782764352,0.42405809726360866,30,32,4,1,12,33,4,1,1.064248561192356,58.25141886493459
577,582,0.549,0.901,0.13789881411199467,0.43173096577135917,30,32,4,1,13,33,4,1,1.0550838829211637,58.64508850142108
577,583,0.537,0.895,0.1514556839457597,0.44019327448619283,30,32,4,1,14,33,4,1,1.0437403891773087,59.03624346792648
577,584,0.525,0.889,0.16670242671034408,0.44949992884854817,30,32,4,1,15,33,4,1,1.0324466087890454,59.4359749789752
577,585,0.513,0.883,0.1837374218181438,0.45969389004061656,30,32,4,1,16,33,4,1,1.0212041911390688,59.844528016225034
577,586,0.499,0.875,0.20262252512567736,0.47079633092824225,30,32,4,1,17,33,4,1,1.0072864537955428,60.30450552207792
577,587,0.486,0.867,0.2233665838276574,0.48279516003151957,30,32,4,1,18,33,4,1,0.9939240413633227,60.72703133705581
577,588,0.471,0.858,0.24585558106835215,0.49564017196162335,30,32,4,1,19,33,4,1,0.9787772984698817,61.23536908805855
577,589,0.456,0.847,0.2700048791366626,0.5092702292146334,30,32,4,1,20,33,4,1,0.9619485433223546,61.703278295770595
577,590,0.441,0.834,0.2957861511998947,0.5236900094540979,30,32,4,1,21,33,4,1,0.9434177229626334,62.13114479389059
577,591,0.425,0.818,0.3234748357387849,0.5390558266253102,30,32,4,1,22,33,4,1,0.9218183118163795,62.54542061607059
577,592,0.409,0.8,0.3537093371431409,0.5556831458602098,30,32,4,1,23,33,4,1,0.8984881746578528,62.921610626930985
577,593,0.392,0.778,0.3870607355399156,0.5738656505794781,30,32,4,1,24,33,4,1,0.8711762163879361,63.258473674069165
577,594,0.376,0.75,0.42359171752984515,0.5935226101846458,30,32,4,1,25,33,4,1,0.8389731819313415,63.37386592547393
577,595,0.357,0.714,0.4620561275725984,0.613720615058895,30,32,4,1,26,33,4,1,0.7982762679674248,63.43494882292201
577,596,0.335,0.667,0.49820373366193005,0.6314805277023269,30,32,4,1,27,33,4,1,0.7464006966770598,63.33196071422221
577,597,0.319,0.6,0.5195020028606601,0.6387667548187805,30,32,4,1,28,33,4,1,0.6795299846217236,62.00191024296296
577,598,0.367,0.501,0.4895897513200912,0.6174007504638102,30,32,4,1,29,33,4,1,0.6210394512428337,53.775921148130486
577,599,0.617,0.334,0.33061563447960574,0.5349479531494057,30,32,4,1,30,33,4,1,0.7016017388803993,28.427968891148964
577,600,0.904,0.667,0.09619938338070588,0.3791073426427929,30,32,4,1,31,33,4,1,1.1234344662685047,36.42108818598932
577,601,1,1,0,0.2928932188134524,30,32,4,1,32,33,4,1,1.4142135623730951,45
577,602,0.498,0.917,0.13014999146006567,0.42756427642459793,30,32,4,1,10,34,4,1,1.0435003593674514,61.49471028921229
577,603,0.491,0.913,0.13993700572252488,0.43373235922790865,30,32,4,1,11,34,4,1,1.0366532689380765,61.72919106493347
577,604,0.484,0.909,0.15073745045939624,0.4404105812584618,30,32,4,1,12,34,4,1,1.029823771331775,61.96678588338966
