spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
4217,4217,0,0,1,1,26,35,1,10,26,35,1,10,0,0
4217,4218,0.44,0.111,0.5459148452467215,0.649153542074227,26,35,1,10,27,35,1,10,0.45378519147279367,14.158735594535681
4217,4219,0.771,0.222,0.22985453949264045,0.4820429491553322,26,35,1,10,28,35,1,10,0.80232474721898,16.063106633132794
4217,4220,0.934,0.333,0.05771140039857092,0.3768185219124227,26,35,1,10,29,35,1,10,0.991587111654846,19.62272941107521
4217,4221,0.987,0.445,0.011340944389768737,0.3282733184899378,26,35,1,10,30,35,1,10,1.0826790844936462,24.268765662671083
4217,4222,0.998,0.556,0.0013449508139297128,0.30478389115355486,26,35,1,10,31,35,1,10,1.1424272405715823,29.12280172995387
4217,4223,1,0.667,6.041459459593668e-5,0.29537959278661863,26,35,1,10,32,35,1,10,1.202035357217083,33.70328759485296
4217,4224,1,0.778,9.594835347348507e-7,0.2932063436209099,26,35,1,10,33,35,1,10,1.266998026833507,37.88291605856699
4217,4225,1,0.889,3.42695649635516e-10,0.2928990884998307,26,35,1,10,34,35,1,10,1.3380287739805896,41.63709543013025
4217,4346,1,1,0,0.2928932188134524,26,35,1,10,10,26,4,10,1.4142135623730951,45
4217,4347,1,1,0,0.2928932188134524,26,35,1,10,11,26,4,10,1.4142135623730951,45
4217,4348,1,1,0,0.2928932188134524,26,35,1,10,12,26,4,10,1.4142135623730951,45
4217,4349,1,1,0,0.2928932188134524,26,35,1,10,13,26,4,10,1.4142135623730951,45
4217,4350,1,1,0,0.2928932188134524,26,35,1,10,14,26,4,10,1.4142135623730951,45
4217,4351,1,1,0,0.2928932188134524,26,35,1,10,15,26,4,10,1.4142135623730951,45
4217,4352,1,1,0,0.2928932188134524,26,35,1,10,16,26,4,10,1.4142135623730951,45
4217,4353,1,1,0,0.2928932188134524,26,35,1,10,17,26,4,10,1.4142135623730951,45
4217,4354,1,1,0,0.2928932188134524,26,35,1,10,18,26,4,10,1.4142135623730951,45
4217,4355,1,1,0,0.2928932188134524,26,35,1,10,19,26,4,10,1.4142135623730951,45
4217,4356,1,1,0,0.2928932188134524,26,35,1,10,20,26,4,10,1.4142135623730951,45
4217,4357,1,1,0,0.2928932188134524,26,35,1,10,21,26,4,10,1.4142135623730951,45
4217,4358,1,1,0,0.2928932188134524,26,35,1,10,22,26,4,10,1.4142135623730951,45
4217,4359,1,1,0,0.2928932188134524,26,35,1,10,23,26,4,10,1.4142135623730951,45
4217,4360,1,1,0,0.2928932188134524,26,35,1,10,24,26,4,10,1.4142135623730951,45
4217,4361,1,1,0,0.2928932188134524,26,35,1,10,25,26,4,10,1.4142135623730951,45
4217,4362,1,0.96,2.161482104412471e-11,0.2928935828800998,26,35,1,10,10,27,4,10,1.3862178760930766,43.830860672092584
4217,4363,1,0.959,3.7384539908202896e-11,0.2928936980103589,26,35,1,10,11,27,4,10,1.385525532063556,43.80102906682782
4217,4364,1,0.957,6.845268796240589e-11,0.2928938678624604,26,35,1,10,12,27,4,10,1.3841419724869266,43.7412763666856
4217,4365,1,0.955,1.342852495866964e-10,0.29289412888109756,26,35,1,10,13,27,4,10,1.3827599213167845,43.681404157171436
4217,4366,1,0.953,2.8500435345080177e-10,0.2928945463343017,26,35,1,10,14,27,4,10,1.3813793830805496,43.62141221053497
4217,4367,1,0.95,6.563183330143829e-10,0.2928952363840348,26,35,1,10,15,27,4,10,1.379311422413372,43.53119928561418
4217,4368,1,0.948,1.638165381123713e-9,0.2928964120840014,26,35,1,10,16,27,4,10,1.3779346864057092,43.470907000688804
4217,4369,1,0.945,4.39326142132046e-9,0.29289845973601136,26,35,1,10,17,27,4,10,1.3758724504836921,43.38024250274473
4217,4370,1,0.942,1.264172333481639e-8,0.29290213358505046,26,35,1,10,18,27,4,10,1.3738136700440857,43.289306039103366
4217,4371,1,0.938,4.111801854556063e-8,0.29290935313675337,26,35,1,10,19,27,4,10,1.3710740315533658,43.16763304046667
4217,4372,1,0.934,1.6278590075913257e-7,0.29292547179171613,26,35,1,10,20,27,4,10,1.3683406008739198,43.045473375173806
4217,4373,1,0.929,8.602507294286355e-7,0.292967845547746,26,35,1,10,21,27,4,10,1.3649325990685401,42.8920866639288
4217,4374,1,0.923,6.793215019840204e-6,0.2931049683316034,26,35,1,10,22,27,4,10,1.3608559806239602,42.707010169212275
4217,4375,1,0.917,8.880896012108952e-5,0.2936712322972679,26,35,1,10,23,27,4,10,1.3567936468011634,42.52082345847564
4217,4376,0.999,0.91,0.0017696096519123072,0.2965469818956634,26,35,1,10,24,27,4,10,1.3513330455516879,42.33073093011519
4217,4377,0.97,0.901,0.03298046606985805,0.3161031965905162,26,35,1,10,25,27,4,10,1.3238961439629622,42.887964731561446
4217,4378,0.532,0.889,0.18696533947930327,0.4630409414503148,26,35,1,10,26,27,4,10,1.0360236483787424,59.102634839733504
4217,4379,1,0.92,1.8223345610302033e-8,0.2929119292906923,26,35,1,10,10,28,4,10,1.3588230201170424,42.61405596961119
4217,4380,1,0.917,3.0237260695287205e-8,0.29291735645326933,26,35,1,10,11,28,4,10,1.3567936468011634,42.52082345847564
4217,4381,1,0.913,5.278799741770257e-8,0.2929251662369968,26,35,1,10,12,28,4,10,1.3540934236602733,42.39607920836728
4217,4382,1,0.91,9.783068610769163e-8,0.2929367964197641,26,35,1,10,13,28,4,10,1.3520724832641184,42.3021943666837
4217,4383,1,0.905,1.9359295722054526e-7,0.29295466134357306,26,35,1,10,14,28,4,10,1.348712348872064,42.14509520315724
4217,4384,1,0.9,4.08787191208404e-7,0.29298274508634214,26,35,1,10,15,28,4,10,1.3453624047073711,41.98721249581666
4217,4385,1,0.895,9.169506873796252e-7,0.29302773816481875,26,35,1,10,16,28,4,10,1.3420227270802831,41.82854278370222
4217,4386,1,0.889,2.167645223538628e-6,0.2931008654291989,26,35,1,10,17,28,4,10,1.3380287739805896,41.63709543013025
4217,4387,1,0.883,5.428188052047922e-6,0.2932234372485355,26,35,1,10,18,28,4,10,1.3340498491435768,41.4445038973404
4217,4388,1,0.876,1.5079794640215916e-5,0.29344710754800185,26,35,1,10,19,28,4,10,1.3294269442131825,41.218359795425336
4217,4389,1,0.867,4.924535862904644e-5,0.2939026585132245,26,35,1,10,20,28,4,10,1.323513883569039,40.92528797789907
4217,4390,1,0.857,2.0212901514726767e-4,0.29496288792279823,26,35,1,10,21,28,4,10,1.3169848138835922,40.59657583596283
4217,4391,0.998,0.846,0.0011003783641720943,0.2978236562059835,26,35,1,10,22,28,4,10,1.3083271762063189,40.28779077258025
4217,4392,0.992,0.833,0.007638515610785435,0.3065516434289419,26,35,1,10,23,28,4,10,1.2953582516045512,40.02077613158446
4217,4393,0.959,0.819,0.04770317608715491,0.3330716831917999,26,35,1,10,24,28,4,10,1.261127273513661,40.497810507959024
4217,4394,0.801,0.8,0.1885923445347487,0.41654723913951797,26,35,1,10,25,28,4,10,1.1320781775124897,44.964212509642714
4217,4395,0.361,0.778,0.42465795704889886,0.6001936315324989,26,35,1,10,26,28,4,10,0.8576741805604271,65.10821509005015
4217,4396,0.447,0.889,0.22238201289383297,0.4835792409112224,26,35,1,10,27,28,4,10,0.9950527624201644,63.30619447894896
4217,4397,1,0.88,6.808616708209314e-7,0.29304768675145876,26,35,1,10,10,29,4,10,1.332066064427737,41.34777721969367
4217,4398,1,0.875,1.089127724673844e-6,0.29308898267569206,26,35,1,10,11,29,4,10,1.3287682265918312,41.18592516570965
4217,4399,1,0.87,1.822790401950769e-6,0.2931470654762278,26,35,1,10,12,29,4,10,1.3254810447531868,41.023269024922435
4217,4400,1,0.864,3.2122834447978477e-6,0.29323110889048065,26,35,1,10,13,29,4,10,1.3215506044037815,40.8270155239205
4217,4401,1,0.857,5.9783097517973616e-6,0.293355619529025,26,35,1,10,14,29,4,10,1.3169848138835922,40.59657583596283
4217,4402,1,0.85,1.1717795090127048e-5,0.29354299393913463,26,35,1,10,15,29,4,10,1.3124404748406686,40.36453657309736
4217,4403,1,0.843,2.4056933212390774e-5,0.2938284048134382,26,35,1,10,16,29,4,10,1.3079178108734508,40.1308887134993
4217,4404,1,0.834,5.146175271331099e-5,0.29426851422409317,26,35,1,10,17,29,4,10,1.3021351696348578,39.82810630428432
4217,4405,1,0.824,1.158296361720712e-4,0.2949707539871447,26,35,1,10,18,29,4,10,1.2957530628943155,39.48852258397938
4217,4406,0.999,0.813,2.85675502610494e-4,0.29618519655979014,26,35,1,10,19,29,4,10,1.2880100931281555,39.13917245226401
4217,4407,0.998,0.8,8.077115850385619e-4,0.29849917983864793,26,35,1,10,20,29,4,10,1.2790637200702708,38.71577480968507
4217,4408,0.994,0.786,0.0027359186990604245,0.3034200528953309,26,35,1,10,21,29,4,10,1.267214267596447,38.334989715510325
4217,4409,0.983,0.769,0.011152313815991799,0.31499271614648305,26,35,1,10,22,29,4,10,1.2480584922190145,38.03603952911941
4217,4410,0.949,0.75,0.04792773656114291,0.34311454810657616,26,35,1,10,23,29,4,10,1.2095871196404169,38.31951453330096
4217,4411,0.848,0.727,0.16019788160946158,0.4052717474101494,26,35,1,10,24,29,4,10,1.1169749325745855,40.60685842237221
4217,4412,0.59,0.7,0.38892600468823113,0.5420890876790072,26,35,1,10,25,29,4,10,0.9154780172128656,49.87389642220477
4217,4413,0.277,0.667,0.5956130057578863,0.704224665550357,26,35,1,10,26,29,4,10,0.7222312649006549,67.4472618265128
4217,4414,0.433,0.778,0.3449992218383672,0.5533286826004193,26,35,1,10,27,29,4,10,0.890378009611648,60.90164435967303
4217,4415,0.672,0.889,0.1268149378293313,0.42532955790042204,26,35,1,10,28,29,4,10,1.1144079145447596,52.91416450904765
4217,4416,1,0.84,7.309835210911331e-6,0.2935058395686232,26,35,1,10,10,30,4,10,1.3059862173851606,40.0302592718897
4217,4417,1,0.834,1.13188158481492e-5,0.293657434347127,26,35,1,10,11,30,4,10,1.3021351696348578,39.82810630428432
4217,4418,1,0.826,1.8244810761403052e-5,0.29386623676649826,26,35,1,10,12,30,4,10,1.2970258285785985,39.556706487655674
4217,4419,1,0.818,3.075012265718602e-5,0.2941606032247569,26,35,1,10,13,30,4,10,1.2919458192973883,39.28316617202149
4217,4420,1,0.81,5.42424028592281e-5,0.2945830362361942,26,35,1,10,14,30,4,10,1.2868954891520912,39.007472552121044
4217,4421,1,0.8,9.97779469356086e-5,0.29519571123362265,26,35,1,10,15,30,4,10,1.2806248474865698,38.659808254090095
4217,4422,0.999,0.79,1.904411181612442e-4,0.29609211873738095,26,35,1,10,16,30,4,10,1.27361728945551,38.3366227353616
4217,4423,0.999,0.778,3.763049724405665e-4,0.2974212537305464,26,35,1,10,17,30,4,10,1.266208908513915,37.910701733027835
4217,4424,0.998,0.765,7.79283114773488e-4,0.2994678314747743,26,35,1,10,18,30,4,10,1.2574692839190944,37.47135820620178
4217,4425,0.995,0.75,0.0017500106112267044,0.3028693594014428,26,35,1,10,19,30,4,10,1.2460036115517483,37.00784869431463
