spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
445,445,0,0,1,1,24,25,4,1,24,25,4,1,0,0
445,446,0.552,0.938,0.0487248116802812,0.3675659061768287,24,25,4,1,10,26,4,1,1.0883694225767278,59.52377851688599
445,447,0.54,0.934,0.05368679180386837,0.37190730016396367,24,25,4,1,11,26,4,1,1.0788679251882505,59.96528278734853
445,448,0.526,0.929,0.05962070901302441,0.37691896185887763,24,25,4,1,12,26,4,1,1.0675752900849664,60.48145149852911
445,449,0.512,0.923,0.06678293971502203,0.3827467835726026,24,25,4,1,13,26,4,1,1.0554965656031288,60.98230308792196
445,450,0.498,0.917,0.07553093597383942,0.38958295878013993,24,25,4,1,14,26,4,1,1.0435003593674514,61.49471028921229
445,451,0.484,0.909,0.08636377395270611,0.3976934065521608,24,25,4,1,15,26,4,1,1.029823771331775,61.96678588338966
445,452,0.469,0.901,0.10002958074742863,0.40746274402672955,24,25,4,1,16,26,4,1,1.0157568606708989,62.50154666615975
445,453,0.455,0.889,0.11760320086944831,0.41946149297859314,24,25,4,1,17,26,4,1,0.998672118365182,62.89613292503925
445,454,0.442,0.876,0.14081057193979085,0.4345300763277956,24,25,4,1,18,26,4,1,0.9811931512194731,63.22603168312781
445,455,0.429,0.857,0.1720607076766355,0.4537928809968944,24,25,4,1,19,26,4,1,0.9583788394992869,63.4082125768397
445,456,0.417,0.834,0.21390039060865584,0.4783328720145755,24,25,4,1,20,26,4,1,0.9324403466174123,63.43494882292201
445,457,0.402,0.8,0.26631549834360857,0.5076780489572472,24,25,4,1,21,26,4,1,0.895323405256447,63.32047189330873
445,458,0.401,0.751,0.3161030249129838,0.5338244718017193,24,25,4,1,22,26,4,1,0.8513530407533645,61.899801433848005
445,459,0.493,0.667,0.3034102746059053,0.5249141719518216,24,25,4,1,23,26,4,1,0.8294202794723553,53.53076560994814
445,460,0.847,0.501,0.10900231959420481,0.41388854708678335,24,25,4,1,24,26,4,1,0.9840782489212938,30.604289644765853
445,461,1,1,1.1102230246251565e-16,0.29289321881345254,24,25,4,1,25,26,4,1,1.4142135623730951,45
445,462,0.483,0.941,0.06170805541601021,0.3792162930430053,24,25,4,1,10,27,4,1,1.0577192444122399,62.82930774961512
445,463,0.477,0.938,0.06708042338955977,0.3835486216325422,24,25,4,1,11,27,4,1,1.052317917741592,63.04535326686396
445,464,0.472,0.934,0.07333627180047064,0.3884461106864395,24,25,4,1,12,27,4,1,1.0464893692723305,63.19009655487767
445,465,0.467,0.929,0.08064649881971775,0.3939977018688462,24,25,4,1,13,27,4,1,1.0397740139087916,63.31173228273724
445,466,0.462,0.924,0.08922574796634053,0.40030629511945637,24,25,4,1,14,27,4,1,1.0330634056049028,63.43494882292201
445,467,0.458,0.917,0.09934687726925018,0.4074922225103783,24,25,4,1,15,27,4,1,1.0250136584455838,63.45994697993663
445,468,0.455,0.91,0.11130138577674709,0.41569120867536646,24,25,4,1,16,27,4,1,1.0174109297624043,63.43494882292201
445,469,0.45,0.9,0.12538490571511451,0.42502749917322513,24,25,4,1,17,27,4,1,1.0062305898749055,63.43494882292201
445,470,0.447,0.889,0.14175951079743387,0.43550981285535384,24,25,4,1,18,27,4,1,0.9950527624201644,63.30619447894896
445,471,0.447,0.875,0.1598481556854494,0.44670279686332315,24,25,4,1,19,27,4,1,0.9825650105718197,62.93945830291639
