spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
4024,4024,0,0,1,1,13,26,1,10,13,26,1,10,0,0
4024,4025,0.31,0.077,0.7493345936662269,0.7717848033116751,13,26,1,10,14,26,1,10,0.3194197864879382,13.949233998725518
4024,4026,0.587,0.154,0.47686991281921554,0.6110546616084397,13,26,1,10,15,26,1,10,0.6068648943545837,14.700313493379378
4024,4027,0.789,0.231,0.25481066458329993,0.4953804656771884,13,26,1,10,16,26,1,10,0.822120429134321,16.318746573298547
4024,4028,0.91,0.308,0.10820065750755448,0.41256507550081023,13,26,1,10,17,26,1,10,0.9607101540006747,18.69898280418112
4024,4029,0.968,0.385,0.035687642016329235,0.3570076694609998,13,26,1,10,18,26,1,10,1.0417528497681203,21.689064964615802
4024,4030,0.99,0.462,0.009205929887830866,0.3246601420923425,13,26,1,10,19,26,1,10,1.092494393578292,25.016893478100023
4024,4031,0.998,0.539,0.0022113016850344724,0.30820916606783966,13,26,1,10,20,26,1,10,1.1342508540882834,28.372602110971446
4024,4032,1,0.616,3.670678738038058e-4,0.2990883773061126,13,26,1,10,21,26,1,10,1.174502447847598,31.633069303683154
4024,4033,1,0.693,3.6248456842913335e-5,0.29482450694506535,13,26,1,10,22,26,1,10,1.2166548401251687,34.72195926903065
4024,4034,1,0.77,1.3783014730650578e-6,0.29326680551357553,13,26,1,10,23,26,1,10,1.2621014222319853,37.596271147211986
4024,4035,1,0.847,1.080804734598928e-8,0.292925983372187,13,26,1,10,24,26,1,10,1.3104995230827061,40.26459927013793
4024,4036,1,0.924,4.057754132702485e-12,0.29289385800788836,13,26,1,10,25,26,1,10,1.3615344285033706,42.73793318624221
4024,4037,0.638,0.235,0.4653938061381029,0.6051761778773637,13,26,1,10,10,27,1,10,0.6799036696473995,20.220697610915856
4024,4038,0.464,0.187,0.6031128560592063,0.6783911749066383,13,26,1,10,11,27,1,10,0.5002649298121946,21.95028459918955
4024,4039,0.233,0.133,0.7948375061028361,0.795417316474725,13,26,1,10,12,27,1,10,0.2682871595883784,29.718392265305173
4024,4040,0.045,0.071,0.951744494257811,0.9672543065222798,13,26,1,10,13,27,1,10,0.08405950273467004,57.63336193527501
4024,4041,0.345,0.143,0.7250878294855891,0.7619486953618587,13,26,1,10,14,27,1,10,0.37346218014679877,22.513652502120458
4024,4042,0.609,0.214,0.4657434452433442,0.6043772719992224,13,26,1,10,15,27,1,10,0.6455052284838597,19.36125748912483
4024,4043,0.801,0.286,0.25083496679875317,0.490755108668232,13,26,1,10,16,27,1,10,0.850527483388985,19.649292598120248
4024,4044,0.915,0.357,0.10732116797630276,0.40943799520140856,13,26,1,10,17,27,1,10,0.9821781915721811,21.313935887133347
4024,4045,0.97,0.429,0.03555556158742745,0.3549069169538681,13,26,1,10,18,27,1,10,1.0606323585484274,23.858275054393328
4024,4046,0.991,0.5,0.009194494408820697,0.32353019194392074,13,26,1,10,19,27,1,10,1.1099914414084462,26.772810949659604
4024,4047,0.998,0.572,0.0022102649168339594,0.30758381302944837,13,26,1,10,20,27,1,10,1.1502990915409783,29.819018559228233
4024,4048,1,0.643,3.670678738038058e-4,0.29880782204487066,13,26,1,10,21,27,1,10,1.1888856126642293,32.741017526902965
4024,4049,1,0.715,3.624845684280231e-5,0.29471889373382165,13,26,1,10,22,27,1,10,1.2293189171244376,35.56476799303516
4024,4050,1,0.786,1.3783014730650578e-6,0.2932398234085858,13,26,1,10,23,27,1,10,1.2719260984821406,38.1673468344621
4024,4051,1,0.858,1.080804734598928e-8,0.2929217974687053,13,26,1,10,24,27,1,10,1.317635761506191,40.62959351305883
4024,4052,1,0.929,4.057754132702485e-12,0.29289369860823533,13,26,1,10,25,27,1,10,1.3649325990685401,42.8920866639288
4024,4053,1,1,0,0.2928932188134524,13,26,1,10,26,27,1,10,1.4142135623730951,45
4024,4054,0.589,0.278,0.50801707827507,0.6264716490432186,13,26,1,10,10,28,1,10,0.6513102179453352,25.26667407149531
4024,4055,0.411,0.235,0.6425516840427136,0.6982470183088871,13,26,1,10,11,28,1,10,0.47344059817468126,29.75989198025431
4024,4056,0.19,0.187,0.8172945073568738,0.8094430657520206,13,26,1,10,12,28,1,10,0.2665876966403363,44.54407503832781
4024,4057,0.084,0.133,0.9074210268015589,0.937090850998625,13,26,1,10,13,28,1,10,0.15730543537970965,57.724355685422374
4024,4058,0.375,0.2,0.6993640064341257,0.7501732461596832,13,26,1,10,14,28,1,10,0.425,28.07248693585296
