spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
2292,2292,0,0,1,1,11,16,10,4,11,16,10,4,0,0
2292,2293,0.222,0.2,0.7888634500236341,0.855669857724382,11,16,10,4,12,16,10,4,0.29880428377116686,42.015717856406624
2292,2294,0.465,0.4,0.5377906622982573,0.688573911198239,11,16,10,4,13,16,10,4,0.6133718285020923,40.702613336058306
2292,2295,0.717,0.6,0.2521819061171394,0.5025681568009119,11,16,10,4,14,16,10,4,0.9349272698985734,39.92326973425317
2292,2296,0.93,0.8,0.04193108651952582,0.3477455641281294,11,16,10,4,15,16,10,4,1.2267436570041845,40.702613336058306
2292,2297,0.22,0.286,0.6840094254766347,0.7578479899838833,11,16,10,4,10,17,10,4,0.36082682827084794,52.431407971172504
2292,2298,0.412,0.167,0.5447570547335243,0.6792025606341989,11,16,10,4,11,17,10,4,0.44455933237308154,22.064671449307934
2292,2299,0.619,0.334,0.3748237082345601,0.5712766460652896,11,16,10,4,12,17,10,4,0.70336121587702,28.350410256764288
2292,2300,0.804,0.5,0.19856014397041566,0.45075861874421663,11,16,10,4,13,17,10,4,0.9467924799025392,31.87709014100373
2292,2301,0.939,0.667,0.06179908150250912,0.34654867956700075,11,16,10,4,14,17,10,4,1.1517855703211426,35.38732586949174
2292,2302,0.996,0.834,0.004366389917413449,0.29712460294705945,11,16,10,4,15,17,10,4,1.299065818193982,39.94110195601155
2292,2303,1,1,0,0.2928932188134524,11,16,10,4,16,17,10,4,1.4142135623730951,45
2292,2304,0.503,0.375,0.3796937284025912,0.5747672411702542,11,16,10,4,10,18,10,4,0.6274025820794811,36.70551747344714
2292,2305,0.677,0.286,0.26490917097026345,0.5046790625280925,11,16,10,4,11,18,10,4,0.734931969640728,22.901723846323492
2292,2306,0.825,0.429,0.15374390961281803,0.42734318291981355,11,16,10,4,12,18,10,4,0.9298741850379545,27.474431626277134
2292,2307,0.931,0.572,0.06403941460309548,0.355758657138077,11,16,10,4,13,18,10,4,1.0926779031352285,31.566279796730093
2292,2308,0.986,0.715,0.013661445401317973,0.3082227192935453,11,16,10,4,14,18,10,4,1.2179577168358513,35.94782478664514
2292,2309,1,0.858,4.112975487085002e-4,0.293499854428359,11,16,10,4,15,18,10,4,1.317635761506191,40.62959351305883
2292,2310,1,1,0,0.2928932188134524,11,16,10,4,16,18,10,4,1.4142135623730951,45
2292,2312,0.703,0.444,0.20010235259381626,0.4676595731053459,11,16,10,4,10,19,10,4,0.8314715870070366,32.27564431457764
2292,2313,0.829,0.375,0.12401109096893814,0.41414582680012113,11,16,10,4,11,19,10,4,0.909871419487391,24.339723897556013
2292,2314,0.921,0.5,0.06149064853726127,0.36214818579130126,11,16,10,4,12,19,10,4,1.0479699423170494,28.49701146548356
2292,2315,0.975,0.625,0.020588033059179334,0.32068697526209644,11,16,10,4,13,19,10,4,1.158123482190047,32.66091272167381
2292,2316,0.997,0.75,0.0030745157165809056,0.2982285994399311,11,16,10,4,14,19,10,4,1.2476012984924312,36.952562227091214
2292,2317,1,0.875,4.557417977579803e-5,0.2930332865906088,11,16,10,4,15,19,10,4,1.3287682265918312,41.18592516570965
2292,2318,1,1,0,0.2928932188134524,11,16,10,4,16,19,10,4,1.4142135623730951,45
2292,2321,0.826,0.5,0.10518992672744987,0.40542195460627817,11,16,10,4,10,20,10,4,0.9655444060218048,31.18764653802731
2292,2322,0.91,0.445,0.05878464031946562,0.36608577555474087,11,16,10,4,11,20,10,4,1.0129782820969064,26.059141327373847
2292,2323,0.964,0.556,0.02545745522154308,0.3313306947028063,11,16,10,4,12,20,10,4,1.1128485970697002,29.974778420551026
2292,2324,0.991,0.667,0.007048137727908466,0.3066438808111013,11,16,10,4,13,20,10,4,1.1945584958468967,33.94282182109923
2292,2325,0.999,0.778,7.940414227483039e-4,0.29513203769453356,11,16,10,4,14,20,10,4,1.266208908513915,37.910701733027835
2292,2326,1,0.889,6.855469885880261e-6,0.2929390289673155,11,16,10,4,15,20,10,4,1.3380287739805896,41.63709543013025
2292,2327,1,1,0,0.2928932188134524,11,16,10,4,16,20,10,4,1.4142135623730951,45
2292,2331,0.899,0.545,0.056807467312158466,0.3684709689300931,11,16,10,4,10,21,10,4,1.0512972938232077,31.225464634736465
2292,2332,0.952,0.5,0.028971121529068555,0.33948992731682326,11,16,10,4,11,21,10,4,1.0753157675771337,27.708908094838886
2292,2333,0.983,0.6,0.011113877340051093,0.31572862885137853,11,16,10,4,12,21,10,4,1.1516462130359306,31.398905984371073
2292,2334,0.996,0.7,0.0026243382103723345,0.3003356405102733,11,16,10,4,13,21,10,4,1.2173807949856938,35.099979816846094
2292,2335,1,0.8,2.2984751609256282e-4,0.2939567454284484,11,16,10,4,14,21,10,4,1.2806248474865698,38.659808254090095
2292,2336,1,0.9,1.280142492010583e-6,0.2929111936804374,11,16,10,4,15,21,10,4,1.3453624047073711,41.98721249581666
2292,2337,1,1,0,0.2928932188134524,11,16,10,4,16,21,10,4,1.4142135623730951,45
2292,2342,0.941,0.584,0.031020462654855252,0.3449061919488988,11,16,10,4,10,22,10,4,1.1074913092209797,31.824415134147266
2292,2343,0.974,0.546,0.01446093311095209,0.32340338711472394,11,16,10,4,11,22,10,4,1.1165984058738396,29.273897939409565
2292,2344,0.992,0.636,0.004955759152575179,0.30691765688879424,11,16,10,4,12,22,10,4,1.1783717579779311,32.66511113739965
2292,2345,0.999,0.727,9.977138741806835e-4,0.29709414002964996,11,16,10,4,13,22,10,4,1.2355282271158357,36.04442062634799
2292,2346,1,0.819,6.98826240875805e-5,0.29342957868752084,11,16,10,4,14,22,10,4,1.2925792045364184,39.31747620953449
2292,2347,1,0.909,2.739865662126917e-7,0.29290100860338164,11,16,10,4,15,22,10,4,1.35139964481274,42.270837050918736
2292,2348,1,1,0,0.2928932188134524,11,16,10,4,16,22,10,4,1.4142135623730951,45
2292,2354,0.965,0.615,0.016875264714272364,0.3290941547162093,11,16,10,4,10,23,10,4,1.1443120203860484,32.509594282090816
2292,2355,0.986,0.584,0.007230783053684298,0.3131562656727981,11,16,10,4,11,23,10,4,1.1459720764486365,30.63792352540783
2292,2356,0.996,0.667,0.0022225001635953756,0.3016793197431804,11,16,10,4,12,23,10,4,1.198709722993853,33.80937832428409
2292,2357,0.999,0.75,3.8714895704317076e-4,0.2953393146824803,11,16,10,4,13,23,10,4,1.2492001440922107,36.89741723042958
2292,2358,1,0.833,2.2254996407622407e-5,0.2931782514403407,11,16,10,4,14,23,10,4,1.3014949097096,39.79429794346564
2292,2359,1,0.917,6.770734639616194e-8,0.2928969119476419,11,16,10,4,15,23,10,4,1.3567936468011634,42.52082345847564
2292,2360,1,1,0,0.2928932188134524,11,16,10,4,16,23,10,4,1.4142135623730951,45
2292,2367,0.979,0.643,0.009198571049680915,0.31835019573902834,11,16,10,4,10,24,10,4,1.171277080796854,33.29661465176263
2292,2368,0.992,0.616,0.0036448922493727,0.306561471001801,11,16,10,4,11,24,10,4,1.1676985912469022,31.83894713442976
2292,2369,0.998,0.692,0.001014649102258014,0.2985320168353519,11,16,10,4,12,24,10,4,1.2144414353932427,34.73692734495394
2292,2370,1,0.769,1.574601837511791e-4,0.29437250441764073,11,16,10,4,13,24,10,4,1.2614915774590014,37.560284279318815
2292,2371,1,0.847,7.693502832140098e-6,0.2930538557550243,11,16,10,4,14,24,10,4,1.3104995230827061,40.26459927013793
2292,2372,1,0.923,1.9173563847729724e-8,0.2928951320692197,11,16,10,4,15,24,10,4,1.3608559806239602,42.707010169212275
2292,2373,1,1,0,0.2928932188134524,11,16,10,4,16,24,10,4,1.4142135623730951,45
2292,2381,0.987,0.667,0.005130836285383578,0.3111655897432788,11,16,10,4,10,25,10,4,1.191242208788792,34.05024579585459
2292,2382,0.996,0.643,0.0019005344846273475,0.3023766209005979,11,16,10,4,11,25,10,4,1.1855230912976769,32.84557227229177
2292,2383,0.999,0.715,4.896607968865041e-4,0.2966554870102217,11,16,10,4,12,25,10,4,1.2285055962428497,35.591894069805875
2292,2384,1,0.786,6.905914063104479e-5,0.29383678088527465,11,16,10,4,13,25,10,4,1.2719260984821406,38.1673468344621
2292,2385,1,0.858,2.997958595707395e-6,0.2929905237402496,11,16,10,4,14,25,10,4,1.317635761506191,40.62959351305883
2292,2386,1,0.929,6.507070549055527e-9,0.29289431014035217,11,16,10,4,15,25,10,4,1.3649325990685401,42.8920866639288
2292,2387,1,1,0,0.2928932188134524,11,16,10,4,16,25,10,4,1.4142135623730951,45
2292,2396,0.992,0.688,0.003000053129021407,0.306433101263732,11,16,10,4,10,26,10,4,1.2072315436568082,34.7431801583036
2292,2397,0.997,0.667,0.0010544496395764602,0.29974007614904385,11,16,10,4,11,26,10,4,1.1995407454521918,33.78280049855468
2292,2398,0.999,0.734,2.5658973298281484e-4,0.29553115161258603,11,16,10,4,12,26,10,4,1.2396600340415918,36.306017408598436
2292,2399,1,0.8,3.3598945261559265e-5,0.2935333286761065,11,16,10,4,13,26,10,4,1.2806248474865698,38.659808254090095
