spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
209,209,0,0,1,1,28,30,1,1,28,30,1,1,0,0
209,210,0.417,0.501,0.42691478384507875,0.585253633274026,28,30,1,1,29,30,1,1,0.651835868911799,50.228191885272345
209,211,0.748,0.905,0.03165604013707213,0.35611297355208515,28,30,1,1,10,31,1,1,1.1741077463333593,50.425610187734044
209,212,0.737,0.901,0.03401978445568399,0.3585711585069342,28,30,1,1,11,31,1,1,1.1640317865075678,50.71751960984418
209,213,0.725,0.895,0.03694547863549591,0.36151250694415415,28,30,1,1,12,31,1,1,1.1518029345335077,50.99059471792479
209,214,0.712,0.889,0.04057685465131533,0.365026344333233,28,30,1,1,13,31,1,1,1.1389754167671926,51.308766667743
209,215,0.698,0.883,0.04515495348076848,0.3692698830603569,28,30,1,1,14,31,1,1,1.1255634144729474,51.67408872079936
209,216,0.682,0.875,0.05104915292708756,0.3744753444740574,28,30,1,1,15,31,1,1,1.1093912745285137,52.06613067640452
209,217,0.665,0.867,0.058616971489366176,0.38080777699358825,28,30,1,1,16,31,1,1,1.0926637177100738,52.51133618715679
209,218,0.646,0.858,0.06838289879622839,0.38850496793930067,28,30,1,1,17,31,1,1,1.0740018621957785,53.023406426253715
209,219,0.624,0.847,0.08105766704179129,0.3978757668477766,28,30,1,1,18,31,1,1,1.0520384973944632,53.620263414692054
209,220,0.6,0.834,0.0976739409304972,0.4093695884538048,28,30,1,1,19,31,1,1,1.0274025501233681,54.26783626282112
209,221,0.572,0.818,0.12104471338701883,0.42442707374693456,28,30,1,1,20,31,1,1,0.9981522929894014,55.03619505499431
209,222,0.541,0.8,0.15514388551341962,0.44477007537855773,28,30,1,1,21,31,1,1,0.965754109491645,55.93147648220949
209,223,0.505,0.778,0.20451755375851188,0.4720842312837663,28,30,1,1,22,31,1,1,0.9275284362217688,57.01238739589263
209,224,0.464,0.75,0.26860456121536014,0.5054559821674642,28,30,1,1,23,31,1,1,0.8819274346566162,58.256302426819914
209,225,0.417,0.714,0.33970949009450535,0.5412258136625524,28,30,1,1,24,31,1,1,0.8268524656793375,59.71363555817226
209,226,0.365,0.667,0.4183431524830803,0.580548232892508,28,30,1,1,25,31,1,1,0.7603380826974274,61.31135783467762
209,227,0.308,0.6,0.5173302277227494,0.6314256726250493,28,30,1,1,26,31,1,1,0.6744360607203621,62.82705885308328
209,228,0.25,0.501,0.6254452228325267,0.6907930726860199,28,30,1,1,27,31,1,1,0.5599116001655976,63.48071221535733
209,229,0.267,0.334,0.637488738874517,0.7007682026475405,28,30,1,1,28,31,1,1,0.42760378857068143,51.3611178879718
209,230,0.688,0.667,0.29211011960030697,0.4564921638588605,28,30,1,1,29,31,1,1,0.9582447495290543,44.11209221445276
209,231,1,1,0,0.2928932188134524,28,30,1,1,30,31,1,1,1.4142135623730951,45
209,232,0.668,0.909,0.04193984998968514,0.3665217046757362,28,30,1,1,10,32,1,1,1.1280536334767068,53.68882008231147
209,233,0.656,0.905,0.044905480655672014,0.3692591879848395,28,30,1,1,11,32,1,1,1.117748182731692,54.063075708234905
209,234,0.642,0.9,0.04854978978601332,0.37252020632348803,28,30,1,1,12,32,1,1,1.105515264480776,54.49847096001983
209,235,0.628,0.895,0.053035548950095435,0.37639620020599596,28,30,1,1,13,32,1,1,1.093347611695384,54.943583253351306
209,236,0.613,0.889,0.058633429492297995,0.3810480132204187,28,30,1,1,14,32,1,1,1.0798564719443042,55.41222978829729
209,237,0.597,0.883,0.06574979520228286,0.3867092314904046,28,30,1,1,15,32,1,1,1.0658789799972603,55.93720952779935
209,238,0.579,0.875,0.07475357413960615,0.3935308409897882,28,30,1,1,16,32,1,1,1.0492216162470158,56.50682441209213
209,239,0.56,0.867,0.0861531270423076,0.4017259966991188,28,30,1,1,17,32,1,1,1.0321283834872481,57.14136351927687
209,240,0.54,0.858,0.10060373770287367,0.4115584569402464,28,30,1,1,18,32,1,1,1.013786959868788,57.81489410810922
209,241,0.518,0.847,0.11902308538771311,0.4233972983218999,28,30,1,1,19,32,1,1,0.9928408734535459,58.55128472694636
209,242,0.494,0.834,0.1439747431027657,0.4385057358816795,28,30,1,1,20,32,1,1,0.9693255387123564,59.36063224255995
209,243,0.468,0.819,0.17850643050048975,0.4581545908131195,28,30,1,1,21,32,1,1,0.9432841565509302,60.25511870305777
209,244,0.442,0.8,0.22498190895537673,0.4831054554912787,28,30,1,1,22,32,1,1,0.9139824943618997,61.07934965784846
209,245,0.414,0.778,0.27990097738986586,0.5113225988849641,28,30,1,1,23,32,1,1,0.8812945024224309,61.98105335781313
209,246,0.386,0.75,0.33452167677016587,0.5387157563776416,28,30,1,1,24,32,1,1,0.8435022228779246,62.766629638613914
209,247,0.359,0.715,0.38742401062276544,0.5651118285021951,28,30,1,1,25,32,1,1,0.8000662472570631,63.33886879082511
209,248,0.333,0.667,0.44224531478424844,0.5926844577725292,28,30,1,1,26,32,1,1,0.745505197835669,63.46931941238833
209,249,0.308,0.6,0.4788419720730235,0.6113610539011102,28,30,1,1,27,32,1,1,0.6744360607203621,62.82705885308328
209,250,0.417,0.5,0.41428073972118507,0.5784628520642341,28,30,1,1,28,32,1,1,0.6510675848174289,50.17189369571569
209,251,0.783,0.751,0.17433845148818372,0.39887776169037514,28,30,1,1,29,32,1,1,1.0849377862347684,43.80495497818187
209,252,1,1,0,0.2928932188134524,28,30,1,1,30,32,1,1,1.4142135623730951,45
209,254,0.61,0.914,0.04961471914863713,0.373513500755734,28,30,1,1,10,33,1,1,1.0988612287272674,56.28100982149805
209,255,0.597,0.91,0.052930870793053475,0.3763675496682457,28,30,1,1,11,33,1,1,1.088351505718626,56.733364521939485
209,256,0.585,0.905,0.056976892022713166,0.37975132759092256,28,30,1,1,12,33,1,1,1.0776131031126153,57.121015452585766
209,257,0.571,0.9,0.061914747524082436,0.3837511736242487,28,30,1,1,13,33,1,1,1.0658522411666638,57.607142539147354
209,258,0.557,0.895,0.06801408328119851,0.3885193905882305,28,30,1,1,14,33,1,1,1.0541698155420691,58.10408069199187
209,259,0.542,0.889,0.07567493386867219,0.39427312803978665,28,30,1,1,15,33,1,1,1.0411940261065658,58.63043267541451
209,260,0.526,0.883,0.08522071016245514,0.4011351326863928,28,30,1,1,16,33,1,1,1.0277961860213336,59.217891417776734
209,261,0.51,0.875,0.0970851703466098,0.40927458260788985,28,30,1,1,17,33,1,1,1.0127808252529271,59.76392380914352
209,262,0.493,0.867,0.11179435543916094,0.4188866339765629,28,30,1,1,18,33,1,1,0.9973655297833387,60.376251248826186
209,263,0.475,0.858,0.13003329045477974,0.43023050758465153,28,30,1,1,19,33,1,1,0.9807084174207948,61.03051386273772
209,264,0.458,0.847,0.15387286175055181,0.4443154010132926,28,30,1,1,20,33,1,1,0.9628982293056728,61.598492105455605
209,265,0.44,0.833,0.18530564106533287,0.46193758233382187,28,30,1,1,21,33,1,1,0.9420663458589316,62.15648030540103
209,266,0.422,0.819,0.22493049455604996,0.48312021660021087,28,30,1,1,22,33,1,1,0.9213278461003988,62.73964582645168
209,267,0.405,0.8,0.26807352198370193,0.5053487247498902,28,30,1,1,23,33,1,1,0.8966744113668016,63.14918670604547
