spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
4330,4330,0,0,1,1,23,24,4,10,23,24,4,10,0,0
4330,4331,1,0.934,3.016397817079408e-7,0.29303863152111,23,24,4,10,10,25,4,10,1.3683406008739198,43.045473375173806
4330,4332,1,0.929,5.450106947968436e-7,0.29308924018401805,23,24,4,10,11,25,4,10,1.3649325990685401,42.8920866639288
4330,4333,1,0.923,1.0475580410895802e-6,0.2931658885900156,23,24,4,10,12,25,4,10,1.3608559806239602,42.707010169212275
4330,4334,1,0.917,2.177444146544971e-6,0.2932879613628062,23,24,4,10,13,25,4,10,1.3567936468011634,42.52082345847564
4330,4335,1,0.909,4.978899544538784e-6,0.2934933942070186,23,24,4,10,14,25,4,10,1.35139964481274,42.270837050918736
4330,4336,1,0.901,1.2648781045787594e-5,0.29385637790486696,23,24,4,10,15,25,4,10,1.3460315746668055,42.01885188710784
4330,4337,1,0.889,3.594856469624208e-5,0.29453306528436873,23,24,4,10,16,25,4,10,1.3380287739805896,41.63709543013025
4330,4338,1,0.876,1.1391490197754095e-4,0.2958511408263632,23,24,4,10,17,25,4,10,1.3294269442131825,41.218359795425336
4330,4339,0.999,0.857,3.8982663574926857e-4,0.29846718394342764,23,24,4,10,18,25,4,10,1.3162256645423687,40.624902299009705
4330,4340,0.995,0.834,0.0014811538153715054,0.30407830752612974,23,24,4,10,19,25,4,10,1.2982992721248827,39.969434314718825
4330,4341,0.978,0.8,0.006769065872063829,0.3179740887448942,23,24,4,10,20,25,4,10,1.2635204786626928,39.28302577560024
4330,4342,0.897,0.751,0.03871961371914712,0.3584304703503852,23,24,4,10,21,25,4,10,1.1698760618116775,39.93725646505349
4330,4343,0.536,0.667,0.2581409778624738,0.5027069733165357,23,24,4,10,22,25,4,10,0.8556780936777569,51.21470383665756
4330,4344,0.592,0.501,0.3754811122049003,0.5851121276461018,23,24,4,10,23,25,4,10,0.775541746136209,40.240696598014914
4330,4345,1,1,0,0.2928932188134524,23,24,4,10,24,25,4,10,1.4142135623730951,45
4330,4346,1,0.938,9.134253851184049e-6,0.29376716528671,23,24,4,10,10,26,4,10,1.3710740315533658,43.16763304046667
4330,4347,1,0.934,1.560719120308196e-5,0.29403871583866514,23,24,4,10,11,26,4,10,1.3683406008739198,43.045473375173806
4330,4348,1,0.929,2.813238346666136e-5,0.2944366674102764,23,24,4,10,12,26,4,10,1.3649325990685401,42.8920866639288
4330,4349,1,0.924,5.419898679792645e-5,0.2950452914916025,23,24,4,10,13,26,4,10,1.3615344285033706,42.73793318624221
4330,4350,0.999,0.917,1.1286578226765709e-4,0.29601697345652034,23,24,4,10,14,26,4,10,1.3560567834718427,42.549379651519416
4330,4351,0.999,0.91,2.547647993758062e-4,0.29762234608716964,23,24,4,10,15,26,4,10,1.3513330455516879,42.33073093011519
4330,4352,0.997,0.9,6.216459310418587e-4,0.30036006794735315,23,24,4,10,16,26,4,10,1.3431340216076726,42.072823170724625
4330,4353,0.992,0.889,0.001611534160215644,0.3051027979324077,23,24,4,10,17,26,4,10,1.3320604340644608,41.865721710792045
4330,4354,0.981,0.875,0.004325563205761607,0.31333112399271734,23,24,4,10,18,26,4,10,1.3145288129211927,41.731270371160484
4330,4355,0.95,0.858,0.01233446925513726,0.3285144679012352,23,24,4,10,19,26,4,10,1.2801031208461293,42.08701923410504
4330,4356,0.862,0.834,0.038686000936941856,0.35933375098604603,23,24,4,10,20,26,4,10,1.1994165248152953,44.05416503827088
4330,4357,0.643,0.8,0.13036364130684108,0.42764331043542136,23,24,4,10,21,26,4,10,1.0263766365228701,51.20941949996975
4330,4358,0.38,0.751,0.38113685266910613,0.5727304840526042,23,24,4,10,22,26,4,10,0.8416656105603935,63.16095409136369
4330,4359,0.796,0.667,0.1751874539366175,0.4486878735217249,23,24,4,10,23,26,4,10,1.0385109532402632,39.96097783103324
4330,4360,1,1,0,0.2928932188134524,23,24,4,10,24,26,4,10,1.4142135623730951,45
4330,4362,1,0.942,7.848909717966812e-5,0.2955198267907848,23,24,4,10,10,27,4,10,1.3738136700440857,43.289306039103366
4330,4363,0.999,0.938,1.275809816447815e-4,0.29625413564248637,23,24,4,10,11,27,4,10,1.3703448471096609,43.19623756362995
4330,4364,0.999,0.934,2.1736867512056612e-4,0.2972993987955107,23,24,4,10,12,27,4,10,1.3676099590160933,43.074069886805844
4330,4365,0.997,0.929,3.916449877620076e-4,0.29884096532086557,23,24,4,10,13,27,4,10,1.3627362180554239,42.97793596402665
4330,4366,0.995,0.924,7.503643350790234e-4,0.30118887263169813,23,24,4,10,14,27,4,10,1.3578663409923672,42.88111221406574
4330,4367,0.991,0.917,0.001524436300666565,0.3048426289380398,23,24,4,10,15,27,4,10,1.3501740628526384,42.77894983468128
4330,4368,0.982,0.91,0.00325794801383128,0.310610558706943,23,24,4,10,16,27,4,10,1.3388144008786282,42.82066254640459
4330,4369,0.963,0.9,0.007178309384785919,0.319699289875332,23,24,4,10,17,27,4,10,1.3180929405774087,43.063199613778956
4330,4370,0.924,0.889,0.015993779442618483,0.33395763264900735,23,24,4,10,18,27,4,10,1.2822234594640671,43.89404124771147
4330,4371,0.842,0.875,0.036730331199980926,0.3575020563446143,23,24,4,10,19,27,4,10,1.2143265623381545,46.10106462725324
4330,4372,0.686,0.858,0.08743706600844392,0.39885113310236553,23,24,4,10,20,27,4,10,1.0985262855298457,51.35648284001541
4330,4373,0.478,0.834,0.2053985167332698,0.4727940219240775,23,24,4,10,21,27,4,10,0.9612699932901265,60.18118870600584
4330,4374,0.402,0.8,0.3644750770935029,0.5655297238103023,23,24,4,10,22,27,4,10,0.895323405256447,63.32047189330873
4330,4375,0.885,0.75,0.09302692836483273,0.38887989502600395,23,24,4,10,23,27,4,10,1.1600538780591185,40.279863068956445
