spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
2244,2244,0,0,1,1,27,34,7,4,27,34,7,4,0,0
2244,2245,0.164,0.143,0.8356776227421899,0.8858379500214174,27,34,7,4,28,34,7,4,0.21758906222510357,41.0868404750126
2244,2246,0.341,0.286,0.6436112513064582,0.7572703380419219,27,34,7,4,29,34,7,4,0.445058423131166,39.98688624496419
2244,2247,0.525,0.429,0.42832878418499554,0.6181208627497795,27,34,7,4,30,34,7,4,0.6779867255337674,39.25373079020376
2244,2248,0.709,0.572,0.22759948252470363,0.48628339603686577,27,34,7,4,31,34,7,4,0.9109692640259603,38.89555160203826
2244,2249,0.872,0.715,0.08696078789793837,0.38568713256946974,27,34,7,4,32,34,7,4,1.1276564193051002,39.35018104896243
2244,2250,0.977,0.857,0.009497236250983088,0.31454182991677515,27,34,7,4,33,34,7,4,1.2996068636322293,41.25643025149205
2244,2251,0.781,0.72,0.10920001977169347,0.40971136753269954,27,34,7,4,10,35,7,4,1.062243380774858,42.672804565954415
2244,2252,0.762,0.709,0.1265337626120605,0.4219641247223527,27,34,7,4,11,35,7,4,1.0408289965215227,42.936530719449145
2244,2253,0.74,0.696,0.14723051938147413,0.43609076456276263,27,34,7,4,12,35,7,4,1.0158818828978102,43.24496811225566
2244,2254,0.716,0.682,0.17183774745776648,0.45236277080123577,27,34,7,4,13,35,7,4,0.9888275886118875,43.606815051614234
2244,2255,0.689,0.667,0.20090305618499138,0.47104731171999437,27,34,7,4,14,35,7,4,0.9589629815587253,44.07050400586499
2244,2256,0.659,0.65,0.2348985342615607,0.49237408035064056,27,34,7,4,15,35,7,4,0.9256246539499691,44.606070366419246
2244,2257,0.625,0.632,0.2740960166752803,0.5164947340347275,27,34,7,4,16,35,7,4,0.8888470059577183,45.31906627741472
2244,2258,0.587,0.611,0.3184796002420591,0.5434565694830481,27,34,7,4,17,35,7,4,0.8472838957515951,46.14767511971478
2244,2259,0.545,0.588,0.36783003094695566,0.5732304726066144,27,34,7,4,18,35,7,4,0.8017287571242533,47.173465704607295
2244,2260,0.498,0.563,0.42195473350489665,0.6058266655543388,27,34,7,4,19,35,7,4,0.7516468585712309,48.50572755845474
2244,2261,0.445,0.533,0.4809263428860565,0.641465904213063,27,34,7,4,20,35,7,4,0.6943442950006863,50.141602277384706
2244,2262,0.386,0.5,0.5452663235564017,0.6806757782228187,27,34,7,4,21,35,7,4,0.6316613016482805,52.33185941967912
2244,2263,0.323,0.461,0.6154075161162698,0.724124856602725,27,34,7,4,22,35,7,4,0.5628943062422999,54.98296345336731
2244,2264,0.258,0.417,0.690543365498731,0.7719855656678177,27,34,7,4,23,35,7,4,0.49036007178399016,58.25471257764477
2244,2265,0.197,0.364,0.765935907770124,0.8222590119281815,27,34,7,4,24,35,7,4,0.4138900820266173,61.57735845260176
2244,2266,0.15,0.3,0.8274428220458755,0.8652973552808931,27,34,7,4,25,35,7,4,0.33541019662496846,63.43494882292201
2244,2267,0.123,0.222,0.8390952132857528,0.8717573128023125,27,34,7,4,26,35,7,4,0.2537971631047124,61.011177478808456
2244,2268,0.236,0.125,0.744520890691126,0.8187515336817761,27,34,7,4,27,35,7,4,0.26705991837039117,27.908424579475827
2244,2269,0.402,0.25,0.5983480751267094,0.727453028246832,27,34,7,4,28,35,7,4,0.4733962399512696,31.87709014100373
2244,2270,0.568,0.375,0.43272596740514857,0.6181977631934641,27,34,7,4,29,35,7,4,0.6806239784198026,33.43324219853507
2244,2271,0.725,0.5,0.2691771955067759,0.5056246603776736,27,34,7,4,30,35,7,4,0.8806957476904269,34.59228868750995
2244,2272,0.86,0.625,0.13677983348878986,0.4074958325942275,27,34,7,4,31,35,7,4,1.0631204071035416,36.00756156725106
2244,2273,0.955,0.75,0.045437913598751156,0.3357877594616876,27,34,7,4,32,35,7,4,1.2143002099975113,38.14397594479468
2244,2274,0.996,0.876,0.0034950789882538524,0.29711318171353307,27,34,7,4,33,35,7,4,1.3264207477267536,41.33221194446857
2244,2275,1,1,0,0.2928932188134524,27,34,7,4,34,35,7,4,1.4142135623730951,45
2244,2412,1,1,0,0.2928932188134524,27,34,7,4,10,27,10,4,1.4142135623730951,45
2244,2413,1,1,0,0.2928932188134524,27,34,7,4,11,27,10,4,1.4142135623730951,45
2244,2414,1,1,0,0.2928932188134524,27,34,7,4,12,27,10,4,1.4142135623730951,45
2244,2415,1,1,0,0.2928932188134524,27,34,7,4,13,27,10,4,1.4142135623730951,45
2244,2416,1,1,0,0.2928932188134524,27,34,7,4,14,27,10,4,1.4142135623730951,45
2244,2417,1,1,0,0.2928932188134524,27,34,7,4,15,27,10,4,1.4142135623730951,45
2244,2418,1,1,0,0.2928932188134524,27,34,7,4,16,27,10,4,1.4142135623730951,45
2244,2419,1,1,0,0.2928932188134524,27,34,7,4,17,27,10,4,1.4142135623730951,45
2244,2420,1,1,0,0.2928932188134524,27,34,7,4,18,27,10,4,1.4142135623730951,45
2244,2421,1,1,0,0.2928932188134524,27,34,7,4,19,27,10,4,1.4142135623730951,45
2244,2422,1,1,0,0.2928932188134524,27,34,7,4,20,27,10,4,1.4142135623730951,45
2244,2423,1,1,0,0.2928932188134524,27,34,7,4,21,27,10,4,1.4142135623730951,45
2244,2424,1,1,0,0.2928932188134524,27,34,7,4,22,27,10,4,1.4142135623730951,45
2244,2425,1,1,0,0.2928932188134524,27,34,7,4,23,27,10,4,1.4142135623730951,45
2244,2426,1,1,0,0.2928932188134524,27,34,7,4,24,27,10,4,1.4142135623730951,45
2244,2427,1,1,0,0.2928932188134524,27,34,7,4,25,27,10,4,1.4142135623730951,45
2244,2428,1,1,0,0.2928932188134524,27,34,7,4,26,27,10,4,1.4142135623730951,45
2244,2429,1,0.959,3.9344470270652465e-6,0.2928975664565666,27,34,7,4,10,28,10,4,1.385525532063556,43.80102906682782
2244,2430,1,0.957,4.458732670298282e-6,0.2928982569661167,27,34,7,4,11,28,10,4,1.3841419724869266,43.7412763666856
2244,2431,1,0.955,5.079491855575213e-6,0.29289912586196076,27,34,7,4,12,28,10,4,1.3827599213167845,43.681404157171436
2244,2432,1,0.953,5.804167873657562e-6,0.292900238782572,27,34,7,4,13,28,10,4,1.3813793830805496,43.62141221053497
2244,2433,1,0.95,6.6673567090669295e-6,0.2929016922955511,27,34,7,4,14,28,10,4,1.379311422413372,43.53119928561418
2244,2434,1,0.948,7.687838032399696e-6,0.2929036299662987,27,34,7,4,15,28,10,4,1.3779346864057092,43.470907000688804
2244,2435,1,0.945,8.877802081475039e-6,0.29290626591499946,27,34,7,4,16,28,10,4,1.3758724504836921,43.38024250274473
2244,2436,1,0.942,1.0267533300134524e-5,0.2929099173197174,27,34,7,4,17,28,10,4,1.3738136700440857,43.289306039103366
2244,2437,1,0.938,1.1808181063721612e-5,0.29291504555590464,27,34,7,4,18,28,10,4,1.3710740315533658,43.16763304046667
2244,2438,1,0.934,1.3534527852798739e-5,0.2929223072527354,27,34,7,4,19,28,10,4,1.3683406008739198,43.045473375173806
