spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
5149,5149,0,0,1,1,30,33,10,10,30,33,10,10,0,0
5149,5150,0.637,0.334,0.3338857437433588,0.5574510896487692,30,33,10,10,31,33,10,10,0.7192530848039513,27.669497176773678
5149,5151,0.983,0.667,0.010138125431794376,0.31237773302946736,30,33,10,10,32,33,10,10,1.1879301326256524,34.1582691711514
5149,5152,1,0.876,5.501375288807786e-5,0.2941180153579047,30,33,10,10,10,34,10,10,1.3294269442131825,41.218359795425336
5149,5153,1,0.87,8.138611389885142e-5,0.29441765314055157,30,33,10,10,11,34,10,10,1.3254810447531868,41.023269024922435
5149,5154,0.999,0.864,1.2316904788423066e-4,0.2948164400874481,30,33,10,10,12,34,10,10,1.320794079332581,40.85537625889571
5149,5155,0.999,0.857,1.9130712063963884e-4,0.29535655827686924,30,33,10,10,13,34,10,10,1.3162256645423687,40.624902299009705
5149,5156,0.999,0.85,3.0481112662728016e-4,0.29610150695683624,30,33,10,10,14,34,10,10,1.3116786954128667,40.39282667395615
5149,5157,0.998,0.842,4.99332302433042e-4,0.29714618431764495,30,33,10,10,15,34,10,10,1.3057442322292678,40.15390356567339
5149,5158,0.997,0.834,8.400902617650141e-4,0.2986283028617135,30,33,10,10,16,34,10,10,1.299832681540205,39.912803020920826
5149,5159,0.996,0.824,0.0014425893883611707,0.3007363890008272,30,33,10,10,17,34,10,10,1.2926685576743948,39.60126846542785
5149,5160,0.994,0.813,0.00249591471861621,0.3037083930010801,30,33,10,10,18,34,10,10,1.2841358962352856,39.279988894334714
5149,5161,0.991,0.8,0.004307101046541639,0.3078299462203895,30,33,10,10,19,34,10,10,1.2736094377791018,38.912737090874955
5149,5162,0.987,0.786,0.00736153280786489,0.3134808222725346,30,33,10,10,20,34,10,10,1.2617309538883479,38.53215355366295
5149,5163,0.979,0.769,0.01249280553323473,0.3212853628733986,30,33,10,10,21,34,10,10,1.244910438545681,38.14947168831697
5149,5164,0.966,0.75,0.02122723809333238,0.3323344120589874,30,33,10,10,22,34,10,10,1.222970154991527,37.82567576351771
5149,5165,0.946,0.727,0.03632670430689644,0.34842256320084186,30,33,10,10,23,34,10,10,1.1930821430228515,37.54223971999385
5149,5166,0.911,0.7,0.06277643016057566,0.3724526212838356,30,33,10,10,24,34,10,10,1.1488781484561363,37.53818510098475
5149,5167,0.852,0.667,0.10980931169320152,0.40925309623185524,30,33,10,10,25,34,10,10,1.0820318849276116,38.05610774590035
5149,5168,0.752,0.625,0.19346038867302673,0.46636910990131686,30,33,10,10,26,34,10,10,0.9778184903140256,39.73054719968002
5149,5169,0.591,0.572,0.33427804305410547,0.5538157903592346,30,33,10,10,27,34,10,10,0.8224749236298939,44.064038714051485
5149,5170,0.361,0.5,0.5490133814103453,0.6824880375902228,30,33,10,10,28,34,10,10,0.6167017107159668,54.1707156689753
5149,5171,0.2,0.4,0.7622058350400827,0.8200078939404533,30,33,10,10,29,34,10,10,0.447213595499958,63.43494882292201
5149,5172,0.484,0.25,0.5022010315824281,0.6667729458642575,30,33,10,10,30,34,10,10,0.5447531551078892,27.317661806452566
5149,5173,0.889,0.501,0.10519742287604872,0.3852111118824364,30,33,10,10,31,34,10,10,1.020451860697015,29.403631752849293
5149,5174,0.998,0.751,0.0015822320797990175,0.29502169939456424,30,33,10,10,32,34,10,10,1.2490016012799983,36.96164421196482
5149,5175,1,1,0,0.2928932188134524,30,33,10,10,33,34,10,10,1.4142135623730951,45
5149,5176,0.998,0.88,3.2794642495725945e-4,0.29687460540000254,30,33,10,10,10,35,10,10,1.330565293399764,41.40467212987094
5149,5177,0.998,0.875,4.756592152757033e-4,0.29778700032101624,30,33,10,10,11,35,10,10,1.3272637266195442,41.24277828428066
5149,5178,0.997,0.87,7.042492801484501e-4,0.2989816364895914,30,33,10,10,12,35,10,10,1.3232191806348637,41.10853151089284
5149,5179,0.995,0.864,0.0010656592149816957,0.30056778292324526,30,33,10,10,13,35,10,10,1.3177712244543816,40.969144624301904
5149,5180,0.994,0.858,0.0016496227221602933,0.3027011067563119,30,33,10,10,14,35,10,10,1.3130879635424277,40.8000731915695
5149,5181,0.991,0.85,0.0026071266974820873,0.3055973232404856,30,33,10,10,15,35,10,10,1.3055960324694618,40.62033453115684
5149,5182,0.988,0.842,0.00418995187398985,0.3095390119464442,30,33,10,10,16,35,10,10,1.2981170979538017,40.43852298201134
5149,5183,0.982,0.834,0.006800051932073781,0.3148649295328083,30,33,10,10,17,35,10,10,1.2883633027993306,40.34081722637788
5149,5184,0.975,0.824,0.011015193150099134,0.32194393072538896,30,33,10,10,18,35,10,10,1.2765582634568624,40.202095231630764
5149,5185,0.964,0.813,0.017630383460997767,0.3311803414484781,30,33,10,10,19,35,10,10,1.261057096249016,40.14297761044332
5149,5186,0.947,0.8,0.02778158017637966,0.34313205204976327,30,33,10,10,20,35,10,10,1.2396810073563278,40.19021989606818
5149,5187,0.923,0.786,0.0432626775596654,0.3587393806624022,30,33,10,10,21,35,10,10,1.2123221519051774,40.416751303343666
5149,5188,0.886,0.769,0.0670490716255091,0.37952270801709387,30,33,10,10,22,35,10,10,1.1731824240074515,40.95621033724471
