spA_par,spB_par,Dissimilarity,Exclusivity,D,I,a_A,b_A,alpha_A,gamma_A,a_B,b_B,alpha_B,gamma_B,ND_magnitude,ND_angle
4420,4420,0,0,1,1,14,30,4,10,14,30,4,10,0,0
4420,4421,0.153,0.062,0.842673863846033,0.8875681506801013,14,30,4,10,15,30,4,10,0.16508482668010407,22.059206529627115
4420,4422,0.309,0.125,0.6774443246094582,0.7732430296389456,14,30,4,10,16,30,4,10,0.333325666578498,22.02484593396929
4420,4423,0.462,0.188,0.5213895040238836,0.6674953580142874,14,30,4,10,17,30,4,10,0.498786527484454,22.142705699845436
4420,4424,0.604,0.25,0.3870267238609101,0.5787589248493792,14,30,4,10,18,30,4,10,0.6536941180705238,22.48501986983967
4420,4425,0.728,0.313,0.27001845515758327,0.5071078597723471,14,30,4,10,19,30,4,10,0.792434855366673,23.26504789173089
4420,4426,0.829,0.375,0.17030235224812318,0.44440993631541414,14,30,4,10,20,30,4,10,0.909871419487391,24.339723897556013
4420,4427,0.903,0.438,0.09207312810848345,0.39056269263775567,14,30,4,10,21,30,4,10,1.003619947988281,25.875696720576805
4420,4428,0.952,0.5,0.038379725498992934,0.3465441561722037,14,30,4,10,22,30,4,10,1.0753157675771337,27.708908094838886
4420,4429,0.98,0.563,0.010944078337123742,0.31697525634096757,14,30,4,10,23,30,4,10,1.1302075030718917,29.876927965020066
4420,4430,0.994,0.625,0.0020494571954081664,0.3027084338888243,14,30,4,10,24,30,4,10,1.1741639578866319,32.16055782059448
4420,4431,0.998,0.688,3.8199551970485857e-4,0.2969740239043881,14,30,4,10,25,30,4,10,1.2121666552087629,34.58155461812813
4420,4432,1,0.75,4.856527298324753e-5,0.29420565064426063,14,30,4,10,26,30,4,10,1.25,36.86989764584402
4420,4433,1,0.813,2.7646411575599217e-6,0.29318894238655846,14,30,4,10,27,30,4,10,1.2887858627405873,39.111110804715416
4420,4434,1,0.876,4.979972789698195e-8,0.2929329677337701,14,30,4,10,28,30,4,10,1.3294269442131825,41.218359795425336
4420,4435,1,0.938,3.183009411600324e-11,0.29289415280432285,14,30,4,10,29,30,4,10,1.3710740315533658,43.16763304046667
4420,4436,0.428,0.238,0.6054350032707353,0.7199814798193436,14,30,4,10,10,31,4,10,0.48972237032833205,29.077331499516657
4420,4437,0.324,0.2,0.6930146197563665,0.7775845214269975,14,30,4,10,11,31,4,10,0.38075714044519243,31.686367687856603
4420,4438,0.207,0.158,0.7955791083542106,0.84638646117808,14,30,4,10,12,31,4,10,0.26040929322894757,37.35395185468155
4420,4439,0.083,0.111,0.911767171254537,0.926961416490969,14,30,4,10,13,31,4,10,0.1386001443000692,53.21278018928589
4420,4440,0.063,0.059,0.933824079138426,0.9575721288378649,14,30,4,10,14,31,4,10,0.08631338250816034,43.122122552714636
4420,4441,0.214,0.117,0.7875509786377812,0.856639184501677,14,30,4,10,15,31,4,10,0.24389546941261536,28.666705504749284
4420,4442,0.365,0.176,0.6328723774239942,0.7481698882169364,14,30,4,10,16,31,4,10,0.4052172256950585,25.74298272029615
4420,4443,0.51,0.235,0.4882806672286122,0.6480619880694456,14,30,4,10,17,31,4,10,0.56153806638553,24.739508869748125
4420,4444,0.643,0.294,0.3633468272148611,0.563966058272142,14,30,4,10,18,31,4,10,0.7070254592304297,24.571382852036493
4420,4445,0.757,0.353,0.253084230039175,0.4952823348551869,14,30,4,10,19,31,4,10,0.835259241194014,25.000317236840214
4420,4446,0.849,0.412,0.16037683045356055,0.43499736671306444,14,30,4,10,20,31,4,10,0.9436869184215705,25.886222994406697
4420,4447,0.915,0.47,0.08613873730577293,0.3830831444463231,14,30,4,10,21,31,4,10,1.0286520305720492,27.18780686428431
4420,4448,0.959,0.529,0.035673347017833756,0.3411004965441199,14,30,4,10,22,31,4,10,1.0952269171272226,28.88184331513546
4420,4449,0.983,0.588,0.010156930164147315,0.31386051712265706,14,30,4,10,23,31,4,10,1.1454400900963786,30.886550108430868
4420,4450,0.995,0.647,0.001930820853126347,0.3013314133893633,14,30,4,10,24,31,4,10,1.1868588795640365,33.033986551755355
4420,4451,0.999,0.706,3.665888804279538e-4,0.2962821808129589,14,30,4,10,25,31,4,10,1.2232894179220222,35.249105081031196
4420,4452,1,0.765,4.676804505321375e-5,0.29391562665412796,14,30,4,10,26,31,4,10,1.2590571869458511,37.41598861857788
4420,4453,1,0.824,2.696808831581521e-6,0.2931063208532344,14,30,4,10,27,31,4,10,1.2957530628943155,39.48852258397938
4420,4454,1,0.883,4.914997175919922e-8,0.2929180854943829,14,30,4,10,28,31,4,10,1.3340498491435768,41.4445038973404
4420,4455,1,0.942,3.183009411600324e-11,0.2928935762266379,14,30,4,10,29,31,4,10,1.3738136700440857,43.289306039103366
4420,4456,1,1,0,0.2928932188134524,14,30,4,10,30,31,4,10,1.4142135623730951,45
